,timeframe,usecase,time_req,energy_req,dtime_idle,dtime_active,dtime_patience
1488,A,lighting_construction,2018-10-22 17:00:00+02:00,1389.2724910995182,0 days 05:46:57.695971339,0 days 03:18:28.049923710,0 days 01:00:00
1489,A,cooling_food,2018-10-22 08:45:00+02:00,1590.2803403715147,0 days 00:25:44.480101080,0 days 15:54:10.092253374,0 days 01:00:00
1490,A,household,2018-10-22 12:00:00+02:00,1674.9059772679175,0 days 18:47:34.263230406,6 days 23:29:26.151816451,0 days 01:00:00
1491,A,milling,2018-10-23 08:00:00+02:00,7208.177425235113,0 days 00:13:03.351899067,0 days 09:36:39.251641129,0 days 01:00:00
1492,A,powertool,2018-10-23 09:15:00+02:00,541.9920652530253,0 days 01:59:41.250921165,0 days 00:50:01.802207554,0 days 01:00:00
1493,A,welding,2018-10-23 08:45:00+02:00,2337.5222408840214,0 days 00:06:13.648340124,0 days 05:50:37.700167956,0 days 01:00:00
1494,A,milling,2018-10-23 09:30:00+02:00,4977.010816937799,0 days 00:11:07.045107129,0 days 06:38:09.651921302,0 days 01:00:00
1495,A,cooling_food,2018-10-23 08:45:00+02:00,2105.5712199019013,0 days 00:02:20.408639560,0 days 21:03:20.563916468,0 days 01:00:00
1496,A,welding,2018-10-23 09:00:00+02:00,1594.9038956528498,0 days 00:15:30.682717369,0 days 03:59:14.135060875,0 days 01:00:00
1497,A,milling,2018-10-24 08:30:00+02:00,4667.608036878715,0 days 00:30:59.459283504,0 days 06:13:24.518577018,0 days 01:00:00
1498,A,milling,2018-10-24 07:45:00+02:00,5492.280667632677,0 days 00:07:26.603984866,0 days 07:19:22.947204637,0 days 01:00:00
1499,A,lighting_construction,2018-10-24 19:45:00+02:00,1831.628224941592,0 days 05:57:47.306095012,0 days 04:21:39.670499498,0 days 01:00:00
1500,A,household,2018-10-25 12:00:00+02:00,1994.3587570738682,0 days 16:55:19.514490085,8 days 07:26:09.152546593,0 days 01:00:00
1501,A,milling,2018-10-25 08:00:00+02:00,7605.268921704368,0 days 00:11:24.003902511,0 days 10:08:25.290824179,0 days 01:00:00
1502,A,welding,2018-10-25 10:15:00+02:00,2057.405947250065,0 days 00:24:33.397659676,0 days 05:08:36.653525250,0 days 01:00:00
1503,A,powertool,2018-10-25 09:15:00+02:00,1627.8218551607401,0 days 01:20:33.709780431,0 days 02:30:15.628736275,0 days 01:00:00
1504,A,lighting_search,2018-10-26 19:45:00+02:00,1633.211093938873,0 days 01:07:21.730651064,0 days 19:26:34.761168808,0 days 01:00:00
1505,A,cooling_food,2018-10-26 05:45:00+02:00,1753.3978103994275,0 days 00:17:08.142951191,0 days 17:32:02.321174378,0 days 01:00:00
1506,A,cooling_food,2018-10-26 07:30:00+02:00,2306.704384663447,0 days 00:26:45.086313026,0 days 23:04:01.357847882,0 days 01:00:00
1507,A,cooling_food,2018-10-26 09:30:00+02:00,3072.3379311281255,0 days 00:16:06.767568912,1 days 06:43:24.165520611,0 days 01:00:00
1508,A,lighting_search,2018-10-26 20:30:00+02:00,1921.5009911745465,0 days 01:07:11.668893052,0 days 22:52:30.042478909,0 days 01:00:00
1509,A,milling,2018-10-26 08:45:00+02:00,6828.035057906709,0 days 00:11:09.237659168,0 days 09:06:14.568277953,0 days 01:00:00
1510,A,household,2018-10-27 12:15:00+02:00,1557.1711171968118,0 days 12:42:48.640193740,6 days 11:43:01.602190851,0 days 01:00:00
1511,A,evbs_water,2018-10-27 07:00:00+02:00,369.77449698345384,0 days 00:23:29.536317582,0 days 03:21:41.710810366,0 days 01:00:00
1512,A,powertool,2018-10-27 09:30:00+02:00,853.8212890327375,0 days 01:36:44.926673940,0 days 01:18:48.856370029,0 days 01:00:00
1513,A,milling,2018-10-27 07:15:00+02:00,3533.1490695040798,0 days 01:01:18.549582528,0 days 04:42:39.115533618,0 days 01:00:00
1514,A,cooling_food,2018-10-27 08:00:00+02:00,1868.1648459597359,0 days 00:44:03.016701013,0 days 18:40:53.934454549,0 days 01:00:00
1515,A,household,2018-10-28 11:15:00+01:00,1042.8081015777525,1 days 07:20:57.869599920,4 days 08:16:50.916567990,0 days 01:00:00
1516,A,evbs_fire,2018-10-28 11:45:00+01:00,154.0309636551862,0 days 00:10:49.565809790,0 days 00:08:24.101335597,0 days 01:00:00
1517,A,evbs_water,2018-10-28 06:45:00+01:00,452.06472899185985,0 days 00:09:35.536141220,0 days 04:06:34.845676095,0 days 01:00:00
1518,A,lighting_construction,2018-10-28 18:00:00+01:00,2111.796706054465,0 days 06:20:20.423302551,0 days 05:01:41.114623324,0 days 01:00:00
1519,A,household,2018-10-28 11:15:00+01:00,917.9524627304053,0 days 13:43:33.138098619,3 days 19:47:42.886582947,0 days 01:00:00
1520,A,evbs_water,2018-10-28 09:30:00+01:00,335.41123051413297,0 days 00:50:19.047881058,0 days 03:02:57.094816826,0 days 01:00:00
1521,A,evbs_water,2018-10-28 07:15:00+01:00,367.5897803908337,0 days 01:01:22.433534594,0 days 03:20:30.210994608,0 days 01:00:00
1522,A,boat_fishing,2018-10-28 17:00:00+01:00,2597.776392798329,0 days 00:03:14.458904719,0 days 02:22:44.097998235,0 days 01:00:00
1523,A,evbs_water,2018-10-28 07:30:00+01:00,326.61188331694166,0 days 00:20:05.355733340,0 days 02:58:09.116181282,0 days 01:00:00
1524,A,cooling_medical,2018-10-28 07:00:00+01:00,2359.8880142590347,0 days 00:19:30.773116711,1 days 23:11:51.937026651,0 days 01:00:00
1525,A,cooling_food,2018-10-28 05:45:00+01:00,1676.129660447528,0 days 00:20:20.623905988,0 days 16:45:40.667776110,0 days 01:00:00
1526,A,boat_fishing,2018-10-28 18:00:00+01:00,1906.188362669592,0 days 00:05:57.781725428,0 days 01:44:44.137459348,0 days 01:00:00
1527,A,welding,2018-10-28 09:00:00+01:00,2591.8896497715455,0 days 00:36:36.711549475,0 days 06:28:47.006847944,0 days 01:00:00
1528,A,household,2018-10-28 12:30:00+01:00,2287.225211464433,1 days 04:41:55.873610613,9 days 12:43:21.076127194,0 days 01:00:00
1529,A,milling,2018-10-28 07:45:00+01:00,5209.154701570328,0 days 00:46:45.024147703,0 days 06:56:43.942567538,0 days 01:00:00
1530,A,household,2018-10-28 13:15:00+01:00,2351.711626070461,1 days 09:53:28.570419186,9 days 19:10:16.185385365,0 days 01:00:00
1531,A,welding,2018-10-28 09:30:00+01:00,1944.4499867467753,0 days 00:14:38.605622460,0 days 04:51:40.049880721,0 days 01:00:00
1532,A,cooling_food,2018-10-28 06:45:00+01:00,1929.8691704050652,0 days 00:09:04.468693348,0 days 19:17:55.290134583,0 days 01:00:00
1533,A,lighting_search,2018-10-28 19:45:00+01:00,1270.3891650135604,0 days 01:43:18.444234968,0 days 15:07:25.249929153,0 days 01:00:00
1534,A,cooling_food,2018-10-28 07:15:00+01:00,2767.1653523209593,0 days 00:41:12.971318496,1 days 03:40:17.952683556,0 days 01:00:00
1535,A,household,2018-10-28 12:15:00+01:00,1715.51631121677,0 days 21:40:59.708084001,7 days 03:33:05.872038037,0 days 01:00:00
1536,A,evbs_fire,2018-10-28 11:15:00+01:00,711.2742043195848,0 days 00:17:43.089358128,0 days 00:38:47.806486864,0 days 01:00:00
1537,A,powertool,2018-10-29 09:15:00+01:00,2742.8951589981366,0 days 02:17:48.317375230,0 days 04:13:11.419342143,0 days 01:00:00
1538,A,welding,2018-10-29 09:15:00+01:00,2011.1474483157133,0 days 00:30:16.513708348,0 days 05:01:40.327034840,0 days 01:00:00
1539,A,evbs_fire,2018-10-29 10:45:00+01:00,535.6804006711702,0 days 00:49:24.672584460,0 days 00:29:13.135856740,0 days 01:00:00
1540,A,powertool,2018-10-29 09:30:00+01:00,984.3907604885932,0 days 02:08:12.892705098,0 days 01:30:52.010365784,0 days 01:00:00
1541,A,welding,2018-10-29 08:00:00+01:00,2141.366395574301,0 days 00:03:40.067603845,0 days 05:21:12.297560169,0 days 01:00:00
1542,A,boat_fishing,2018-10-30 18:30:00+01:00,3961.656432846701,0 days 00:35:35.981219543,0 days 03:37:40.405822572,0 days 01:00:00
1543,A,cooling_food,2018-10-30 08:00:00+01:00,1385.3275351231518,0 days 00:14:41.648236983,0 days 13:51:11.791264435,0 days 01:00:00
1544,A,cooling_food,2018-10-30 08:30:00+01:00,2356.831540355573,0 days 00:33:49.424895072,0 days 23:34:05.935452801,0 days 01:00:00
1545,A,cooling_food,2018-10-30 07:15:00+01:00,1803.2557744371566,0 days 00:59:09.644408066,0 days 18:01:57.207879739,0 days 01:00:00
1546,A,powertool,2018-10-30 09:30:00+01:00,1008.9883790773921,0 days 02:36:22.103356870,0 days 01:33:08.243330274,0 days 01:00:00
1547,A,household,2018-10-31 12:15:00+01:00,1581.5957776813686,0 days 23:11:12.697096534,6 days 14:09:34.479965293,0 days 01:00:00
1548,A,lighting_construction,2018-10-31 18:30:00+01:00,2305.799742039543,0 days 04:16:39.476837063,0 days 05:29:23.997788908,0 days 01:00:00
1549,A,lighting_search,2018-10-31 19:15:00+01:00,2412.9553446623922,0 days 00:46:43.688457130,1 days 04:43:32.371914100,0 days 01:00:00
1550,A,cooling_food,2018-10-31 06:15:00+01:00,2014.3338345313773,0 days 00:15:15.945725815,0 days 20:08:36.018043130,0 days 01:00:00
1551,A,powertool,2018-11-01 09:45:00+01:00,1783.0792943654546,0 days 02:00:09.055012017,0 days 02:44:35.516091868,0 days 01:00:00
1552,A,milling,2018-11-01 07:30:00+01:00,4310.115637673776,0 days 00:07:21.447064531,0 days 05:44:48.555060835,0 days 01:00:00
1553,A,ceremony,2018-11-01 18:00:00+01:00,1700.0613297706864,0 days 05:39:55.680210421,0 days 00:51:00.110393586,0 days 01:00:00
1554,A,milling,2018-11-01 08:00:00+01:00,4408.066238472168,0 days 00:07:05.146840441,0 days 05:52:38.717944665,0 days 01:00:00
1555,A,evbs_water,2018-11-01 09:00:00+01:00,686.1300246960817,0 days 01:21:39.639103174,0 days 06:14:15.164444598,0 days 01:00:00
1556,A,household,2018-11-01 12:15:00+01:00,1328.9358396582443,1 days 05:19:13.474325503,5 days 12:53:36.902276966,0 days 01:00:00
1557,A,evbs_fire,2018-11-01 11:30:00+01:00,173.50154498838347,0 days 00:31:31.138938897,0 days 00:09:27.823238143,0 days 01:00:00
1558,A,milling,2018-11-02 08:45:00+01:00,7921.284874824997,0 days 01:09:56.079504676,0 days 10:33:42.167399158,0 days 01:00:00
1559,A,household,2018-11-02 12:15:00+01:00,1379.9188687401966,1 days 18:57:46.976346252,5 days 17:59:30.792746472,0 days 01:00:00
1560,A,cooling_food,2018-11-02 07:45:00+01:00,1596.7198783342446,0 days 01:59:34.630552795,0 days 15:58:01.915620031,0 days 01:00:00
1561,A,evbs_water,2018-11-02 06:00:00+01:00,735.356408230033,0 days 00:21:13.091628326,0 days 06:41:06.209723893,0 days 01:00:00
1562,A,boat_fishing,2018-11-02 17:15:00+01:00,1708.2093457268484,0 days 00:39:53.304567123,0 days 01:33:51.459381518,0 days 01:00:00
1563,A,cooling_medical,2018-11-03 06:00:00+01:00,1977.9959923869205,0 days 00:13:56.006803084,1 days 15:33:35.711451856,0 days 01:00:00
1564,A,welding,2018-11-03 11:00:00+01:00,2180.034975336249,0 days 00:03:24.056698165,0 days 05:27:00.314778027,0 days 01:00:00
1565,A,boat_fishing,2018-11-03 18:45:00+01:00,4226.636626722191,0 days 00:34:45.303947720,0 days 03:52:13.966901281,0 days 01:00:00
1566,A,cooling_medical,2018-11-03 08:00:00+01:00,1516.2177886120674,0 days 00:05:16.905683979,1 days 06:19:27.680780067,0 days 01:00:00
1567,A,boat_fishing,2018-11-03 16:45:00+01:00,1524.5046721048368,0 days 00:16:45.389696876,0 days 01:23:45.839578369,0 days 01:00:00
1568,A,cooling_food,2018-11-03 06:15:00+01:00,1785.2737282152061,0 days 00:59:23.615742832,0 days 17:51:09.854215747,0 days 01:00:00
1569,A,cooling_medical,2018-11-03 08:00:00+01:00,1839.7559938146321,0 days 00:15:41.852367043,1 days 12:47:42.431554654,0 days 01:00:00
1570,A,welding,2018-11-03 10:15:00+01:00,2149.2821735477382,0 days 00:08:09.572360949,0 days 05:22:23.539561928,0 days 01:00:00
1571,A,milling,2018-11-03 08:15:00+01:00,5034.482993125996,0 days 00:06:02.089985878,0 days 06:42:45.518367006,0 days 01:00:00
1572,A,lighting_construction,2018-11-03 16:45:00+01:00,2257.5257748561953,0 days 05:16:04.623796074,0 days 05:22:30.220927338,0 days 01:00:00
1573,A,welding,2018-11-04 09:15:00+01:00,2055.885399775032,0 days 01:20:59.235660344,0 days 05:08:22.968597976,0 days 01:00:00
1574,A,milling,2018-11-04 09:30:00+01:00,3747.515060149612,0 days 00:06:59.360121183,0 days 04:59:48.072288717,0 days 01:00:00
1575,A,boat_fishing,2018-11-04 17:00:00+01:00,1586.936981820505,0 days 00:30:30.529122584,0 days 01:27:11.660379627,0 days 01:00:00
1576,A,evbs_fire,2018-11-04 12:15:00+01:00,379.96473162205467,0 days 00:22:21.299814487,0 days 00:20:43.520939854,0 days 01:00:00
1577,A,milling,2018-11-04 07:30:00+01:00,4115.114922055534,0 days 00:26:10.652987335,0 days 05:29:12.551625866,0 days 01:00:00
1578,A,evbs_water,2018-11-05 08:30:00+01:00,549.1854267138664,0 days 00:40:53.814458431,0 days 04:59:33.341237908,0 days 01:00:00
1579,A,ceremony,2018-11-05 17:15:00+01:00,2951.9673534687736,0 days 04:47:19.324993758,0 days 01:28:33.541236242,0 days 01:00:00
1580,A,evbs_water,2018-11-05 07:45:00+01:00,347.26004879957145,0 days 00:26:40.744818661,0 days 03:09:24.874324351,0 days 01:00:00
1581,A,cooling_food,2018-11-05 08:45:00+01:00,2607.743456493122,0 days 00:06:05.855548788,1 days 02:04:38.764433751,0 days 01:00:00
1582,A,lighting_construction,2018-11-06 18:30:00+01:00,2656.6348305037227,0 days 06:55:00.186859603,0 days 06:19:31.155690032,0 days 01:00:00
1583,A,milling,2018-11-06 07:30:00+01:00,4769.003126951679,0 days 00:07:19.549777375,0 days 06:21:31.215009369,0 days 01:00:00
1584,A,milling,2018-11-06 07:30:00+01:00,3805.9050290460978,0 days 02:00:03.286800190,0 days 05:04:28.344139420,0 days 01:00:00
1585,A,milling,2018-11-06 10:00:00+01:00,4193.667167262346,0 days 00:15:43.613646307,0 days 05:35:29.602402857,0 days 01:00:00
1586,A,milling,2018-11-07 08:30:00+01:00,4543.899969667284,0 days 00:45:24.525610596,0 days 06:03:30.719854404,0 days 01:00:00
1587,A,cooling_food,2018-11-07 10:30:00+01:00,1717.917100336024,0 days 00:14:13.405948274,0 days 17:10:45.015612096,0 days 01:00:00
1588,A,milling,2018-11-07 08:15:00+01:00,4341.164845217689,0 days 00:08:27.659890341,0 days 05:47:17.591257046,0 days 01:00:00
1589,A,household,2018-11-07 12:00:00+01:00,1262.0131491115958,0 days 22:24:34.680318760,5 days 06:12:04.733680176,0 days 01:00:00
1590,A,boat_fishing,2018-11-07 16:45:00+01:00,3889.8533785363693,0 days 00:08:14.386405621,0 days 03:33:43.692456711,0 days 01:00:00
1591,A,evbs_water,2018-11-07 08:45:00+01:00,722.125836771888,0 days 00:15:43.419558653,0 days 06:33:53.209203443,0 days 01:00:00
1592,A,evbs_water,2018-11-08 07:30:00+01:00,457.16878488376295,0 days 00:31:31.624164321,0 days 04:09:21.887505288,0 days 01:00:00
1593,A,lighting_search,2018-11-08 20:30:00+01:00,2164.2383651797213,0 days 01:04:33.687101996,1 days 01:45:53.072793417,0 days 01:00:00
1594,A,lighting_construction,2018-11-09 19:30:00+01:00,2118.487255915697,0 days 05:14:53.403811558,0 days 05:02:38.462193564,0 days 01:00:00
1595,A,milling,2018-11-09 08:45:00+01:00,3054.7539160769843,0 days 00:06:57.758185807,0 days 04:04:22.818797169,0 days 01:00:00
1596,A,welding,2018-11-09 10:00:00+01:00,3254.3499811926013,0 days 00:45:20.391041124,0 days 08:08:09.149830735,0 days 01:00:00
1597,A,boat_fishing,2018-11-09 18:30:00+01:00,3474.234436456217,0 days 00:07:21.154627225,0 days 03:10:53.520120184,0 days 01:00:00
1598,A,cooling_food,2018-11-09 05:30:00+01:00,1718.273326630659,0 days 00:15:22.822448702,0 days 17:10:57.839758705,0 days 01:00:00
1599,A,lighting_construction,2018-11-09 17:00:00+01:00,2446.459425820489,0 days 05:10:02.239663407,0 days 05:49:29.652221319,0 days 01:00:00
1600,A,cooling_food,2018-11-10 07:45:00+01:00,1628.9295783369525,0 days 00:35:08.380519227,0 days 16:17:21.464820132,0 days 01:00:00
1601,A,evbs_water,2018-11-10 07:15:00+01:00,899.6629465893839,0 days 00:20:47.152725957,0 days 08:10:43.514615650,0 days 01:00:00
1602,A,cooling_medical,2018-11-10 07:30:00+01:00,1595.8377531113101,0 days 00:16:39.808272197,1 days 07:55:00.318224013,0 days 01:00:00
1603,A,powertool,2018-11-10 10:00:00+01:00,775.0840904599073,0 days 01:47:10.023799945,0 days 01:11:32.773424085,0 days 01:00:00
1604,A,lighting_construction,2018-11-10 17:45:00+01:00,1276.3123359099457,0 days 04:34:21.733012761,0 days 03:02:19.820022086,0 days 01:00:00
1605,A,milling,2018-11-10 07:00:00+01:00,5665.07504089288,0 days 00:21:07.612292966,0 days 07:33:12.360196285,0 days 01:00:00
1606,A,cooling_food,2018-11-11 09:15:00+01:00,1304.5076621812448,0 days 00:29:25.192439044,0 days 13:02:42.275838523,0 days 01:00:00
1607,A,powertool,2018-11-11 10:00:00+01:00,2428.671091203674,0 days 01:33:42.262996035,0 days 03:44:11.101428204,0 days 01:00:00
1608,A,cooling_food,2018-11-11 09:30:00+01:00,2189.2522951446344,0 days 00:31:51.959112283,0 days 21:53:33.082625205,0 days 01:00:00
1609,A,welding,2018-11-11 09:45:00+01:00,2656.5255100576037,0 days 00:20:43.270712383,0 days 06:38:28.729590518,0 days 01:00:00
1610,A,household,2018-11-11 11:00:00+01:00,1191.7448624537355,0 days 22:20:31.535919528,4 days 23:10:28.150483346,0 days 01:00:00
1611,A,cooling_food,2018-11-11 09:00:00+01:00,2368.97174530326,0 days 00:07:53.792153950,0 days 23:41:22.982830918,0 days 01:00:00
1612,A,household,2018-11-11 14:15:00+01:00,1023.8890094513654,0 days 11:27:56.623074346,4 days 06:23:20.043402493,0 days 01:00:00
1613,A,lighting_search,2018-11-12 19:45:00+01:00,2402.530669082168,0 days 01:09:43.686054396,1 days 04:36:05.600103523,0 days 01:00:00
1614,A,welding,2018-11-12 09:45:00+01:00,2405.8160912924586,0 days 00:13:09.688275609,0 days 06:00:52.344821631,0 days 01:00:00
1615,A,welding,2018-11-12 08:30:00+01:00,2123.3054540695794,0 days 00:14:54.284685288,0 days 05:18:29.749086626,0 days 01:00:00
1616,A,lighting_construction,2018-11-12 18:45:00+01:00,1772.169861127428,0 days 04:06:06.030133639,0 days 04:13:10.027381090,0 days 01:00:00
1617,A,powertool,2018-11-12 09:45:00+01:00,500.25200085654893,0 days 02:40:38.586927190,0 days 00:46:10.626466281,0 days 01:00:00
1618,A,cooling_food,2018-11-13 08:15:00+01:00,2155.7309390326795,0 days 00:05:15.904662594,0 days 21:33:26.313805177,0 days 01:00:00
1619,A,welding,2018-11-13 08:45:00+01:00,1883.6517353070583,0 days 00:10:20.549314916,0 days 04:42:32.865617764,0 days 01:00:00
1620,A,cooling_food,2018-11-13 09:00:00+01:00,2703.940949948531,0 days 00:21:10.997320370,1 days 03:02:21.874198146,0 days 01:00:00
1621,A,cooling_medical,2018-11-14 07:15:00+01:00,3322.7111421120217,0 days 00:06:50.665348638,2 days 18:27:15.202232064,0 days 01:00:00
1622,A,cooling_food,2018-11-14 07:45:00+01:00,2449.0401835586354,0 days 00:08:27.455843508,1 days 00:29:25.446608109,0 days 01:00:00
1623,A,boat_fishing,2018-11-14 19:15:00+01:00,1156.171594675588,0 days 00:22:49.543187001,0 days 01:03:31.554707720,0 days 01:00:00
1624,A,boat_fishing,2018-11-14 18:45:00+01:00,3485.5821646930535,0 days 00:09:35.638870352,0 days 03:11:30.930213274,0 days 01:00:00
1625,A,welding,2018-11-15 07:30:00+01:00,2305.575440547618,0 days 00:39:16.403492894,0 days 05:45:50.178964928,0 days 01:00:00
1626,A,cooling_medical,2018-11-15 08:15:00+01:00,1794.9986877398046,0 days 00:08:11.302722096,1 days 11:53:59.905517265,0 days 01:00:00
1627,A,boat_fishing,2018-11-15 17:15:00+01:00,1544.9612389351232,0 days 00:17:14.257976283,0 days 01:24:53.278809678,0 days 01:00:00
1628,A,welding,2018-11-15 08:00:00+01:00,1887.3997316710786,0 days 00:33:47.567148087,0 days 04:43:06.597585040,0 days 01:00:00
1629,A,milling,2018-11-15 08:45:00+01:00,3752.552711881991,0 days 00:17:36.864525829,0 days 05:00:12.253017034,0 days 01:00:00
1630,A,lighting_search,2018-11-16 21:30:00+01:00,2131.751540012119,0 days 01:04:35.262604066,1 days 01:22:40.780286234,0 days 01:00:00
1631,A,cooling_food,2018-11-16 06:45:00+01:00,2448.8562178210395,0 days 00:13:21.654733170,1 days 00:29:18.823841556,0 days 01:00:00
1632,A,lighting_construction,2018-11-16 20:45:00+01:00,1536.3821388159429,0 days 04:41:53.211656922,0 days 03:39:28.989761281,0 days 01:00:00
1633,A,milling,2018-11-16 07:45:00+01:00,4537.98916033493,0 days 00:40:33.661729772,0 days 06:03:02.347969608,0 days 01:00:00
1634,A,cooling_food,2018-11-16 08:15:00+01:00,1995.5254883659118,0 days 02:05:01.673202548,0 days 19:57:18.917581172,0 days 01:00:00
1635,A,boat_fishing,2018-11-16 19:45:00+01:00,2600.018725155067,0 days 00:14:18.539522466,0 days 02:22:51.490302708,0 days 01:00:00
1636,A,milling,2018-11-16 10:30:00+01:00,6660.372790491677,0 days 00:09:09.104367459,0 days 08:52:49.789394360,0 days 01:00:00
1637,A,milling,2018-11-17 09:00:00+01:00,4456.600814548863,0 days 00:16:43.190190512,0 days 05:56:31.683909832,0 days 01:00:00
1638,A,cooling_food,2018-11-17 06:45:00+01:00,2406.1548553214234,0 days 00:48:30.793153561,1 days 00:03:41.574791570,0 days 01:00:00
1639,A,cooling_food,2018-11-17 08:45:00+01:00,1835.602908138595,0 days 00:09:38.310199095,0 days 18:21:21.704692989,0 days 01:00:00
1640,A,welding,2018-11-18 10:00:00+01:00,3451.644898834973,0 days 00:45:56.919387520,0 days 08:37:44.804089513,0 days 01:00:00
1641,A,household,2018-11-18 11:00:00+01:00,1840.6057600178922,1 days 12:33:27.507758587,7 days 16:03:38.073606440,0 days 01:00:00
1642,A,household,2018-11-18 13:00:00+01:00,1452.4864337436795,0 days 22:52:00.274722481,6 days 01:14:55.116147724,0 days 01:00:00
1643,A,welding,2018-11-18 11:15:00+01:00,2800.078028234686,0 days 00:39:48.006645105,0 days 07:00:00.702254113,0 days 01:00:00
1644,A,household,2018-11-18 11:15:00+01:00,832.7840098986912,0 days 14:48:30.589125418,3 days 11:16:42.243563528,0 days 01:00:00
1645,A,cooling_food,2018-11-19 08:00:00+01:00,2306.863199291506,0 days 00:46:38.668675638,0 days 23:04:07.075174493,0 days 01:00:00
1646,A,household,2018-11-19 10:30:00+01:00,1640.8844286668948,0 days 13:56:34.728110250,6 days 20:05:18.394320080,0 days 01:00:00
1647,A,lighting_search,2018-11-19 18:45:00+01:00,2539.3443420813956,0 days 01:27:07.206026108,1 days 06:13:49.043232058,0 days 01:00:00
1648,A,household,2018-11-19 12:30:00+01:00,1540.3118840153677,0 days 04:59:47.949702475,6 days 10:01:52.278245533,0 days 01:00:00
1649,A,milling,2018-11-19 08:45:00+01:00,4893.069383583437,0 days 00:08:48.308865187,0 days 06:31:26.733041202,0 days 01:00:00
1650,A,lighting_construction,2018-11-19 18:45:00+01:00,1260.0950705159369,0 days 06:45:09.682266679,0 days 03:00:00.814890135,0 days 01:00:00
1651,A,household,2018-11-19 13:15:00+01:00,1727.8665311632558,1 days 00:55:25.054978321,7 days 04:47:11.951218773,0 days 01:00:00
1652,A,evbs_fire,2018-11-19 11:30:00+01:00,27.501302255386957,0 days 01:24:10.968101024,0 days 00:01:30.004261928,0 days 01:00:00
1653,A,powertool,2018-11-20 08:00:00+01:00,1080.0224678147113,0 days 01:23:06.021562081,0 days 01:39:41.662898665,0 days 01:00:00
1654,A,boat_fishing,2018-11-20 17:15:00+01:00,1169.7176421677705,0 days 01:30:30.611013397,0 days 01:04:16.212007145,0 days 01:00:00
1655,A,cooling_food,2018-11-20 08:45:00+01:00,2135.648389340238,0 days 00:34:06.866339728,0 days 21:21:23.342016247,0 days 01:00:00
1656,A,boat_fishing,2018-11-20 17:45:00+01:00,528.649994528021,0 days 00:07:10.891780219,0 days 00:29:02.802179763,0 days 01:00:00
1657,A,cooling_medical,2018-11-20 09:15:00+01:00,2605.6670269983447,0 days 00:30:55.520293604,2 days 04:06:48.025943881,0 days 01:00:00
1658,A,evbs_water,2018-11-20 07:30:00+01:00,287.5876293785483,0 days 00:17:06.877831070,0 days 02:36:51.958779660,0 days 01:00:00
1659,A,milling,2018-11-20 07:30:00+01:00,4144.091225968097,0 days 00:17:34.566241509,0 days 05:31:31.637884645,0 days 01:00:00
1660,A,milling,2018-11-21 09:30:00+01:00,4928.992527884177,0 days 00:42:00.042817305,0 days 06:34:19.164133844,0 days 01:00:00
1661,A,cooling_food,2018-11-21 07:30:00+01:00,2277.2270574146146,0 days 01:01:14.372169603,0 days 22:46:20.174066925,0 days 01:00:00
1662,A,cooling_food,2018-11-21 06:45:00+01:00,1653.531014913301,0 days 00:41:53.370859606,0 days 16:32:07.116536878,0 days 01:00:00
1663,A,welding,2018-11-22 08:15:00+01:00,3326.2828173482285,0 days 00:20:36.944965395,0 days 08:18:56.545356135,0 days 01:00:00
1664,A,cooling_medical,2018-11-22 08:15:00+01:00,1700.1017507436445,0 days 00:47:50.180750030,1 days 10:00:07.326053542,0 days 01:00:00
1665,A,cooling_food,2018-11-22 06:45:00+01:00,2023.7428969913017,0 days 00:10:28.074152881,0 days 20:14:14.744291686,0 days 01:00:00
1666,A,evbs_fire,2018-11-22 12:15:00+01:00,404.8289773671197,0 days 00:08:36.002816599,0 days 00:22:04.894835019,0 days 01:00:00
1667,A,household,2018-11-23 14:00:00+01:00,1282.7024598766138,0 days 15:25:18.776901342,5 days 08:16:12.885555579,0 days 01:00:00
1668,A,milling,2018-11-23 07:30:00+01:00,3814.0987244066837,0 days 00:03:50.580078678,0 days 05:05:07.673877153,0 days 01:00:00
1669,A,evbs_fire,2018-11-23 13:00:00+01:00,386.2255303253466,0 days 00:27:13.064341557,0 days 00:21:04.010826520,0 days 01:00:00
1670,A,milling,2018-11-23 08:00:00+01:00,4725.550998285972,0 days 00:52:38.504856216,0 days 06:18:02.644791771,0 days 01:00:00
1671,A,lighting_search,2018-11-23 20:30:00+01:00,1452.8370957677964,0 days 00:54:19.212540195,0 days 17:17:44.446961475,0 days 01:00:00
1672,A,milling,2018-11-23 08:30:00+01:00,5291.428384345769,0 days 00:35:08.018992078,0 days 07:03:18.856244858,0 days 01:00:00
1673,A,cooling_medical,2018-11-23 06:30:00+01:00,2484.3785925942543,0 days 00:55:43.837078472,2 days 01:41:15.258666786,0 days 01:00:00
1674,A,welding,2018-11-24 09:45:00+01:00,2709.648813100056,0 days 00:19:23.477117887,0 days 06:46:26.839317900,0 days 01:00:00
1675,A,milling,2018-11-24 08:00:00+01:00,6518.020345441782,0 days 00:48:17.633578820,0 days 08:41:26.497658119,0 days 01:00:00
1676,A,evbs_water,2018-11-24 05:30:00+01:00,440.69196249416797,0 days 03:25:06.362860796,0 days 04:00:22.646045264,0 days 01:00:00
1677,A,cooling_medical,2018-11-24 07:45:00+01:00,1537.4131846286807,0 days 02:25:14.106146520,1 days 06:44:53.749293266,0 days 01:00:00
