,time_req,step_req,time_dep,step_dep,time_active,time_idle,time_rental,steps_rental,time_return,step_return,time_recharge,time_blocked,steps_blocked,time_reavail,step_reavail,energy_avail,energy_req,soc_return,primary_commodity,secondary_commodity,process_obj,status,usecase_idx,usecase_name,num_resources,energy_req_pc
2081,2018-11-29 16:15:00+01:00,31937,,,0 days 05:47:13.549643242,0 days 01:07:55.873758086,0 days 06:55:09.423401328,28,,,0 days 01:21:13.344945786,0 days 01:21:13.344945786,6,,,18000.0,11574.194246245246,0.3569892085419307,,,<commodity_des.RentalProcess object at 0x28634dc50>,failure - primary,10,ceremony,6,1929.0323743742078
2082,2018-11-29 18:30:00+01:00,31946,2018-11-29 18:30:00+01:00,31946,0 days 08:40:43.911707473,0 days 01:39:09.475069500,0 days 10:19:53.386776973,42,2018-11-30 05:00:00+01:00,31988,0 days 01:16:44.365935838,0 days 01:16:44.365935838,6,2018-11-30 06:30:00+01:00,31994,6000.0,3645.1230325384645,0.39247949457692255,"['brs0', 'brs4']",,<commodity_des.RentalProcess object at 0x28634eb50>,sucess,0,lighting_construction,2,1822.5615162692322
2083,2018-11-29 19:00:00+01:00,31948,2018-11-29 19:00:00+01:00,31948,0 days 12:51:25.714285714,0 days 01:16:15.497219431,0 days 14:07:41.211505145,57,2018-11-30 09:15:00+01:00,32005,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-11-30 11:15:00+01:00,32013,6000.0,5400.0,0.1,"['brs6', 'brs9']",,<commodity_des.RentalProcess object at 0x28634e010>,sucess,0,lighting_construction,2,2700.0
2084,2018-11-30 07:15:00+01:00,31997,2018-11-30 07:15:00+01:00,31997,0 days 10:17:25.921230849,0 days 02:43:21.827818704,0 days 13:00:47.749049553,53,2018-11-30 20:30:00+01:00,32050,0 days 01:48:19.284426464,0 days 01:48:19.284426464,8,2018-11-30 22:30:00+01:00,32058,9000.0,7717.900256426714,0.14245552706369846,"['brs3', 'brs0', 'brs4']",,<commodity_des.RentalProcess object at 0x28634ef10>,sucess,6,milling,3,2572.6334188089045
2085,2018-11-30 10:00:00+01:00,32008,,,0 days 06:08:27.908250738,0 days 01:16:59.018035134,0 days 07:25:26.926285872,30,,,0 days 01:43:25.728631788,0 days 01:43:25.728631788,7,,,3000.0,2456.4342500821836,0.18118858330593882,,,<commodity_des.RentalProcess object at 0x28634fa50>,failure - primary,9,welding,1,2456.4342500821836
2086,2018-11-30 16:15:00+01:00,32033,,,0 days 07:25:18.365919974,0 days 01:12:38.500355372,0 days 08:37:56.866275346,35,,,0 days 01:44:09.910156718,0 days 01:44:09.910156718,7,,,18000.0,14843.536622208754,0.175359076543958,,,<commodity_des.RentalProcess object at 0x28634f690>,failure - primary,10,ceremony,6,2473.922770368126
2087,2018-11-30 18:45:00+01:00,32043,,,0 days 08:06:00,0 days 01:19:54.512491101,0 days 09:25:54.512491101,38,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x28634f2d0>,failure - primary,10,ceremony,6,2700.0
2088,2018-12-01 08:00:00+01:00,32096,2018-12-01 08:00:00+01:00,32096,1 days 12:00:00,0 days 01:18:33.077058073,1 days 13:18:33.077058073,150,2018-12-02 21:30:00+01:00,32246,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-12-02 23:30:00+01:00,32254,3000.0,2700.0,0.1,['brs4'],,<commodity_des.RentalProcess object at 0x286358d50>,sucess,3,cooling_food,1,2700.0
2089,2018-12-01 09:00:00+01:00,32100,2018-12-01 09:00:00+01:00,32100,0 days 05:58:18.854579694,0 days 03:15:39.877499818,0 days 09:13:58.732079512,37,2018-12-01 18:15:00+01:00,32137,0 days 01:02:51.728873629,0 days 01:02:51.728873629,5,2018-12-01 19:30:00+01:00,32142,9000.0,4478.928037436214,0.502341329173754,"['brs9', 'brs3', 'brs0']",,<commodity_des.RentalProcess object at 0x286358990>,sucess,6,milling,3,1492.976012478738
2090,2018-12-01 09:15:00+01:00,32101,2018-12-01 09:15:00+01:00,32101,0 days 06:26:25.175624305,0 days 01:13:38.391035404,0 days 07:40:03.566659709,31,2018-12-01 17:00:00+01:00,32132,0 days 01:48:28.119473488,0 days 01:48:28.119473488,8,2018-12-01 19:00:00+01:00,32140,3000.0,2576.1306249228383,0.1412897916923873,['brs6'],,<commodity_des.RentalProcess object at 0x28634fe10>,sucess,9,welding,1,2576.1306249228383
2091,2018-12-01 12:45:00+01:00,32115,,,0 days 02:27:02.790633427,0 days 01:37:15.866848297,0 days 04:04:18.657481724,17,,,0 days 01:53:30.575225803,0 days 01:53:30.575225803,8,,,3000.0,2695.8526935467426,0.10138243548441916,,,<commodity_des.RentalProcess object at 0x286359110>,failure - primary,5,evbs_fire,1,2695.8526935467426
2092,2018-12-01 17:45:00+01:00,32135,,,0 days 12:39:51.886494504,0 days 01:13:19.026312506,0 days 13:53:10.912807010,56,,,0 days 01:51:58.804325506,0 days 01:51:58.804325506,8,,,6000.0,5319.053424358806,0.11349109594019889,,,<commodity_des.RentalProcess object at 0x2863585d0>,failure - primary,0,lighting_construction,2,2659.526712179403
2093,2018-12-01 19:15:00+01:00,32141,2018-12-01 19:15:00+01:00,32141,1 days 07:58:47.113952232,0 days 01:49:36.158692454,1 days 09:48:23.272644686,136,2018-12-03 05:15:00+01:00,32277,0 days 01:53:06.440401395,0 days 01:53:06.440401395,8,2018-12-03 07:15:00+01:00,32285,3000.0,2686.299325552042,0.10456689148265276,['brs6'],,<commodity_des.RentalProcess object at 0x286358210>,sucess,1,lighting_search,1,2686.299325552042
2094,2018-12-02 08:15:00+01:00,32193,2018-12-02 08:15:00+01:00,32193,1 days 04:00:04.324319283,0 days 01:14:14.429319136,1 days 05:14:18.753638419,117,2018-12-03 13:30:00+01:00,32310,0 days 01:28:25.490753644,0 days 01:28:25.490753644,6,2018-12-03 15:00:00+01:00,32316,3000.0,2100.0900899850417,0.29996997000498604,['brs0'],,<commodity_des.RentalProcess object at 0x2863594d0>,sucess,3,cooling_food,1,2100.0900899850417
2095,2018-12-02 09:00:00+01:00,32196,2018-12-02 09:00:00+01:00,32196,0 days 06:36:00.036513853,0 days 01:38:46.542455044,0 days 08:14:46.578968897,33,2018-12-02 17:15:00+01:00,32229,0 days 01:51:09.483933715,0 days 01:51:09.483933715,8,2018-12-02 19:15:00+01:00,32237,3000.0,2640.004057094987,0.11999864763500437,['brs3'],,<commodity_des.RentalProcess object at 0x286359890>,sucess,9,welding,1,2640.004057094987
2096,2018-12-02 12:00:00+01:00,32208,2018-12-02 12:00:00+01:00,32208,11 days 02:47:22.614421153,0 days 01:11:05.618800183,11 days 03:58:28.233221336,1072,2018-12-13 16:00:00+01:00,33280,0 days 01:52:19.948171375,0 days 01:52:19.948171375,8,2018-12-13 18:00:00+01:00,33288,3000.0,2667.896151169866,0.11070128294337797,['brs9'],,<commodity_des.RentalProcess object at 0x286359c50>,sucess,11,household,1,2667.896151169866
2097,2018-12-02 12:45:00+01:00,32211,,,10 days 14:32:25.017645353,0 days 01:37:15.870449341,10 days 16:09:40.888094694,1025,,,0 days 01:47:10.491351896,0 days 01:47:10.491351896,8,,,3000.0,2545.4028267926515,0.15153239106911615,,,<commodity_des.RentalProcess object at 0x28635a3d0>,failure - primary,11,household,1,2545.4028267926515
2098,2018-12-02 18:00:00+01:00,32232,,,0 days 06:58:25.588470356,0 days 01:48:45.405940546,0 days 08:47:10.994410902,36,,,0 days 01:37:52.652273768,0 days 01:37:52.652273768,7,,,18000.0,13947.549150198704,0.22513615832229425,,,<commodity_des.RentalProcess object at 0x28635a010>,failure - primary,10,ceremony,6,2324.5915250331173
2099,2018-12-03 06:00:00+01:00,32280,2018-12-03 06:00:00+01:00,32280,0 days 06:45:00,0 days 01:06:39.482092904,0 days 07:51:39.482092904,32,2018-12-03 14:00:00+01:00,32312,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-12-03 16:00:00+01:00,32320,3000.0,2700.0,0.1,['brs4'],,<commodity_des.RentalProcess object at 0x28635a790>,sucess,9,welding,1,2700.0
2100,2018-12-03 07:15:00+01:00,32285,2018-12-03 07:15:00+01:00,32285,0 days 10:08:46.688569036,0 days 00:50:31.582678351,0 days 10:59:18.271247387,44,2018-12-03 18:15:00+01:00,32329,0 days 01:46:48.190977022,0 days 01:46:48.190977022,8,2018-12-03 20:15:00+01:00,32337,9000.0,7609.7267852159,0.15447480164267768,"['brs1', 'brs3', 'brs6']",,<commodity_des.RentalProcess object at 0x28635b690>,sucess,6,milling,3,2536.5755950719667
2101,2018-12-03 08:15:00+01:00,32289,,,1 days 11:09:23.537597774,0 days 02:25:02.558047051,1 days 13:34:26.095644825,151,,,0 days 01:51:01.238820937,0 days 01:51:01.238820937,8,,,3000.0,2636.7403666202986,0.12108654445990054,,,<commodity_des.RentalProcess object at 0x28635ab50>,failure - primary,3,cooling_food,1,2636.7403666202986
2102,2018-12-03 08:15:00+01:00,32289,,,0 days 10:48:00,0 days 00:58:29.889303535,0 days 11:46:29.889303535,48,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,9000.0,8100.0,0.1,,,<commodity_des.RentalProcess object at 0x28635b2d0>,failure - primary,6,milling,3,2700.0
2103,2018-12-03 11:45:00+01:00,32303,,,11 days 06:00:00,0 days 01:29:57.824003094,11 days 07:29:57.824003094,1086,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x28635af10>,failure - primary,11,household,1,2700.0
2104,2018-12-04 08:30:00+01:00,32386,2018-12-04 08:30:00+01:00,32386,0 days 05:50:16.216216216,0 days 01:54:48.821563162,0 days 07:45:05.037779378,32,2018-12-04 16:30:00+01:00,32418,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-12-04 18:30:00+01:00,32426,12000.0,10800.0,0.1,"['brs4', 'brs1', 'brs3', 'brs6']",,<commodity_des.RentalProcess object at 0x286364210>,sucess,7,cocoa,4,2700.0
2105,2018-12-04 09:45:00+01:00,32391,2018-12-04 09:45:00+01:00,32391,0 days 04:00:41.038568766,0 days 01:00:44.819205256,0 days 05:01:25.857774022,21,2018-12-04 15:00:00+01:00,32412,0 days 01:49:47.140399786,0 days 01:49:47.140399786,8,2018-12-04 17:00:00+01:00,32420,3000.0,2607.409741582542,0.1308634194724859,['brs0'],,<commodity_des.RentalProcess object at 0x28635be10>,sucess,8,powertool,1,2607.409741582542
2106,2018-12-04 11:00:00+01:00,32396,,,0 days 05:54:42.073326144,0 days 01:24:32.530448898,0 days 07:19:14.603775042,30,,,0 days 01:39:33.915319621,0 days 01:39:33.915319621,7,,,3000.0,2364.674814016138,0.21177506199462054,,,<commodity_des.RentalProcess object at 0x28635ba50>,failure - primary,9,welding,1,2364.674814016138
2107,2018-12-04 13:15:00+01:00,32405,,,11 days 06:00:00,0 days 01:27:02.918989699,11 days 07:27:02.918989699,1086,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x2863645d0>,failure - primary,11,household,1,2700.0
2108,2018-12-05 07:15:00+01:00,32477,2018-12-05 07:15:00+01:00,32477,1 days 11:02:27.876290100,0 days 01:05:53.873264004,1 days 12:08:21.749554104,145,2018-12-06 19:30:00+01:00,32622,0 days 01:52:07.886735472,0 days 01:52:07.886735472,8,2018-12-06 21:30:00+01:00,32630,3000.0,2663.121832790982,0.11229272240300602,['brs6'],,<commodity_des.RentalProcess object at 0x286365110>,sucess,2,cooling_medical,1,2663.121832790982
2109,2018-12-05 07:45:00+01:00,32479,2018-12-05 07:45:00+01:00,32479,0 days 05:44:24.582108314,0 days 01:48:08.531505424,0 days 07:32:33.113613738,31,2018-12-05 15:30:00+01:00,32510,0 days 01:51:46.925771997,0 days 01:51:46.925771997,8,2018-12-05 17:30:00+01:00,32518,12000.0,10619.29913899436,0.11505840508380331,"['brs0', 'brs4', 'brs1', 'brs3']",,<commodity_des.RentalProcess object at 0x286365890>,sucess,7,cocoa,4,2654.82478474859
2110,2018-12-05 08:15:00+01:00,32481,,,0 days 05:10:06.762301064,0 days 01:13:51.433286664,0 days 06:23:58.195587728,26,,,0 days 01:27:02.950821352,0 days 01:27:02.950821352,6,,,3000.0,2067.4180334514663,0.3108606555161779,,,<commodity_des.RentalProcess object at 0x286364990>,failure - primary,9,welding,1,2067.4180334514663
2111,2018-12-05 09:00:00+01:00,32484,,,0 days 05:16:19.925978426,0 days 00:57:20.422662069,0 days 06:13:40.348640495,25,,,0 days 01:42:40.151414052,0 days 01:42:40.151414052,7,,,12000.0,9753.573072247173,0.18720224397940238,,,<commodity_des.RentalProcess object at 0x286364d50>,failure - primary,7,cocoa,4,2438.393268061793
2112,2018-12-05 09:00:00+01:00,32484,,,0 days 19:26:36.521158750,0 days 01:23:01.511362338,0 days 20:49:38.032521088,84,,,0 days 01:01:24.027429406,0 days 01:01:24.027429406,5,,,3000.0,1458.2608574739997,0.5139130475086667,,,<commodity_des.RentalProcess object at 0x2863654d0>,failure - primary,3,cooling_food,1,1458.2608574739997
2113,2018-12-05 12:30:00+01:00,32498,,,10 days 17:04:22.951744672,0 days 01:15:29.006704529,10 days 18:19:51.958449201,1034,,,0 days 01:48:14.476854348,0 days 01:48:14.476854348,8,,,3000.0,2570.730421512985,0.1430898594956717,,,<commodity_des.RentalProcess object at 0x286365c50>,failure - primary,11,household,1,2570.730421512985
2114,2018-12-06 06:30:00+01:00,32570,2018-12-06 06:30:00+01:00,32570,0 days 09:37:31.470898875,0 days 00:49:02.500560364,0 days 10:26:33.971459239,42,2018-12-06 17:00:00+01:00,32612,0 days 01:41:19.205420856,0 days 01:41:19.205420856,7,2018-12-06 18:45:00+01:00,32619,9000.0,7219.056437265847,0.19788261808157248,"['brs4', 'brs1', 'brs3']",,<commodity_des.RentalProcess object at 0x286366b50>,sucess,6,milling,3,2406.3521457552824
2115,2018-12-06 07:30:00+01:00,32574,,,0 days 10:48:00,0 days 01:36:59.491408276,0 days 12:24:59.491408276,50,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,9000.0,8100.0,0.1,,,<commodity_des.RentalProcess object at 0x286366790>,failure - primary,6,milling,3,2700.0
2116,2018-12-06 17:15:00+01:00,32613,,,0 days 08:47:15.903089908,0 days 01:10:12.842179640,0 days 09:57:28.745269548,40,,,0 days 01:17:42.133086934,0 days 01:17:42.133086934,6,,,6000.0,3690.8553604893887,0.3848574399184353,,,<commodity_des.RentalProcess object at 0x2863663d0>,failure - primary,0,lighting_construction,2,1845.4276802446943
2117,2018-12-06 18:00:00+01:00,32616,,,0 days 09:12:22.143899768,0 days 01:48:44.123177116,0 days 11:01:06.267076884,45,,,0 days 01:45:49.337041849,0 days 01:45:49.337041849,8,,,12000.0,10053.116982929465,0.16224025142254464,,,<commodity_des.RentalProcess object at 0x286366010>,failure - primary,12,boat_fishing,4,2513.2792457323662
2118,2018-12-06 18:00:00+01:00,32616,,,0 days 09:53:24.395604396,0 days 01:18:32.355548136,0 days 11:11:56.751152532,45,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,12000.0,10800.0,0.1,,,<commodity_des.RentalProcess object at 0x286366f10>,failure - primary,12,boat_fishing,4,2700.0
2119,2018-12-07 08:30:00+01:00,32674,2018-12-07 08:30:00+01:00,32674,0 days 06:33:53.699930780,0 days 01:40:25.096971889,0 days 08:14:18.796902669,33,2018-12-07 16:45:00+01:00,32707,0 days 01:50:34.021033202,0 days 01:50:34.021033202,8,2018-12-07 18:45:00+01:00,32715,3000.0,2625.9666589756853,0.12467778034143816,['brs2'],,<commodity_des.RentalProcess object at 0x286367e10>,sucess,9,welding,1,2625.9666589756853
2120,2018-12-07 09:15:00+01:00,32677,2018-12-07 09:15:00+01:00,32677,1 days 10:40:32.260602111,0 days 01:02:55.475319386,1 days 11:43:27.735921497,143,2018-12-08 21:00:00+01:00,32820,0 days 01:49:30.118979056,0 days 01:49:30.118979056,8,2018-12-08 23:00:00+01:00,32828,3000.0,2600.6720958773562,0.13310930137421462,['brs6'],,<commodity_des.RentalProcess object at 0x28636c210>,sucess,3,cooling_food,1,2600.6720958773562
2121,2018-12-07 10:45:00+01:00,32683,2018-12-07 10:45:00+01:00,32683,0 days 06:45:00,0 days 02:30:13.285626670,0 days 09:15:13.285626670,38,2018-12-07 20:15:00+01:00,32721,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-12-07 22:15:00+01:00,32729,3000.0,2700.0,0.1,['brs3'],,<commodity_des.RentalProcess object at 0x286367690>,sucess,9,welding,1,2700.0
2122,2018-12-07 11:00:00+01:00,32684,2018-12-07 11:00:00+01:00,32684,11 days 02:53:53.917040220,0 days 02:10:35.825290269,11 days 05:04:29.742330489,1077,2018-12-18 16:15:00+01:00,33761,0 days 01:52:22.694154668,0 days 01:52:22.694154668,8,2018-12-18 18:15:00+01:00,33769,3000.0,2668.9831028895032,0.11033896570349887,['brs1'],,<commodity_des.RentalProcess object at 0x2863672d0>,sucess,11,household,1,2668.9831028895032
2123,2018-12-07 12:00:00+01:00,32688,2018-12-07 12:00:00+01:00,32688,11 days 01:43:06.163451317,0 days 01:00:12.681473126,11 days 02:43:18.844924443,1067,2018-12-18 14:45:00+01:00,33755,0 days 01:51:52.885357552,0 days 01:51:52.885357552,8,2018-12-18 16:45:00+01:00,33763,3000.0,2657.1837873647746,0.11427207087840854,['brs4'],,<commodity_des.RentalProcess object at 0x286367a50>,sucess,11,household,1,2657.1837873647746
2124,2018-12-08 07:15:00+01:00,32765,2018-12-08 07:15:00+01:00,32765,1 days 06:51:27.914963043,0 days 00:54:16.006822516,1 days 07:45:43.921785559,128,2018-12-09 15:15:00+01:00,32893,0 days 01:37:26.732366475,0 days 01:37:26.732366475,7,2018-12-09 17:00:00+01:00,32900,3000.0,2314.3315617300846,0.22855614608997174,['brs3'],,<commodity_des.RentalProcess object at 0x28636d890>,sucess,3,cooling_food,1,2314.3315617300846
2125,2018-12-08 07:45:00+01:00,32767,,,0 days 05:50:16.216216216,0 days 01:12:18.222050970,0 days 07:02:34.438267186,29,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,12000.0,10800.0,0.1,,,<commodity_des.RentalProcess object at 0x28636d4d0>,failure - primary,7,cocoa,4,2700.0
2126,2018-12-08 10:15:00+01:00,32777,2018-12-08 10:15:00+01:00,32777,0 days 03:52:39.717720879,0 days 01:52:32.535569701,0 days 05:45:12.253290580,24,2018-12-08 16:15:00+01:00,32801,0 days 01:46:07.590539348,0 days 01:46:07.590539348,8,2018-12-08 18:15:00+01:00,32809,3000.0,2520.5045884919928,0.15983180383600248,['brs7'],,<commodity_des.RentalProcess object at 0x28636cd50>,sucess,8,powertool,1,2520.5045884919928
2127,2018-12-08 12:45:00+01:00,32787,2018-12-08 12:45:00+01:00,32787,11 days 03:22:18.179224363,0 days 00:51:37.511578742,11 days 04:13:55.690803105,1073,2018-12-19 17:00:00+01:00,33860,0 days 01:52:34.653889293,0 days 01:52:34.653889293,8,2018-12-19 19:00:00+01:00,33868,3000.0,2673.717164512118,0.10876094516262733,['brs2'],,<commodity_des.RentalProcess object at 0x28636c990>,sucess,11,household,1,2673.717164512118
2128,2018-12-08 16:30:00+01:00,32802,,,0 days 09:09:11.992702298,0 days 02:44:47.388610370,0 days 11:53:59.381312668,48,,,0 days 01:45:12.908075598,0 days 01:45:12.908075598,8,,,12000.0,9995.437786364062,0.16704685113632814,,,<commodity_des.RentalProcess object at 0x28636d110>,failure - primary,12,boat_fishing,4,2498.8594465910155
2129,2018-12-08 16:45:00+01:00,32803,2018-12-08 16:45:00+01:00,32803,0 days 03:27:24.824329059,0 days 01:09:03.728385306,0 days 04:36:28.552714365,19,2018-12-08 21:30:00+01:00,32822,0 days 02:15:19.720092906,0 days 02:15:19.720092906,10,2018-12-09 00:00:00+01:00,32832,28050.0,2356.974304746341,0.2143418984178863,['brs0'],['bev2'],<commodity_des.RentalProcess object at 0x285c11450>,sucess,-1,rex_bev,1,2356.974304746341
2130,2018-12-08 17:00:00+01:00,32804,,,0 days 12:47:11.529996136,0 days 00:58:26.567470556,0 days 13:45:38.097466692,56,,,0 days 01:53:03.593894168,0 days 01:53:03.593894168,8,,,6000.0,5370.34516621582,0.10494247229736335,,,<commodity_des.RentalProcess object at 0x28636c5d0>,failure - primary,0,lighting_construction,2,2685.17258310791
2131,2018-12-09 08:30:00+01:00,32866,2018-12-09 08:30:00+01:00,32866,1 days 11:31:34.736842106,0 days 01:19:12.035463265,1 days 12:50:46.772305371,148,2018-12-10 21:30:00+01:00,33014,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-12-10 23:30:00+01:00,33022,3000.0,2700.0,0.1,['brs0'],,<commodity_des.RentalProcess object at 0x28636ef10>,sucess,2,cooling_medical,1,2700.0
2132,2018-12-09 09:00:00+01:00,32868,2018-12-09 09:00:00+01:00,32868,0 days 06:14:27.156077793,0 days 01:47:30.754790001,0 days 08:01:57.910867794,33,2018-12-09 17:15:00+01:00,32901,0 days 01:45:06.570127098,0 days 01:45:06.570127098,8,2018-12-09 19:15:00+01:00,32909,3000.0,2496.350675310309,0.1678831082298971,['brs6'],,<commodity_des.RentalProcess object at 0x28636dc50>,sucess,9,welding,1,2496.350675310309
2133,2018-12-09 09:30:00+01:00,32870,2018-12-09 09:30:00+01:00,32870,0 days 06:41:51.685807855,0 days 01:33:11.298739932,0 days 08:15:02.984547787,34,2018-12-09 18:00:00+01:00,32904,0 days 01:52:48.192507469,0 days 01:52:48.192507469,8,2018-12-09 20:00:00+01:00,32912,3000.0,2679.0762008726238,0.10697459970912533,['brs7'],,<commodity_des.RentalProcess object at 0x28636e3d0>,sucess,9,welding,1,2679.0762008726238
2134,2018-12-09 12:45:00+01:00,32883,,,10 days 22:20:57.693212340,0 days 02:20:06.429331244,11 days 00:41:04.122543584,1059,,,0 days 01:50:27.773285701,0 days 01:50:27.773285701,8,,,3000.0,2623.4935922564973,0.12550213591450088,,,<commodity_des.RentalProcess object at 0x28636e010>,failure - primary,11,household,1,2623.4935922564973
2135,2018-12-09 13:30:00+01:00,32886,,,11 days 06:00:00,0 days 00:55:54.714863532,11 days 06:55:54.714863532,1084,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x28636eb50>,failure - primary,11,household,1,2700.0
2136,2018-12-09 18:45:00+01:00,32907,,,0 days 08:06:00,0 days 01:41:49.127056306,0 days 09:47:49.127056306,40,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x28636e790>,failure - primary,10,ceremony,6,2700.0
2137,2018-12-10 10:15:00+01:00,32969,2018-12-10 10:15:00+01:00,32969,0 days 06:36:50.196993015,0 days 01:54:36.741749083,0 days 08:31:26.938742098,35,2018-12-10 19:00:00+01:00,33004,0 days 01:51:23.564068214,0 days 01:51:23.564068214,8,2018-12-10 21:00:00+01:00,33012,3000.0,2645.577443668472,0.11814085211050929,['brs7'],,<commodity_des.RentalProcess object at 0x28636f2d0>,sucess,9,welding,1,2645.577443668472
2138,2018-12-10 12:15:00+01:00,32977,2018-12-10 12:15:00+01:00,32977,8 days 14:20:24.029758798,0 days 01:25:59.527562674,8 days 15:46:23.557321472,832,2018-12-19 04:15:00+01:00,33809,0 days 01:26:52.800208832,0 days 01:26:52.800208832,6,2018-12-19 05:45:00+01:00,33815,3000.0,2063.4000826633264,0.31219997244555786,['brs6'],,<commodity_des.RentalProcess object at 0x286374210>,sucess,11,household,1,2063.4000826633264
2139,2018-12-10 18:30:00+01:00,33002,,,0 days 12:51:25.714285714,0 days 01:32:11.750809938,0 days 14:23:37.465095652,58,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,6000.0,5400.0,0.1,,,<commodity_des.RentalProcess object at 0x286374990>,failure - primary,0,lighting_construction,2,2700.0
2140,2018-12-10 18:45:00+01:00,33003,,,0 days 12:28:49.718958495,0 days 01:55:25.933426359,0 days 14:24:15.652384854,58,,,0 days 01:50:21.221741252,0 days 01:50:21.221741252,8,,,6000.0,5241.800545157832,0.12636657580702806,,,<commodity_des.RentalProcess object at 0x28636fe10>,failure - primary,0,lighting_construction,2,2620.900272578916
2141,2018-12-10 19:30:00+01:00,33006,,,1 days 08:08:34.285714285,0 days 00:51:59.219840988,1 days 09:00:33.505555273,133,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x2863745d0>,failure - primary,1,lighting_search,1,2700.0
2142,2018-12-10 19:30:00+01:00,33006,,,0 days 07:35:37.657628592,0 days 01:15:11.902702564,0 days 08:50:49.560331156,36,,,0 days 01:46:34.773714289,0 days 01:46:34.773714289,8,,,18000.0,15187.587571440887,0.15624513491995082,,,<commodity_des.RentalProcess object at 0x28636f690>,failure - primary,10,ceremony,6,2531.2645952401476
2143,2018-12-10 20:45:00+01:00,33011,2018-12-10 20:45:00+01:00,33011,1 days 08:08:34.285714285,0 days 00:54:13.229714613,1 days 09:02:47.515428898,133,2018-12-12 06:00:00+01:00,33144,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-12-12 08:00:00+01:00,33152,3000.0,2700.0,0.1,['brs3'],,<commodity_des.RentalProcess object at 0x28636fa50>,sucess,1,lighting_search,1,2700.0
2144,2018-12-11 06:30:00+01:00,33050,2018-12-11 06:30:00+01:00,33050,0 days 22:56:23.233122952,0 days 01:16:29.531133411,1 days 00:12:52.764256363,97,2018-12-12 06:45:00+01:00,33147,0 days 01:46:14.846065633,0 days 01:46:14.846065633,8,2018-12-12 08:45:00+01:00,33155,3000.0,2523.3765676457656,0.15887447745141145,['brs0'],,<commodity_des.RentalProcess object at 0x286375c50>,sucess,4,evbs_water,1,2523.3765676457656
2145,2018-12-11 07:00:00+01:00,33052,2018-12-11 07:00:00+01:00,33052,0 days 03:29:40.643591049,0 days 01:48:49.939703992,0 days 05:18:30.583295041,22,2018-12-11 12:30:00+01:00,33074,0 days 02:16:48.336401294,0 days 02:16:48.336401294,10,2018-12-11 15:00:00+01:00,33084,28050.0,2382.697649819984,0.2057674500600054,['brs7'],['bev3'],<commodity_des.RentalProcess object at 0x285c1a350>,sucess,-1,rex_bev,1,2382.697649819984
2146,2018-12-11 08:00:00+01:00,33056,,,0 days 06:45:00,0 days 01:23:25.305943444,0 days 08:08:25.305943444,33,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x2863754d0>,failure - primary,9,welding,1,2700.0
2147,2018-12-11 08:00:00+01:00,33056,,,0 days 09:47:21.951394080,0 days 02:35:16.481058399,0 days 12:22:38.432452479,50,,,0 days 01:43:02.798490190,0 days 01:43:02.798490190,7,,,9000.0,7342.073207100133,0.18421408809998518,,,<commodity_des.RentalProcess object at 0x286375890>,failure - primary,6,milling,3,2447.3577357000445
2148,2018-12-11 08:15:00+01:00,33057,,,0 days 06:45:00,0 days 00:57:40.732410441,0 days 07:42:40.732410441,31,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x286374d50>,failure - primary,9,welding,1,2700.0
2149,2018-12-11 08:30:00+01:00,33058,,,0 days 21:07:06.753994194,0 days 00:45:47.944039665,0 days 21:52:54.698033859,88,,,0 days 01:37:48.731887272,0 days 01:37:48.731887272,7,,,3000.0,2323.039705378158,0.22565343154061407,,,<commodity_des.RentalProcess object at 0x286376010>,failure - primary,4,evbs_water,1,2323.039705378158
