,usecase,timeframe,time_req,distance,consumption,speed,subfleets,dtime_active,energy_req,dtime_idle,dtime_patience
432,taxi,weekday,2018-02-06 14:00:00+01:00,6.628683347148661,250,28,"['bev', 'icev']",0 days 00:14:12.259287492,1657.1708367871652,0 days 00:37:54.080806087,0 days 01:00:00
433,taxi,weekday,2018-02-06 14:30:00+01:00,6.152244949185953,250,28,"['bev', 'icev']",0 days 00:13:11.002922036,1538.0612372964883,0 days 00:37:25.249200844,0 days 01:00:00
434,taxi,weekday,2018-02-06 14:45:00+01:00,3.740460404646684,250,28,"['bev', 'icev']",0 days 00:08:00.916337741,935.115101161671,0 days 00:33:58.927110109,0 days 01:00:00
435,taxi,weekday,2018-02-06 14:45:00+01:00,8.246437916998124,250,28,"['bev', 'icev']",0 days 00:17:40.256303614,2061.609479249531,0 days 01:25:46.516762362,0 days 01:00:00
436,taxi,weekday,2018-02-06 15:00:00+01:00,4.881508783666978,250,28,"['bev', 'icev']",0 days 00:10:27.622557901,1220.3771959167445,0 days 00:30:06.634039737,0 days 01:00:00
437,goods,weekday,2018-02-06 15:30:00+01:00,3.1824838183853874,300,22,"['bev', 'icev']",0 days 00:08:40.770079371,954.7451455156162,0 days 00:39:33.416896514,0 days 01:00:00
438,goods,weekday,2018-02-06 16:45:00+01:00,4.399346704999232,300,22,"['bev', 'icev']",0 days 00:11:59.893097182,1319.8040114997696,0 days 00:30:50.399524130,0 days 01:00:00
439,goods,weekday,2018-02-06 18:00:00+01:00,6.409146664595872,300,22,"['bev', 'icev']",0 days 00:17:28.769454207,1922.7439993787616,0 days 03:13:36.903489049,0 days 01:00:00
440,taxi,weekday,2018-02-07 06:15:00+01:00,6.490994636511367,250,28,"['bev', 'icev']",0 days 00:13:54.556453264,1622.7486591278416,0 days 00:34:04.639563854,0 days 01:00:00
441,taxi,weekday,2018-02-07 06:30:00+01:00,9.21932289233608,250,28,"['bev', 'icev']",0 days 00:19:45.341514728,2304.83072308402,0 days 00:50:31.401282159,0 days 01:00:00
442,goods,weekday,2018-02-07 06:30:00+01:00,13.12146973894814,300,22,"['bev', 'icev']",0 days 00:35:47.149593644,3936.440921684442,0 days 01:08:37.715750124,0 days 01:00:00
443,taxi,weekday,2018-02-07 06:45:00+01:00,6.746126410652695,250,28,"['bev', 'icev']",0 days 00:14:27.359109942,1686.5316026631738,0 days 01:25:03.406101042,0 days 01:00:00
444,goods,weekday,2018-02-07 07:15:00+01:00,7.0396277135924725,300,22,"['bev', 'icev']",0 days 00:19:11.939080407,2111.8883140777416,0 days 01:55:59.645051803,0 days 01:00:00
445,taxi,weekday,2018-02-07 09:15:00+01:00,5.670366869032678,250,28,"['bev', 'icev']",0 days 00:12:09.047168874,1417.5917172581696,0 days 00:30:19.084994117,0 days 01:00:00
446,taxi,weekday,2018-02-07 10:00:00+01:00,7.7688292540501624,250,28,"['bev', 'icev']",0 days 00:16:38.849475522,1942.2073135125406,0 days 00:38:21.010966821,0 days 01:00:00
447,taxi,weekday,2018-02-07 13:15:00+01:00,7.70294749320046,250,28,"['bev', 'icev']",0 days 00:16:30.378963410,1925.736873300115,0 days 02:44:21.821216967,0 days 01:00:00
448,taxi,weekday,2018-02-07 13:15:00+01:00,4.785900834972744,250,28,"['bev', 'icev']",0 days 00:10:15.330107352,1196.475208743186,0 days 00:30:51.468563901,0 days 01:00:00
449,goods,weekday,2018-02-07 15:15:00+01:00,5.7952669789343565,300,22,"['bev', 'icev']",0 days 00:15:48.316414733,1738.5800936803068,0 days 00:30:20.980323500,0 days 01:00:00
450,taxi,weekday,2018-02-07 15:30:00+01:00,3.7362971909632265,250,28,"['bev', 'icev']",0 days 00:08:00.381067411,934.0742977408066,0 days 00:30:22.823833625,0 days 01:00:00
451,goods,weekday,2018-02-08 03:45:00+01:00,14.031646995326142,300,22,"['bev', 'icev']",0 days 00:38:16.087690143,4209.494098597843,0 days 02:55:19.664789034,0 days 01:00:00
452,goods,weekday,2018-02-08 05:00:00+01:00,10.786871874847511,300,22,"['bev', 'icev']",0 days 00:29:25.124488612,3236.0615624542534,0 days 00:33:58.581880822,0 days 01:00:00
453,taxi,weekday,2018-02-08 07:00:00+01:00,2.581387095178199,250,28,"['bev', 'icev']",0 days 00:05:31.892626521,645.3467737945498,0 days 01:03:25.678646118,0 days 01:00:00
454,goods,weekday,2018-02-08 07:00:00+01:00,5.860393420624598,300,22,"['bev', 'icev']",0 days 00:15:58.973468828,1758.1180261873792,0 days 01:14:11.667740424,0 days 01:00:00
455,taxi,weekday,2018-02-08 07:45:00+01:00,14.864755926865765,250,28,"['bev', 'icev']",0 days 00:31:51.182904882,3716.1889817164415,0 days 00:30:06.366684909,0 days 01:00:00
456,taxi,weekday,2018-02-08 08:30:00+01:00,14.890404925967909,250,28,"['bev', 'icev']",0 days 00:31:54.480633337,3722.601231491977,0 days 00:46:38.784753037,0 days 01:00:00
457,taxi,weekday,2018-02-08 09:15:00+01:00,11.454929125454198,250,28,"['bev', 'icev']",0 days 00:24:32.776601842,2863.7322813635496,0 days 00:44:04.155348264,0 days 01:00:00
458,taxi,weekday,2018-02-08 10:15:00+01:00,16.604747239982153,250,28,"['bev', 'icev']",0 days 00:35:34.896073711,4151.186809995538,0 days 01:47:49.524305380,0 days 01:00:00
459,taxi,weekday,2018-02-08 11:15:00+01:00,10.628712415653407,250,28,"['bev', 'icev']",0 days 00:22:46.548739156,2657.1781039133516,0 days 00:51:22.256071347,0 days 01:00:00
460,taxi,weekday,2018-02-08 11:30:00+01:00,3.8433858748678262,250,28,"['bev', 'icev']",0 days 00:08:14.149612482,960.8464687169566,0 days 00:57:37.887839694,0 days 01:00:00
461,taxi,weekday,2018-02-08 12:45:00+01:00,4.582748280924442,250,28,"['bev', 'icev']",0 days 00:09:49.210493263,1145.6870702311105,0 days 01:32:39.490778576,0 days 01:00:00
462,taxi,weekday,2018-02-08 13:00:00+01:00,6.4502733420976295,250,28,"['bev', 'icev']",0 days 00:13:49.320858270,1612.5683355244073,0 days 00:35:09.679657722,0 days 01:00:00
463,taxi,weekday,2018-02-08 13:30:00+01:00,3.8801014288987514,250,28,"['bev', 'icev']",0 days 00:08:18.870183715,970.0253572246878,0 days 00:32:01.859664998,0 days 01:00:00
464,taxi,weekday,2018-02-08 14:15:00+01:00,4.939609050810603,250,28,"['bev', 'icev']",0 days 00:10:35.092592248,1234.9022627026507,0 days 01:27:15.334736176,0 days 01:00:00
465,taxi,weekday,2018-02-08 14:45:00+01:00,5.064999354838166,250,28,"['bev', 'icev']",0 days 00:10:51.214202763,1266.2498387095416,0 days 00:30:30.034825650,0 days 01:00:00
466,goods,weekday,2018-02-08 15:30:00+01:00,6.1366840790146036,300,22,"['bev', 'icev']",0 days 00:16:44.184667476,1841.005223704381,0 days 01:02:22.618201664,0 days 01:00:00
467,goods,weekday,2018-02-09 06:30:00+01:00,2.115558371170463,300,22,"['bev', 'icev']",0 days 00:05:46.182278918,634.6675113511388,0 days 00:42:50.574414218,0 days 01:00:00
468,taxi,weekday,2018-02-09 07:30:00+01:00,4.592614948107651,250,28,"['bev', 'icev']",0 days 00:09:50.479064755,1148.1537370269127,0 days 00:58:12.436723441,0 days 01:00:00
469,taxi,weekday,2018-02-09 08:15:00+01:00,9.80336834570749,250,28,"['bev', 'icev']",0 days 00:21:00.433073019,2450.8420864268724,0 days 01:02:55.365390769,0 days 01:00:00
470,taxi,weekday,2018-02-09 09:30:00+01:00,4.871628716249574,250,28,"['bev', 'icev']",0 days 00:10:26.352263517,1217.9071790623934,0 days 00:38:26.008094814,0 days 01:00:00
471,taxi,weekday,2018-02-09 10:00:00+01:00,4.997111327657658,250,28,"['bev', 'icev']",0 days 00:10:42.485742127,1249.2778319144145,0 days 00:58:13.749202873,0 days 01:00:00
472,taxi,weekday,2018-02-09 11:15:00+01:00,7.459407570727048,250,28,"['bev', 'icev']",0 days 00:15:59.066687664,1864.8518926817621,0 days 01:55:00.035029686,0 days 01:00:00
473,taxi,weekday,2018-02-09 11:15:00+01:00,6.896081995629154,250,28,"['bev', 'icev']",0 days 00:14:46.639113723,1724.0204989072886,0 days 01:06:27.501098558,0 days 01:00:00
474,taxi,weekday,2018-02-09 12:00:00+01:00,4.962387441005436,250,28,"['bev', 'icev']",0 days 00:10:38.021242414,1240.596860251359,0 days 00:31:48.239687287,0 days 01:00:00
475,taxi,weekday,2018-02-09 12:30:00+01:00,11.148210997400945,250,28,"['bev', 'icev']",0 days 00:23:53.341413950,2787.0527493502364,0 days 00:32:53.442301444,0 days 01:00:00
476,taxi,weekday,2018-02-09 12:30:00+01:00,6.2478319003842575,250,28,"['bev', 'icev']",0 days 00:13:23.292672906,1561.9579750960643,0 days 00:47:49.512238969,0 days 01:00:00
477,taxi,weekday,2018-02-09 13:30:00+01:00,2.2020842710305417,250,28,"['bev', 'icev']",0 days 00:04:43.125120562,550.5210677576355,0 days 00:41:09.216230118,0 days 01:00:00
478,taxi,weekday,2018-02-09 13:45:00+01:00,6.645969393827733,250,28,"['bev', 'icev']",0 days 00:14:14.481779208,1661.4923484569333,0 days 02:30:07.737969463,0 days 01:00:00
479,taxi,weekday,2018-02-09 14:00:00+01:00,7.077606589614432,250,28,"['bev', 'icev']",0 days 00:15:09.977990094,1769.401647403608,0 days 05:13:14.939462658,0 days 01:00:00
480,taxi,weekday,2018-02-09 14:45:00+01:00,8.795914817562565,250,28,"['bev', 'icev']",0 days 00:18:50.903333686,2198.9787043906413,0 days 00:30:25.567072225,0 days 01:00:00
481,taxi,weekday,2018-02-09 16:30:00+01:00,5.342833127025374,250,28,"['bev', 'icev']",0 days 00:11:26.935687759,1335.7082817563435,0 days 00:31:40.605352352,0 days 01:00:00
482,goods,weekend,2018-02-10 04:15:00+01:00,4.881807419644844,300,22,"['bev', 'icev']",0 days 00:13:18.841214125,1464.5422258934534,0 days 00:48:47.682108702,0 days 01:00:00
483,taxi,weekend,2018-02-10 07:00:00+01:00,9.870992055099363,300,28,"['bev', 'icev']",0 days 00:21:09.127549940,2961.2976165298087,0 days 01:13:45.424406035,0 days 01:00:00
484,taxi,weekend,2018-02-10 11:30:00+01:00,2.1265883501698704,300,28,"['bev', 'icev']",0 days 00:04:33.418502165,637.9765050509611,0 days 01:02:36.805586568,0 days 01:00:00
485,taxi,weekend,2018-02-10 12:15:00+01:00,13.16240177996007,300,28,"['bev', 'icev']",0 days 00:28:12.308800281,3948.720533988021,0 days 01:13:06.176914780,0 days 01:00:00
486,taxi,weekend,2018-02-10 12:30:00+01:00,5.190775797178749,300,28,"['bev', 'icev']",0 days 00:11:07.385459636,1557.2327391536248,0 days 00:45:21.129670569,0 days 01:00:00
487,taxi,weekend,2018-02-10 12:30:00+01:00,7.8827829279693225,300,28,"['bev', 'icev']",0 days 00:16:53.500662166,2364.834878390797,0 days 00:34:35.960961234,0 days 01:00:00
488,taxi,weekend,2018-02-10 12:45:00+01:00,7.171465415640132,300,28,"['bev', 'icev']",0 days 00:15:22.045553438,2151.4396246920396,0 days 02:04:35.259022999,0 days 01:00:00
489,taxi,weekend,2018-02-10 13:15:00+01:00,13.522660040786956,300,28,"['bev', 'icev']",0 days 00:28:58.627719530,4056.798012236087,0 days 00:40:14.727610876,0 days 01:00:00
490,taxi,weekend,2018-02-10 14:45:00+01:00,5.840125681580419,300,28,"['bev', 'icev']",0 days 00:12:30.873301916,1752.0377044741258,0 days 01:30:34.455091762,0 days 01:00:00
491,taxi,weekend,2018-02-10 17:00:00+01:00,5.008145435126379,300,28,"['bev', 'icev']",0 days 00:10:43.904413088,1502.4436305379138,0 days 01:26:03.547390502,0 days 01:00:00
492,taxi,weekend,2018-02-11 06:45:00+01:00,8.131912608684027,300,28,"['bev', 'icev']",0 days 00:17:25.531621116,2439.573782605208,0 days 00:30:07.242519654,0 days 01:00:00
493,goods,weekend,2018-02-11 07:45:00+01:00,4.810785500127638,300,22,"['bev', 'icev']",0 days 00:13:07.219445476,1443.2356500382914,0 days 01:00:57.496470937,0 days 01:00:00
494,taxi,weekend,2018-02-11 09:00:00+01:00,5.703791890093901,300,28,"['bev', 'icev']",0 days 00:12:13.344671584,1711.1375670281702,0 days 00:31:08.791223386,0 days 01:00:00
495,taxi,weekend,2018-02-11 11:00:00+01:00,5.961560762893969,300,28,"['bev', 'icev']",0 days 00:12:46.486383800,1788.4682288681906,0 days 00:30:11.612637432,0 days 01:00:00
496,taxi,weekend,2018-02-11 11:00:00+01:00,8.139848438603112,300,28,"['bev', 'icev']",0 days 00:17:26.551942105,2441.9545315809337,0 days 01:08:26.313428245,0 days 01:00:00
497,taxi,weekend,2018-02-11 11:15:00+01:00,2.957517776300357,300,28,"['bev', 'icev']",0 days 00:06:20.252285524,887.2553328901071,0 days 01:11:34.206025304,0 days 01:00:00
498,taxi,weekend,2018-02-11 12:45:00+01:00,5.415991829774902,300,28,"['bev', 'icev']",0 days 00:11:36.341806686,1624.7975489324706,0 days 00:39:08.837144067,0 days 01:00:00
499,taxi,weekend,2018-02-11 13:30:00+01:00,6.687382993283866,300,28,"['bev', 'icev']",0 days 00:14:19.806384850,2006.21489798516,0 days 00:30:17.160564182,0 days 01:00:00
500,taxi,weekend,2018-02-11 14:15:00+01:00,4.76623096185657,300,28,"['bev', 'icev']",0 days 00:10:12.801123667,1429.869288556971,0 days 00:34:47.152562466,0 days 01:00:00
501,taxi,weekend,2018-02-11 14:45:00+01:00,24.39520406693451,300,28,"['bev', 'icev']",0 days 00:52:16.526237178,7318.561220080353,0 days 00:33:21.808142946,0 days 01:00:00
502,taxi,weekend,2018-02-11 16:00:00+01:00,3.82791673718975,300,28,"['bev', 'icev']",0 days 00:08:12.160723351,1148.375021156925,0 days 00:53:58.694829396,0 days 01:00:00
503,taxi,weekend,2018-02-11 16:45:00+01:00,3.7010227044836492,300,28,"['bev', 'icev']",0 days 00:07:55.845776290,1110.3068113450947,0 days 00:35:54.845662952,0 days 01:00:00
504,goods,weekday,2018-02-12 04:45:00+01:00,9.970521588471264,300,22,"['bev', 'icev']",0 days 00:27:11.539896296,2991.156476541379,0 days 00:31:09.890917039,0 days 01:00:00
505,goods,weekday,2018-02-12 06:00:00+01:00,3.8821848115195436,300,22,"['bev', 'icev']",0 days 00:10:35.266605520,1164.6554434558632,0 days 00:42:53.867955924,0 days 01:00:00
506,goods,weekday,2018-02-12 06:45:00+01:00,4.55678985369193,300,22,"['bev', 'icev']",0 days 00:12:25.656521511,1367.036956107579,0 days 01:28:15.952275757,0 days 01:00:00
507,taxi,weekday,2018-02-12 07:15:00+01:00,4.088356489797491,250,28,"['bev', 'icev']",0 days 00:08:45.645834400,1022.0891224493727,0 days 00:41:30.799244958,0 days 01:00:00
508,goods,weekday,2018-02-12 08:00:00+01:00,8.044878408811465,300,22,"['bev', 'icev']",0 days 00:21:56.434648716,2413.46352264344,0 days 00:31:57.846463953,0 days 01:00:00
509,taxi,weekday,2018-02-12 08:30:00+01:00,5.890993474857997,250,28,"['bev', 'icev']",0 days 00:12:37.413446767,1472.7483687144993,0 days 00:44:20.241575106,0 days 01:00:00
510,goods,weekday,2018-02-12 09:45:00+01:00,5.2698316232492495,300,22,"['bev', 'icev']",0 days 00:14:22.336083805,1580.9494869747748,0 days 00:39:13.492674266,0 days 01:00:00
511,taxi,weekday,2018-02-12 11:30:00+01:00,7.599927837946525,250,28,"['bev', 'icev']",0 days 00:16:17.133579163,1899.9819594866312,0 days 01:33:14.788086670,0 days 01:00:00
512,taxi,weekday,2018-02-12 12:30:00+01:00,2.9952104918890647,250,28,"['bev', 'icev']",0 days 00:06:25.098491815,748.8026229722661,0 days 00:32:23.000331728,0 days 01:00:00
513,taxi,weekday,2018-02-12 13:15:00+01:00,8.535204489428533,250,28,"['bev', 'icev']",0 days 00:18:17.383434354,2133.8011223571334,0 days 01:17:00.219864357,0 days 01:00:00
514,taxi,weekday,2018-02-12 14:00:00+01:00,4.064354847577859,250,28,"['bev', 'icev']",0 days 00:08:42.559908975,1016.0887118944648,0 days 00:43:18.671840702,0 days 01:00:00
515,goods,weekday,2018-02-13 05:00:00+01:00,13.634279329793996,300,22,"['bev', 'icev']",0 days 00:37:11.063890329,4090.2837989381987,0 days 00:31:04.446212426,0 days 01:00:00
516,goods,weekday,2018-02-13 05:00:00+01:00,18.57968406555173,300,22,"['bev', 'icev']",0 days 00:50:40.311938,5573.905219665519,0 days 01:07:34.911005599,0 days 01:00:00
517,goods,weekday,2018-02-13 05:45:00+01:00,4.239185886666425,300,22,"['bev', 'icev']",0 days 00:11:33.684963273,1271.7557659999275,0 days 00:52:03.203898888,0 days 01:00:00
518,goods,weekday,2018-02-13 06:00:00+01:00,5.122827315853302,300,22,"['bev', 'icev']",0 days 00:13:58.280833502,1536.8481947559906,0 days 00:31:03.853148296,0 days 01:00:00
519,taxi,weekday,2018-02-13 10:30:00+01:00,4.244297837206137,250,28,"['bev', 'icev']",0 days 00:09:05.695436214,1061.0744593015343,0 days 01:26:09.787018884,0 days 01:00:00
520,taxi,weekday,2018-02-13 11:00:00+01:00,11.085959502382616,250,28,"['bev', 'icev']",0 days 00:23:45.337650306,2771.489875595654,0 days 00:39:31.854330050,0 days 01:00:00
521,taxi,weekday,2018-02-13 12:30:00+01:00,5.283878391097709,250,28,"['bev', 'icev']",0 days 00:11:19.355793140,1320.9695977744273,0 days 00:54:09.210199737,0 days 01:00:00
522,taxi,weekday,2018-02-13 12:45:00+01:00,7.058924466983241,250,28,"['bev', 'icev']",0 days 00:15:07.576002896,1764.7311167458101,0 days 00:30:11.916644720,0 days 01:00:00
523,taxi,weekday,2018-02-13 13:00:00+01:00,4.073280498302837,250,28,"['bev', 'icev']",0 days 00:08:43.707492639,1018.3201245757092,0 days 01:22:12.807031137,0 days 01:00:00
524,taxi,weekday,2018-02-13 13:00:00+01:00,7.789004163026565,250,28,"['bev', 'icev']",0 days 00:16:41.443392388,1947.2510407566413,0 days 00:31:00.538226518,0 days 01:00:00
525,taxi,weekday,2018-02-13 13:30:00+01:00,4.709627278813586,250,28,"['bev', 'icev']",0 days 00:10:05.523507274,1177.4068197033964,0 days 00:30:49.457616022,0 days 01:00:00
526,taxi,weekday,2018-02-13 13:30:00+01:00,4.302769056837242,250,28,"['bev', 'icev']",0 days 00:09:13.213164448,1075.6922642093105,0 days 00:32:36.224866939,0 days 01:00:00
527,goods,weekday,2018-02-13 15:30:00+01:00,6.645167660070521,300,22,"['bev', 'icev']",0 days 00:18:07.391071648,1993.5502980211563,0 days 00:30:19.682867160,0 days 01:00:00
528,goods,weekday,2018-02-14 04:00:00+01:00,10.243953544430044,300,22,"['bev', 'icev']",0 days 00:27:56.283307272,3073.186063329013,0 days 00:54:57.379044754,0 days 01:00:00
529,goods,weekday,2018-02-14 06:00:00+01:00,12.71762597443509,300,22,"['bev', 'icev']",0 days 00:34:41.066068544,3815.2877923305273,0 days 01:28:43.256251178,0 days 01:00:00
530,goods,weekday,2018-02-14 07:00:00+01:00,6.630377018470921,300,22,"['bev', 'icev']",0 days 00:18:04.970784841,1989.1131055412764,0 days 00:31:14.587296297,0 days 01:00:00
531,taxi,weekday,2018-02-14 07:15:00+01:00,7.313287871657149,250,28,"['bev', 'icev']",0 days 00:15:40.279869212,1828.3219679142871,0 days 00:42:25.936198534,0 days 01:00:00
532,taxi,weekday,2018-02-14 07:15:00+01:00,5.524723295312895,250,28,"['bev', 'icev']",0 days 00:11:50.321566539,1381.1808238282238,0 days 00:31:23.253284902,0 days 01:00:00
533,taxi,weekday,2018-02-14 08:00:00+01:00,8.038807860579613,250,28,"['bev', 'icev']",0 days 00:17:13.561010646,2009.7019651449034,0 days 01:30:07.254739616,0 days 01:00:00
534,taxi,weekday,2018-02-14 08:45:00+01:00,8.753886981299019,250,28,"['bev', 'icev']",0 days 00:18:45.499754739,2188.4717453247545,0 days 00:38:04.067449407,0 days 01:00:00
535,taxi,weekday,2018-02-14 09:15:00+01:00,7.111325202867778,250,28,"['bev', 'icev']",0 days 00:15:14.313240367,1777.8313007169445,0 days 00:32:04.321149122,0 days 01:00:00
536,taxi,weekday,2018-02-14 12:00:00+01:00,13.096227328327812,250,28,"['bev', 'icev']",0 days 00:28:03.800656498,3274.056832081953,0 days 00:31:04.367347831,0 days 01:00:00
537,taxi,weekday,2018-02-14 12:15:00+01:00,5.088908865044334,250,28,"['bev', 'icev']",0 days 00:10:54.288282648,1272.2272162610834,0 days 00:31:00.856484014,0 days 01:00:00
538,taxi,weekday,2018-02-14 12:30:00+01:00,7.524710004420111,250,28,"['bev', 'icev']",0 days 00:16:07.462714853,1881.1775011050279,0 days 00:44:16.339365866,0 days 01:00:00
539,taxi,weekday,2018-02-15 05:00:00+01:00,7.488419752000126,250,28,"['bev', 'icev']",0 days 00:16:02.796825255,1872.1049380000313,0 days 00:30:13.806733590,0 days 01:00:00
540,taxi,weekday,2018-02-15 05:45:00+01:00,2.49574747147702,250,28,"['bev', 'icev']",0 days 00:05:20.881817761,623.9368678692549,0 days 01:14:30.646147189,0 days 01:00:00
541,taxi,weekday,2018-02-15 07:00:00+01:00,3.122555024126489,250,28,"['bev', 'icev']",0 days 00:06:41.471360244,780.6387560316223,0 days 01:54:28.814604361,0 days 01:00:00
542,goods,weekday,2018-02-15 07:15:00+01:00,4.638424121669065,300,22,"['bev', 'icev']",0 days 00:12:39.014856273,1391.5272365007195,0 days 00:41:26.710993626,0 days 01:00:00
543,taxi,weekday,2018-02-15 08:00:00+01:00,16.82234983832838,250,28,"['bev', 'icev']",0 days 00:36:02.873550643,4205.587459582094,0 days 01:56:45.828221125,0 days 01:00:00
544,taxi,weekday,2018-02-15 08:15:00+01:00,13.122127746952618,250,28,"['bev', 'icev']",0 days 00:28:07.130710322,3280.5319367381544,0 days 00:37:45.518434197,0 days 01:00:00
545,goods,weekday,2018-02-15 08:30:00+01:00,6.435242985998654,300,22,"['bev', 'icev']",0 days 00:17:33.039761344,1930.5728957995962,0 days 00:35:14.732148004,0 days 01:00:00
546,taxi,weekday,2018-02-15 09:15:00+01:00,4.665423559356467,250,28,"['bev', 'icev']",0 days 00:09:59.840171917,1166.3558898391166,0 days 00:37:41.421337456,0 days 01:00:00
547,taxi,weekday,2018-02-15 10:00:00+01:00,8.229558266016202,250,28,"['bev', 'icev']",0 days 00:17:38.086062774,2057.3895665040504,0 days 00:30:03.139141719,0 days 01:00:00
548,taxi,weekday,2018-02-15 11:30:00+01:00,6.682552289018546,250,28,"['bev', 'icev']",0 days 00:14:19.185294303,1670.6380722546367,0 days 00:30:06.582941301,0 days 01:00:00
549,taxi,weekday,2018-02-15 13:00:00+01:00,6.68286705583456,250,28,"['bev', 'icev']",0 days 00:14:19.225764322,1670.71676395864,0 days 00:32:00.994977700,0 days 01:00:00
550,taxi,weekday,2018-02-15 13:00:00+01:00,10.987208934112056,250,28,"['bev', 'icev']",0 days 00:23:32.641148670,2746.802233528014,0 days 00:30:43.399972328,0 days 01:00:00
551,taxi,weekday,2018-02-15 13:45:00+01:00,4.511048240120827,250,28,"['bev', 'icev']",0 days 00:09:39.991916588,1127.7620600302068,0 days 01:02:14.407287918,0 days 01:00:00
552,taxi,weekday,2018-02-15 14:00:00+01:00,4.946376762180245,250,28,"['bev', 'icev']",0 days 00:10:35.962726566,1236.5941905450613,0 days 00:30:32.425162214,0 days 01:00:00
553,goods,weekday,2018-02-15 14:15:00+01:00,8.61117861675993,300,22,"['bev', 'icev']",0 days 00:23:29.101955470,2583.3535850279786,0 days 00:38:58.467245445,0 days 01:00:00
554,taxi,weekday,2018-02-16 05:00:00+01:00,7.812539662128874,250,28,"['bev', 'icev']",0 days 00:16:44.469385129,1953.1349155322184,0 days 00:43:27.837318558,0 days 01:00:00
555,taxi,weekday,2018-02-16 06:45:00+01:00,11.082464124944705,250,28,"['bev', 'icev']",0 days 00:23:44.888244637,2770.6160312361762,0 days 01:05:26.589575007,0 days 01:00:00
556,taxi,weekday,2018-02-16 10:30:00+01:00,11.80399317149347,250,28,"['bev', 'icev']",0 days 00:25:17.656264905,2950.9982928733675,0 days 00:38:00.916076338,0 days 01:00:00
557,taxi,weekday,2018-02-16 10:45:00+01:00,10.936829938677446,250,28,"['bev', 'icev']",0 days 00:23:26.163849256,2734.2074846693617,0 days 01:02:13.660971756,0 days 01:00:00
558,taxi,weekday,2018-02-16 12:30:00+01:00,5.822791371419818,250,28,"['bev', 'icev']",0 days 00:12:28.644604898,1455.6978428549546,0 days 00:31:41.816169897,0 days 01:00:00
559,taxi,weekday,2018-02-16 13:00:00+01:00,3.926204509508258,250,28,"['bev', 'icev']",0 days 00:08:24.797722650,981.5511273770645,0 days 00:32:23.748288543,0 days 01:00:00
560,taxi,weekday,2018-02-16 13:00:00+01:00,6.446790135150055,250,28,"['bev', 'icev']",0 days 00:13:48.873017377,1611.6975337875137,0 days 00:33:25.228218816,0 days 01:00:00
561,taxi,weekday,2018-02-16 14:00:00+01:00,11.481472785485078,250,28,"['bev', 'icev']",0 days 00:24:36.189358135,2870.3681963712693,0 days 01:37:39.044544524,0 days 01:00:00
562,goods,weekday,2018-02-16 14:00:00+01:00,5.243674547646825,300,22,"['bev', 'icev']",0 days 00:14:18.055835070,1573.1023642940474,0 days 00:35:26.040270746,0 days 01:00:00
563,taxi,weekday,2018-02-16 14:00:00+01:00,2.5778199640809136,250,28,"['bev', 'icev']",0 days 00:05:31.433995381,644.4549910202284,0 days 00:30:19.985983830,0 days 01:00:00
564,taxi,weekday,2018-02-16 14:00:00+01:00,18.735705271318025,250,28,"['bev', 'icev']",0 days 00:40:08.876392028,4683.926317829506,0 days 00:30:10.627643581,0 days 01:00:00
565,taxi,weekday,2018-02-16 14:30:00+01:00,6.847092114479666,250,28,"['bev', 'icev']",0 days 00:14:40.340414720,1711.7730286199164,0 days 00:36:32.056070202,0 days 01:00:00
566,goods,weekend,2018-02-17 05:45:00+01:00,11.688149650795893,300,22,"['bev', 'icev']",0 days 00:31:52.606306495,3506.444895238768,0 days 00:54:15.538309621,0 days 01:00:00
567,goods,weekend,2018-02-17 07:30:00+01:00,9.87707491253083,300,22,"['bev', 'icev']",0 days 00:26:56.248622052,2963.122473759249,0 days 00:30:36.669917401,0 days 01:00:00
568,taxi,weekend,2018-02-17 08:30:00+01:00,4.700080682183336,300,28,"['bev', 'icev']",0 days 00:10:04.296087710,1410.0242046550009,0 days 00:46:16.328217457,0 days 01:00:00
569,taxi,weekend,2018-02-17 12:15:00+01:00,8.226197050530299,300,28,"['bev', 'icev']",0 days 00:17:37.653906497,2467.85911515909,0 days 00:34:26.913619862,0 days 01:00:00
570,taxi,weekend,2018-02-17 12:45:00+01:00,5.565597768482163,300,28,"['bev', 'icev']",0 days 00:11:55.576855946,1669.6793305446488,0 days 00:32:05.207247290,0 days 01:00:00
571,taxi,weekend,2018-02-17 13:00:00+01:00,7.199449472353713,300,28,"['bev', 'icev']",0 days 00:15:25.643503587,2159.834841706114,0 days 00:30:37.571032637,0 days 01:00:00
572,taxi,weekend,2018-02-17 13:30:00+01:00,11.313590877882229,300,28,"['bev', 'icev']",0 days 00:24:14.604541441,3394.0772633646684,0 days 00:41:54.391033939,0 days 01:00:00
573,taxi,weekend,2018-02-17 15:00:00+01:00,6.871437245005746,300,28,"['bev', 'icev']",0 days 00:14:43.470502929,2061.4311735017236,0 days 00:33:29.225129713,0 days 01:00:00
574,taxi,weekend,2018-02-17 15:15:00+01:00,5.083116268430206,300,28,"['bev', 'icev']",0 days 00:10:53.543520228,1524.9348805290617,0 days 00:30:28.477658635,0 days 01:00:00
575,taxi,weekend,2018-02-18 05:00:00+01:00,2.433363649172987,300,28,"['bev', 'icev']",0 days 00:05:12.861040606,730.0090947518961,0 days 02:33:35.442748526,0 days 01:00:00
