,timeframe,usecase,time_req,distance,consumption,speed_avg,dtime_idle,dtime_active,energy_req,dtime_patience
1521,A,taxi,2018-10-24 11:45:00+02:00,20.905162423036405,300,25,0 days 01:19:36.549718352,0 days 00:50:10.343388915,6271.548726910922,0 days 01:00:00
1522,A,dummy,2018-10-25 00:30:00+02:00,22.23681673863432,300,25,0 days 02:20:33.023306655,0 days 00:53:22.101610362,6671.0450215902965,0 days 01:00:00
1523,A,taxi,2018-10-25 08:15:00+02:00,61.9850811611273,300,25,0 days 01:21:21.520031245,0 days 02:28:45.851687202,18595.52434833819,0 days 01:00:00
1524,A,taxi,2018-10-25 13:30:00+02:00,34.56067016715202,300,25,0 days 01:17:03.693078985,0 days 01:22:56.736504069,10368.201050145606,0 days 01:00:00
1525,A,taxi,2018-10-25 11:30:00+02:00,26.333966985382368,300,25,0 days 01:10:51.054277076,0 days 01:03:12.091245894,7900.19009561471,0 days 01:00:00
1526,A,taxi,2018-10-25 08:15:00+02:00,18.799277354365724,300,25,0 days 01:28:02.557578154,0 days 00:45:07.095939030,5639.783206309718,0 days 01:00:00
1527,A,taxi,2018-10-25 03:30:00+02:00,18.090428342065515,300,25,0 days 01:09:34.788891348,0 days 00:43:25.021681258,5427.128502619655,0 days 01:00:00
1528,A,taxi,2018-10-25 17:15:00+02:00,28.971223923025192,300,25,0 days 01:00:05.542929698,0 days 01:09:31.856244915,8691.367176907557,0 days 01:00:00
1529,A,taxi,2018-10-25 07:30:00+02:00,28.067580380588982,300,25,0 days 01:54:07.987103420,0 days 01:07:21.731574806,8420.274114176695,0 days 01:00:00
1530,A,taxi,2018-10-25 06:00:00+02:00,20.65798332914436,300,25,0 days 01:33:11.287410674,0 days 00:49:34.749599397,6197.394998743308,0 days 01:00:00
1531,A,taxi,2018-10-26 06:00:00+02:00,47.06147397351856,300,25,0 days 01:15:41.960011309,0 days 01:52:56.852252187,14118.442192055569,0 days 01:00:00
1532,A,taxi,2018-10-26 12:30:00+02:00,17.91152857981657,300,25,0 days 01:20:27.766288669,0 days 00:42:59.260115494,5373.45857394497,0 days 01:00:00
1533,A,taxi,2018-10-26 12:45:00+02:00,20.22250173532913,300,25,0 days 01:05:26.969098804,0 days 00:48:32.040249886,6066.750520598738,0 days 01:00:00
1534,A,taxi,2018-10-27 06:15:00+02:00,22.82407072885039,300,25,0 days 01:20:07.063971648,0 days 00:54:46.666184954,6847.221218655117,0 days 01:00:00
1535,A,taxi,2018-10-27 08:15:00+02:00,36.07187297560497,300,25,0 days 01:04:22.558454104,0 days 01:26:34.349708486,10821.561892681491,0 days 01:00:00
1536,A,taxi,2018-10-27 13:15:00+02:00,27.932322811053606,300,25,0 days 01:06:43.718052387,0 days 01:07:02.254484791,8379.696843316082,0 days 01:00:00
1537,A,taxi,2018-10-27 12:15:00+02:00,19.199897785377164,300,25,0 days 00:59:21.127287411,0 days 00:46:04.785281094,5759.969335613149,0 days 01:00:00
1538,A,taxi,2018-10-27 09:00:00+02:00,23.872675736111646,300,25,0 days 01:29:12.427943391,0 days 00:57:17.665305998,7161.802720833493,0 days 01:00:00
1539,A,dummy,2018-10-27 00:00:00+02:00,32.019881099577134,300,25,0 days 02:06:56.708557524,0 days 01:16:50.862878338,9605.96432987314,0 days 01:00:00
1540,A,taxi,2018-10-28 12:30:00+01:00,40.465026568424655,300,25,0 days 01:27:21.333491463,0 days 01:37:06.963825853,12139.507970527397,0 days 01:00:00
1541,A,taxi,2018-10-28 09:15:00+01:00,27.406084823138755,300,25,0 days 01:11:30.183916315,0 days 01:05:46.476214533,8221.825446941626,0 days 01:00:00
1542,A,taxi,2018-10-28 07:00:00+01:00,23.621705850325142,300,25,0 days 01:49:05.490026839,0 days 00:56:41.525642446,7086.511755097543,0 days 01:00:00
1543,A,taxi,2018-10-29 12:00:00+01:00,28.678263538039467,300,25,0 days 00:59:17.285401622,0 days 01:08:49.669949479,8603.47906141184,0 days 01:00:00
1544,A,taxi,2018-10-29 10:45:00+01:00,31.067546070028076,300,25,0 days 01:40:49.530352112,0 days 01:14:33.726634083,9320.263821008422,0 days 01:00:00
1545,A,taxi,2018-10-29 11:15:00+01:00,39.92207230576248,300,25,0 days 01:15:29.466480751,0 days 01:35:48.778412028,11976.621691728744,0 days 01:00:00
1546,A,taxi,2018-10-30 13:00:00+01:00,23.2283506174206,300,25,0 days 00:50:52.316814811,0 days 00:55:44.882488909,6968.5051852261795,0 days 01:00:00
1547,A,taxi,2018-10-30 08:30:00+01:00,29.173364477763737,300,25,0 days 01:11:10.318078176,0 days 01:10:00.964484799,8752.00934332912,0 days 01:00:00
1548,A,taxi,2018-10-30 09:15:00+01:00,26.99948835748373,300,25,0 days 02:57:45.997371489,0 days 01:04:47.926323476,8099.846507245119,0 days 01:00:00
1549,A,taxi,2018-10-30 06:15:00+01:00,18.90039596393618,300,25,0 days 00:50:34.431889023,0 days 00:45:21.657018805,5670.118789180854,0 days 01:00:00
1550,A,taxi,2018-10-30 05:30:00+01:00,23.036727938665877,300,25,0 days 01:13:52.124413710,0 days 00:55:17.288823169,6911.0183815997625,0 days 01:00:00
1551,A,taxi,2018-10-31 07:30:00+01:00,22.655192268349037,300,25,0 days 00:58:03.621405050,0 days 00:54:22.347686642,6796.557680504711,0 days 01:00:00
1552,A,taxi,2018-10-31 09:00:00+01:00,25.817337731413755,300,25,0 days 01:01:39.998773149,0 days 01:01:57.696633325,7745.201319424126,0 days 01:00:00
1553,A,taxi,2018-10-31 08:30:00+01:00,24.96754014373126,300,25,0 days 01:05:44.372273064,0 days 00:59:55.325780696,7490.262043119378,0 days 01:00:00
1554,A,taxi,2018-11-01 05:45:00+01:00,20.752478267660145,300,25,0 days 00:54:07.746500692,0 days 00:49:48.356870541,6225.743480298043,0 days 01:00:00
1555,A,taxi,2018-11-01 14:30:00+01:00,36.647333012702305,300,25,0 days 00:37:33.128493312,0 days 01:27:57.215953828,10994.199903810691,0 days 01:00:00
1556,A,taxi,2018-11-01 13:45:00+01:00,28.55669659145055,300,25,0 days 02:23:02.196011364,0 days 01:08:32.164309168,8567.008977435165,0 days 01:00:00
1557,A,taxi,2018-11-01 06:15:00+01:00,32.69319679155058,300,25,0 days 01:13:48.038916288,0 days 01:18:27.820337983,9807.959037465173,0 days 01:00:00
1558,A,taxi,2018-11-01 06:00:00+01:00,27.95328746080923,300,25,0 days 02:22:03.346074501,0 days 01:07:05.273394355,8385.98623824277,0 days 01:00:00
1559,A,taxi,2018-11-01 07:00:00+01:00,23.45170069394785,300,25,0 days 01:56:57.873365782,0 days 00:56:17.044899928,7035.510208184355,0 days 01:00:00
1560,A,taxi,2018-11-02 12:45:00+01:00,21.577541840195213,300,25,0 days 01:55:44.763736238,0 days 00:51:47.166024988,6473.262552058564,0 days 01:00:00
1561,A,dummy,2018-11-02 01:30:00+01:00,22.48511907315873,300,25,0 days 00:58:15.108335925,0 days 00:53:57.857146533,6745.535721947619,0 days 01:00:00
1562,A,taxi,2018-11-02 09:15:00+01:00,41.826912703036605,300,25,0 days 01:31:42.082306211,0 days 01:40:23.075429235,12548.07381091098,0 days 01:00:00
1563,A,taxi,2018-11-02 11:30:00+01:00,31.243226730268333,300,25,0 days 01:26:22.750207213,0 days 01:14:59.024649159,9372.9680190805,0 days 01:00:00
1564,A,taxi,2018-11-02 09:45:00+01:00,31.91610964789962,300,25,0 days 01:35:20.491815714,0 days 01:16:35.919789297,9574.832894369887,0 days 01:00:00
1565,A,taxi,2018-11-02 15:00:00+01:00,16.132209578435795,300,25,0 days 01:31:34.168447196,0 days 00:38:43.038179293,4839.662873530739,0 days 01:00:00
1566,A,taxi,2018-11-03 12:15:00+01:00,25.5847424307134,300,25,0 days 01:26:18.340891058,0 days 01:01:24.202910024,7675.42272921402,0 days 01:00:00
1567,A,taxi,2018-11-03 07:30:00+01:00,25.473817745372536,300,25,0 days 01:02:19.621855262,0 days 01:01:08.229755334,7642.14532361176,0 days 01:00:00
1568,A,taxi,2018-11-03 09:30:00+01:00,23.06890503486094,300,25,0 days 01:53:15.502066180,0 days 00:55:21.922325018,6920.671510458282,0 days 01:00:00
1569,A,taxi,2018-11-03 08:45:00+01:00,28.673603171540943,300,25,0 days 01:02:42.666044809,0 days 01:08:48.998856703,8602.080951462283,0 days 01:00:00
1570,A,taxi,2018-11-03 11:00:00+01:00,51.697916726122344,300,25,0 days 00:27:31.253672872,0 days 02:04:04.500008562,15509.375017836703,0 days 01:00:00
1571,A,taxi,2018-11-03 13:00:00+01:00,24.815813802142994,300,25,0 days 01:40:29.500567212,0 days 00:59:33.477187509,7444.744140642898,0 days 01:00:00
1572,A,taxi,2018-11-03 06:00:00+01:00,40.242373436541826,300,25,0 days 01:06:36.281501902,0 days 01:36:34.901774863,12072.712030962548,0 days 01:00:00
1573,A,taxi,2018-11-04 08:15:00+01:00,25.143391109302947,300,25,0 days 01:08:58.099790137,0 days 01:00:20.648319739,7543.017332790884,0 days 01:00:00
1574,A,taxi,2018-11-04 07:45:00+01:00,23.422349656916307,300,25,0 days 01:46:57.426575649,0 days 00:56:12.818350597,7026.704897074892,0 days 01:00:00
1575,A,taxi,2018-11-04 11:30:00+01:00,23.735252507545795,300,25,0 days 01:11:41.471544631,0 days 00:56:57.876361087,7120.575752263739,0 days 01:00:00
1576,A,taxi,2018-11-04 08:45:00+01:00,23.720447462033352,300,25,0 days 01:18:33.824561745,0 days 00:56:55.744434531,7116.134238610006,0 days 01:00:00
1577,A,taxi,2018-11-04 11:30:00+01:00,32.13925073110202,300,25,0 days 02:19:19.177219038,0 days 01:17:08.052105278,9641.775219330604,0 days 01:00:00
1578,A,taxi,2018-11-04 10:15:00+01:00,23.71188836701688,300,25,0 days 01:12:03.991493361,0 days 00:56:54.511924851,7113.566510105064,0 days 01:00:00
1579,A,dummy,2018-11-05 00:00:00+01:00,21.874878406295284,300,25,0 days 02:07:17.376869726,0 days 00:52:29.982490507,6562.463521888585,0 days 01:00:00
1580,A,taxi,2018-11-05 04:45:00+01:00,36.46540510309186,300,25,0 days 00:59:04.332291716,0 days 01:27:31.018334846,10939.621530927558,0 days 01:00:00
1581,A,taxi,2018-11-05 13:15:00+01:00,46.18609177652619,300,25,0 days 01:29:07.029963020,0 days 01:50:50.797215819,13855.827532957857,0 days 01:00:00
1582,A,taxi,2018-11-05 12:15:00+01:00,30.055764568710316,300,25,0 days 02:33:15.064839478,0 days 01:12:08.030097892,9016.729370613095,0 days 01:00:00
1583,A,taxi,2018-11-06 13:15:00+01:00,34.2875155132834,300,25,0 days 01:41:31.512568167,0 days 01:22:17.402233911,10286.254653985021,0 days 01:00:00
1584,A,taxi,2018-11-06 12:00:00+01:00,28.557265904066867,300,25,0 days 02:00:54.263557548,0 days 01:08:32.246290186,8567.17977122006,0 days 01:00:00
1585,A,taxi,2018-11-06 12:15:00+01:00,25.415817675675516,300,25,0 days 01:24:57.620744773,0 days 01:00:59.877745297,7624.745302702655,0 days 01:00:00
1586,A,taxi,2018-11-06 07:45:00+01:00,22.82909084612153,300,25,0 days 01:35:08.953346061,0 days 00:54:47.389081842,6848.72725383646,0 days 01:00:00
1587,A,taxi,2018-11-06 13:30:00+01:00,44.225183302865176,300,25,0 days 00:45:26.606084148,0 days 01:46:08.426395614,13267.554990859553,0 days 01:00:00
1588,A,taxi,2018-11-07 07:30:00+01:00,37.73700436779447,300,25,0 days 01:48:11.697613034,0 days 01:30:34.128628963,11321.101310338341,0 days 01:00:00
1589,A,taxi,2018-11-07 09:45:00+01:00,50.079123235644694,300,25,0 days 01:34:35.851839380,0 days 02:00:11.393745933,15023.736970693408,0 days 01:00:00
1590,A,taxi,2018-11-07 13:45:00+01:00,28.275359159620283,300,25,0 days 01:17:33.581272902,0 days 01:07:51.651718986,8482.607747886084,0 days 01:00:00
1591,A,taxi,2018-11-07 05:15:00+01:00,28.49484204632709,300,25,0 days 00:44:59.532560311,0 days 01:08:23.257254670,8548.452613898127,0 days 01:00:00
1592,A,taxi,2018-11-07 09:30:00+01:00,20.211248526592076,300,25,0 days 00:42:38.170568275,0 days 00:48:30.419787830,6063.374557977623,0 days 01:00:00
1593,A,dummy,2018-11-07 00:15:00+01:00,30.577859029037874,300,25,0 days 00:58:17.782934682,0 days 01:13:23.211700183,9173.357708711363,0 days 01:00:00
1594,A,taxi,2018-11-07 09:00:00+01:00,34.57207017850512,300,25,0 days 01:00:36.022502120,0 days 01:22:58.378105704,10371.621053551537,0 days 01:00:00
1595,A,taxi,2018-11-08 08:15:00+01:00,27.79936389283878,300,25,0 days 01:04:49.503551905,0 days 01:06:43.108400570,8339.809167851634,0 days 01:00:00
1596,A,taxi,2018-11-08 13:30:00+01:00,39.841566863331074,300,25,0 days 01:27:51.892422663,0 days 01:35:37.185628318,11952.470058999323,0 days 01:00:00
1597,A,taxi,2018-11-08 09:45:00+01:00,27.848827474033406,300,25,0 days 01:58:46.413042945,0 days 01:06:50.231156259,8354.648242210022,0 days 01:00:00
1598,A,taxi,2018-11-08 07:00:00+01:00,43.09876676677184,300,25,0 days 01:39:07.795644634,0 days 01:43:26.222414415,12929.63003003155,0 days 01:00:00
1599,A,taxi,2018-11-08 08:45:00+01:00,26.414947058199893,300,25,0 days 00:58:46.494190560,0 days 01:03:23.752376380,7924.484117459968,0 days 01:00:00
1600,A,taxi,2018-11-08 09:00:00+01:00,38.68230632459538,300,25,0 days 02:15:06.816798540,0 days 01:32:50.252110742,11604.691897378614,0 days 01:00:00
1601,A,taxi,2018-11-08 09:30:00+01:00,33.30720854855509,300,25,0 days 03:21:39.017921724,0 days 01:19:56.238030991,9992.162564566526,0 days 01:00:00
1602,A,taxi,2018-11-09 09:45:00+01:00,14.952931266215918,300,25,0 days 01:10:06.610456516,0 days 00:35:53.222102336,4485.879379864776,0 days 01:00:00
1603,A,taxi,2018-11-09 12:45:00+01:00,29.274018766243206,300,25,0 days 01:50:27.996440827,0 days 01:10:15.458702340,8782.205629872962,0 days 01:00:00
1604,A,taxi,2018-11-09 10:30:00+01:00,32.51134380306209,300,25,0 days 01:53:21.483104056,0 days 01:18:01.633507639,9753.403140918626,0 days 01:00:00
1605,A,taxi,2018-11-10 10:45:00+01:00,25.536517331605964,300,25,0 days 01:19:44.335341825,0 days 01:01:17.258495750,7660.955199481789,0 days 01:00:00
1606,A,taxi,2018-11-10 12:30:00+01:00,26.915651354342923,300,25,0 days 02:15:49.730697482,0 days 01:04:35.853795026,8074.695406302877,0 days 01:00:00
1607,A,taxi,2018-11-10 13:15:00+01:00,29.649104058554908,300,25,0 days 01:24:44.403027573,0 days 01:11:09.470984431,8894.731217566472,0 days 01:00:00
1608,A,taxi,2018-11-10 12:45:00+01:00,28.604507027717187,300,25,0 days 01:30:50.732734525,0 days 01:08:39.049011992,8581.352108315155,0 days 01:00:00
1609,A,taxi,2018-11-11 04:15:00+01:00,30.234799358931994,300,25,0 days 03:19:08.567521215,0 days 01:12:33.811107685,9070.439807679599,0 days 01:00:00
1610,A,taxi,2018-11-11 13:15:00+01:00,30.663668764253853,300,25,0 days 01:43:19.917518080,0 days 01:13:35.568302052,9199.100629276156,0 days 01:00:00
1611,A,taxi,2018-11-11 13:30:00+01:00,22.585943740662298,300,25,0 days 01:19:31.157884948,0 days 00:54:12.375898653,6775.78312219869,0 days 01:00:00
1612,A,taxi,2018-11-12 05:15:00+01:00,37.264713635041055,300,25,0 days 01:28:01.402001036,0 days 01:29:26.118763447,11179.414090512317,0 days 01:00:00
1613,A,dummy,2018-11-12 00:00:00+01:00,25.116764901678227,300,25,0 days 01:24:39.036330338,0 days 01:00:16.814145841,7535.0294705034685,0 days 01:00:00
1614,A,dummy,2018-11-12 01:00:00+01:00,20.331446818817028,300,25,0 days 01:43:10.224862298,0 days 00:48:47.728341910,6099.434045645108,0 days 01:00:00
1615,A,taxi,2018-11-13 09:00:00+01:00,27.243658446452546,300,25,0 days 01:44:35.404132898,0 days 01:05:23.086816288,8173.097533935764,0 days 01:00:00
1616,A,taxi,2018-11-13 14:30:00+01:00,35.86254079253939,300,25,0 days 01:41:14.525379412,0 days 01:26:04.205874127,10758.762237761817,0 days 01:00:00
1617,A,taxi,2018-11-13 15:00:00+01:00,13.393605009898051,300,25,0 days 00:55:44.516471595,0 days 00:32:08.679121425,4018.0815029694154,0 days 01:00:00
1618,A,taxi,2018-11-13 13:30:00+01:00,27.954479448793087,300,25,0 days 01:41:01.296693506,0 days 01:07:05.445040627,8386.343834637926,0 days 01:00:00
1619,A,taxi,2018-11-14 08:15:00+01:00,44.358461314240785,300,25,0 days 01:03:37.537418494,0 days 01:46:27.618429252,13307.538394272235,0 days 01:00:00
1620,A,taxi,2018-11-14 08:45:00+01:00,38.056447962799865,300,25,0 days 01:46:35.953840747,0 days 01:31:20.128506643,11416.93438883996,0 days 01:00:00
1621,A,taxi,2018-11-14 10:00:00+01:00,26.57410138322753,300,25,0 days 01:02:58.066428717,0 days 01:03:46.670599184,7972.230414968259,0 days 01:00:00
1622,A,taxi,2018-11-15 07:30:00+01:00,39.421188862066046,300,25,0 days 01:36:19.704417886,0 days 01:34:36.651196138,11826.356658619814,0 days 01:00:00
1623,A,taxi,2018-11-15 10:00:00+01:00,22.593637520219136,300,25,0 days 00:45:06.095155237,0 days 00:54:13.483802912,6778.091256065741,0 days 01:00:00
1624,A,taxi,2018-11-15 14:00:00+01:00,21.474967829726562,300,25,0 days 00:37:18.215802472,0 days 00:51:32.395367480,6442.490348917969,0 days 01:00:00
1625,A,taxi,2018-11-16 09:15:00+01:00,34.530360634425385,300,25,0 days 01:34:03.014246082,0 days 01:22:52.371931357,10359.108190327615,0 days 01:00:00
1626,A,taxi,2018-11-16 08:00:00+01:00,27.10697373465542,300,25,0 days 00:58:01.053335668,0 days 01:05:03.404217789,8132.092120396625,0 days 01:00:00
1627,A,taxi,2018-11-16 12:15:00+01:00,20.1640133932008,300,25,0 days 01:51:57.396228116,0 days 00:48:23.617928620,6049.20401796024,0 days 01:00:00
1628,A,taxi,2018-11-16 07:00:00+01:00,50.10960386830663,300,25,0 days 01:43:19.724542809,0 days 02:00:15.782957035,15032.881160491988,0 days 01:00:00
1629,A,taxi,2018-11-16 13:00:00+01:00,22.65631543585865,300,25,0 days 00:59:00.542941677,0 days 00:54:22.509422762,6796.894630757595,0 days 01:00:00
1630,A,taxi,2018-11-16 08:45:00+01:00,23.457717122868974,300,25,0 days 01:02:43.744230470,0 days 00:56:17.911265694,7037.315136860692,0 days 01:00:00
1631,A,taxi,2018-11-17 10:45:00+01:00,32.96011909442238,300,25,0 days 02:24:10.040176468,0 days 01:19:06.257149597,9888.035728326715,0 days 01:00:00
1632,A,taxi,2018-11-17 06:30:00+01:00,22.081246417292284,300,25,0 days 01:32:05.702597689,0 days 00:52:59.699484091,6624.373925187685,0 days 01:00:00
1633,A,taxi,2018-11-17 09:15:00+01:00,22.97049214953478,300,25,0 days 01:12:52.371675136,0 days 00:55:07.750869531,6891.147644860434,0 days 01:00:00
1634,A,dummy,2018-11-17 00:00:00+01:00,40.194662643991585,300,25,0 days 01:13:32.285528918,0 days 01:36:28.031420736,12058.398793197475,0 days 01:00:00
1635,A,taxi,2018-11-18 07:15:00+01:00,24.91163098690404,300,25,0 days 01:20:40.532019180,0 days 00:59:47.274862113,7473.489296071212,0 days 01:00:00
1636,A,taxi,2018-11-18 12:30:00+01:00,25.36356954073394,300,25,0 days 01:14:36.609993870,0 days 01:00:52.354013864,7609.070862220183,0 days 01:00:00
1637,A,taxi,2018-11-18 05:45:00+01:00,19.530860558506,300,25,0 days 01:18:25.383940254,0 days 00:46:52.443920424,5859.2581675517995,0 days 01:00:00
1638,A,taxi,2018-11-18 05:30:00+01:00,40.749606847509625,300,25,0 days 01:00:18.844888824,0 days 01:37:47.943386040,12224.882054252888,0 days 01:00:00
1639,A,taxi,2018-11-19 05:15:00+01:00,16.84986834921365,300,25,0 days 01:23:47.485870720,0 days 00:40:26.381042288,5054.960504764095,0 days 01:00:00
1640,A,taxi,2018-11-19 15:15:00+01:00,22.314623328005993,300,25,0 days 01:27:13.293760881,0 days 00:53:33.305759232,6694.386998401798,0 days 01:00:00
1641,A,taxi,2018-11-19 13:00:00+01:00,26.419132932796384,300,25,0 days 01:02:32.711613925,0 days 01:03:24.355142323,7925.739879838915,0 days 01:00:00
1642,A,taxi,2018-11-19 12:15:00+01:00,34.258536164010685,300,25,0 days 01:06:33.740253399,0 days 01:22:13.229207616,10277.560849203206,0 days 01:00:00
1643,A,taxi,2018-11-20 12:00:00+01:00,15.094984478519327,300,25,0 days 01:46:54.477599023,0 days 00:36:13.677764907,4528.495343555798,0 days 01:00:00
1644,A,taxi,2018-11-20 09:45:00+01:00,45.27207723361258,300,25,0 days 01:49:05.417264053,0 days 01:48:39.179121642,13581.623170083772,0 days 01:00:00
1645,A,taxi,2018-11-20 08:15:00+01:00,21.969860362256945,300,25,0 days 01:49:31.566010789,0 days 00:52:43.659892164,6590.958108677083,0 days 01:00:00
1646,A,taxi,2018-11-20 08:30:00+01:00,16.157125060347298,300,25,0 days 02:59:15.998080228,0 days 00:38:46.626008690,4847.137518104189,0 days 01:00:00
1647,A,taxi,2018-11-20 11:45:00+01:00,17.36872839674294,300,25,0 days 01:14:44.919485775,0 days 00:41:41.096889132,5210.6185190228825,0 days 01:00:00
1648,A,taxi,2018-11-20 05:30:00+01:00,19.225354607259984,300,25,0 days 02:03:29.827208854,0 days 00:46:08.451063444,5767.606382177995,0 days 01:00:00
1649,A,taxi,2018-11-21 08:00:00+01:00,22.40399502230362,300,25,0 days 01:11:27.166532575,0 days 00:53:46.175283211,6721.198506691086,0 days 01:00:00
1650,A,taxi,2018-11-21 05:45:00+01:00,46.61435584392886,300,25,0 days 01:11:44.921205823,0 days 01:51:52.467241525,13984.306753178658,0 days 01:00:00
1651,A,taxi,2018-11-21 10:30:00+01:00,21.48016238666477,300,25,0 days 01:14:53.583750207,0 days 00:51:33.143383681,6444.048715999431,0 days 01:00:00
1652,A,taxi,2018-11-21 14:00:00+01:00,26.799617308230573,300,25,0 days 01:16:36.921361206,0 days 01:04:19.144892384,8039.885192469172,0 days 01:00:00
1653,A,taxi,2018-11-22 07:30:00+01:00,20.681003421178644,300,25,0 days 00:59:47.943355495,0 days 00:49:38.064492649,6204.301026353593,0 days 01:00:00
1654,A,taxi,2018-11-22 07:30:00+01:00,14.036185687255772,300,25,0 days 01:36:21.121627309,0 days 00:33:41.210738964,4210.8557061767315,0 days 01:00:00
1655,A,taxi,2018-11-22 11:30:00+01:00,20.811932441410836,300,25,0 days 01:16:49.970431462,0 days 00:49:56.918271561,6243.579732423251,0 days 01:00:00
1656,A,taxi,2018-11-22 09:30:00+01:00,33.51722811837244,300,25,0 days 01:57:58.481219282,0 days 01:20:26.480849046,10055.16843551173,0 days 01:00:00
1657,A,dummy,2018-11-22 00:00:00+01:00,30.57688722017436,300,25,0 days 01:07:47.014211078,0 days 01:13:23.071759705,9173.066166052307,0 days 01:00:00
1658,A,taxi,2018-11-22 10:45:00+01:00,28.582366023464253,300,25,0 days 01:25:34.595863201,0 days 01:08:35.860707380,8574.709807039277,0 days 01:00:00
1659,A,taxi,2018-11-22 15:00:00+01:00,31.898757059585428,300,25,0 days 02:22:50.957420437,0 days 01:16:33.421016578,9569.627117875629,0 days 01:00:00
1660,A,taxi,2018-11-22 06:15:00+01:00,40.00912296247269,300,25,0 days 00:54:00.699378411,0 days 01:36:01.313706596,12002.736888741807,0 days 01:00:00
1661,A,taxi,2018-11-22 07:45:00+01:00,22.403150338729446,300,25,0 days 01:07:26.093541439,0 days 00:53:46.053648776,6720.945101618834,0 days 01:00:00
1662,A,taxi,2018-11-22 14:00:00+01:00,22.77865222221815,300,25,0 days 02:26:36.801220434,0 days 00:54:40.125920,6833.595666665445,0 days 01:00:00
1663,A,taxi,2018-11-23 07:45:00+01:00,37.86137144929184,300,25,0 days 01:41:44.008261206,0 days 01:30:52.037488699,11358.411434787551,0 days 01:00:00
1664,A,taxi,2018-11-23 13:15:00+01:00,33.188847808899425,300,25,0 days 01:11:43.837246312,0 days 01:19:39.194084481,9956.654342669828,0 days 01:00:00
1665,A,taxi,2018-11-23 11:00:00+01:00,29.671079135831196,300,25,0 days 01:15:44.100729514,0 days 01:11:12.635395558,8901.323740749358,0 days 01:00:00
1666,A,taxi,2018-11-23 12:45:00+01:00,25.208781450411298,300,25,0 days 02:32:44.236670049,0 days 01:00:30.064528857,7562.634435123389,0 days 01:00:00
1667,A,taxi,2018-11-24 04:45:00+01:00,23.913676087865426,300,25,0 days 01:08:30.747485277,0 days 00:57:23.569356654,7174.102826359628,0 days 01:00:00
1668,A,taxi,2018-11-24 05:30:00+01:00,56.42357989161992,300,25,0 days 01:26:54.710687259,0 days 02:15:24.995504394,16927.073967485976,0 days 01:00:00
1669,A,taxi,2018-11-24 12:15:00+01:00,30.57218615300767,300,25,0 days 01:02:28.764615530,0 days 01:13:22.394806032,9171.655845902302,0 days 01:00:00
1670,A,taxi,2018-11-25 12:30:00+01:00,28.945566489369355,300,25,0 days 01:47:10.514424757,0 days 01:09:28.161574470,8683.669946810807,0 days 01:00:00
1671,A,taxi,2018-11-25 08:15:00+01:00,21.607967749717968,300,25,0 days 01:04:27.919880371,0 days 00:51:51.547355960,6482.39032491539,0 days 01:00:00
1672,A,taxi,2018-11-25 07:30:00+01:00,37.59440625617653,300,25,0 days 01:23:54.327989472,0 days 01:30:13.594500889,11278.32187685296,0 days 01:00:00
1673,A,taxi,2018-11-25 08:00:00+01:00,22.804036422911206,300,25,0 days 01:28:02.411242093,0 days 00:54:43.781244897,6841.210926873362,0 days 01:00:00
1674,A,taxi,2018-11-25 12:15:00+01:00,25.921530360093403,300,25,0 days 00:47:33.397040623,0 days 01:02:12.700371854,7776.459108028021,0 days 01:00:00
1675,A,taxi,2018-11-25 14:00:00+01:00,27.740961024244665,300,25,0 days 01:41:50.523437414,0 days 01:06:34.698387492,8322.2883072734,0 days 01:00:00
1676,A,taxi,2018-11-26 14:15:00+01:00,36.346148078336824,300,25,0 days 01:05:27.705832123,0 days 01:27:13.845323278,10903.844423501047,0 days 01:00:00
1677,A,taxi,2018-11-26 10:30:00+01:00,19.708371276746593,300,25,0 days 01:07:12.315439246,0 days 00:47:18.005463852,5912.511383023978,0 days 01:00:00
1678,A,taxi,2018-11-26 07:45:00+01:00,19.389805816726863,300,25,0 days 01:32:13.250246992,0 days 00:46:32.132037608,5816.941745018059,0 days 01:00:00
1679,A,taxi,2018-11-27 06:15:00+01:00,31.922034152195103,300,25,0 days 00:50:56.356690153,0 days 01:16:36.772917916,9576.61024565853,0 days 01:00:00
1680,A,taxi,2018-11-27 13:00:00+01:00,26.93266332847358,300,25,0 days 01:24:18.852705435,0 days 01:04:38.303519300,8079.7989985420745,0 days 01:00:00
1681,A,taxi,2018-11-27 06:15:00+01:00,24.888245334678032,300,25,0 days 02:03:43.638230980,0 days 00:59:43.907328193,7466.473600403409,0 days 01:00:00
1682,A,taxi,2018-11-27 07:30:00+01:00,21.20425545528472,300,25,0 days 02:37:54.490127721,0 days 00:50:53.412785559,6361.276636585416,0 days 01:00:00
1683,A,taxi,2018-11-27 09:30:00+01:00,31.1293098818354,300,25,0 days 02:33:11.126331129,0 days 01:14:42.620622982,9338.79296455062,0 days 01:00:00
1684,A,taxi,2018-11-27 13:00:00+01:00,48.297885895261075,300,25,0 days 03:23:33.781839194,0 days 01:55:54.895568916,14489.365768578322,0 days 01:00:00
1685,A,taxi,2018-11-27 07:00:00+01:00,22.970073518971958,300,25,0 days 01:32:17.125639047,0 days 00:55:07.690586732,6891.022055691587,0 days 01:00:00
