time,power_w
2018-09-23 19:45:00+02:00,4296
2018-09-23 20:00:00+02:00,7275
2018-09-23 20:15:00+02:00,6577
2018-09-23 20:30:00+02:00,8917
2018-09-23 20:45:00+02:00,10326
2018-09-23 21:00:00+02:00,10208
2018-09-23 21:15:00+02:00,5448
2018-09-23 21:30:00+02:00,14376
2018-09-23 21:45:00+02:00,11870
2018-09-23 22:00:00+02:00,11133
2018-09-23 22:15:00+02:00,6833
2018-09-23 22:30:00+02:00,10013
2018-09-23 22:45:00+02:00,6097
2018-09-23 23:00:00+02:00,10641
2018-09-23 23:15:00+02:00,5720
2018-09-23 23:30:00+02:00,8094
2018-09-23 23:45:00+02:00,4045
2018-09-24 00:00:00+02:00,6576
2018-09-24 00:15:00+02:00,4229
2018-09-24 00:30:00+02:00,4813
2018-09-24 00:45:00+02:00,5923
2018-09-24 01:00:00+02:00,5251
2018-09-24 01:15:00+02:00,8943
2018-09-24 01:30:00+02:00,7453
2018-09-24 01:45:00+02:00,5369
2018-09-24 02:00:00+02:00,4856
2018-09-24 02:15:00+02:00,6402
2018-09-24 02:30:00+02:00,6258
2018-09-24 02:45:00+02:00,5171
2018-09-24 03:00:00+02:00,4742
2018-09-24 03:15:00+02:00,3040
2018-09-24 03:30:00+02:00,7221
2018-09-24 03:45:00+02:00,4454
2018-09-24 04:00:00+02:00,6591
2018-09-24 04:15:00+02:00,7499
2018-09-24 04:30:00+02:00,4324
2018-09-24 04:45:00+02:00,3322
2018-09-24 05:00:00+02:00,4778
2018-09-24 05:15:00+02:00,1462
2018-09-24 05:30:00+02:00,4795
2018-09-24 05:45:00+02:00,3507
2018-09-24 06:00:00+02:00,5690
2018-09-24 06:15:00+02:00,4342
2018-09-24 06:30:00+02:00,5391
2018-09-24 06:45:00+02:00,5224
2018-09-24 07:00:00+02:00,6670
2018-09-24 07:15:00+02:00,2443
2018-09-24 07:30:00+02:00,2516
2018-09-24 07:45:00+02:00,2049
2018-09-24 08:00:00+02:00,3221
2018-09-24 08:15:00+02:00,1605
2018-09-24 08:30:00+02:00,2532
2018-09-24 08:45:00+02:00,2270
2018-09-24 09:00:00+02:00,2676
2018-09-24 09:15:00+02:00,3663
2018-09-24 09:30:00+02:00,3204
2018-09-24 09:45:00+02:00,0
2018-09-24 10:00:00+02:00,1932
2018-09-24 10:15:00+02:00,4578
2018-09-24 10:30:00+02:00,4515
2018-09-24 10:45:00+02:00,5796
2018-09-24 11:00:00+02:00,0
2018-09-24 11:15:00+02:00,4718
2018-09-24 11:30:00+02:00,3267
2018-09-24 11:45:00+02:00,3170
2018-09-24 12:00:00+02:00,6921
2018-09-24 12:15:00+02:00,1402
2018-09-24 12:30:00+02:00,1537
2018-09-24 12:45:00+02:00,3717
2018-09-24 13:00:00+02:00,6362
2018-09-24 13:15:00+02:00,2357
2018-09-24 13:30:00+02:00,3178
2018-09-24 13:45:00+02:00,2291
2018-09-24 14:00:00+02:00,1365
2018-09-24 14:15:00+02:00,7845
2018-09-24 14:30:00+02:00,972
2018-09-24 14:45:00+02:00,3725
2018-09-24 15:00:00+02:00,3113
2018-09-24 15:15:00+02:00,3705
2018-09-24 15:30:00+02:00,5656
2018-09-24 15:45:00+02:00,4219
2018-09-24 16:00:00+02:00,4525
2018-09-24 16:15:00+02:00,4273
2018-09-24 16:30:00+02:00,2776
2018-09-24 16:45:00+02:00,4305
2018-09-24 17:00:00+02:00,5213
2018-09-24 17:15:00+02:00,431
2018-09-24 17:30:00+02:00,2853
2018-09-24 17:45:00+02:00,4189
2018-09-24 18:00:00+02:00,6109
2018-09-24 18:15:00+02:00,1489
2018-09-24 18:30:00+02:00,5882
2018-09-24 18:45:00+02:00,179
2018-09-24 19:00:00+02:00,5408
2018-09-24 19:15:00+02:00,7693
2018-09-24 19:30:00+02:00,7222
2018-09-24 19:45:00+02:00,6987
2018-09-24 20:00:00+02:00,9927
2018-09-24 20:15:00+02:00,10894
2018-09-24 20:30:00+02:00,11418
2018-09-24 20:45:00+02:00,10495
2018-09-24 21:00:00+02:00,13087
2018-09-24 21:15:00+02:00,11718
2018-09-24 21:30:00+02:00,9366
2018-09-24 21:45:00+02:00,10723
2018-09-24 22:00:00+02:00,12456
2018-09-24 22:15:00+02:00,11847
2018-09-24 22:30:00+02:00,4450
2018-09-24 22:45:00+02:00,7802
2018-09-24 23:00:00+02:00,13768
2018-09-24 23:15:00+02:00,4258
2018-09-24 23:30:00+02:00,9235
2018-09-24 23:45:00+02:00,3156
2018-09-25 00:00:00+02:00,6437
2018-09-25 00:15:00+02:00,4642
2018-09-25 00:30:00+02:00,9823
2018-09-25 00:45:00+02:00,6487
2018-09-25 01:00:00+02:00,5114
2018-09-25 01:15:00+02:00,5663
2018-09-25 01:30:00+02:00,6727
2018-09-25 01:45:00+02:00,6221
2018-09-25 02:00:00+02:00,4954
2018-09-25 02:15:00+02:00,5787
2018-09-25 02:30:00+02:00,5471
2018-09-25 02:45:00+02:00,4663
2018-09-25 03:00:00+02:00,3906
2018-09-25 03:15:00+02:00,7885
2018-09-25 03:30:00+02:00,3012
2018-09-25 03:45:00+02:00,2942
2018-09-25 04:00:00+02:00,3777
2018-09-25 04:15:00+02:00,5327
2018-09-25 04:30:00+02:00,4068
2018-09-25 04:45:00+02:00,8350
2018-09-25 05:00:00+02:00,4670
2018-09-25 05:15:00+02:00,3204
2018-09-25 05:30:00+02:00,7118
2018-09-25 05:45:00+02:00,7760
2018-09-25 06:00:00+02:00,5448
2018-09-25 06:15:00+02:00,0
2018-09-25 06:30:00+02:00,2662
2018-09-25 06:45:00+02:00,3355
2018-09-25 07:00:00+02:00,4793
2018-09-25 07:15:00+02:00,2578
2018-09-25 07:30:00+02:00,5928
2018-09-25 07:45:00+02:00,2265
2018-09-25 08:00:00+02:00,2704
2018-09-25 08:15:00+02:00,1824
2018-09-25 08:30:00+02:00,2832
2018-09-25 08:45:00+02:00,3570
2018-09-25 09:00:00+02:00,3661
2018-09-25 09:15:00+02:00,2404
2018-09-25 09:30:00+02:00,4684
2018-09-25 09:45:00+02:00,1578
2018-09-25 10:00:00+02:00,637
2018-09-25 10:15:00+02:00,1490
2018-09-25 10:30:00+02:00,3058
2018-09-25 10:45:00+02:00,2022
2018-09-25 11:00:00+02:00,908
2018-09-25 11:15:00+02:00,3421
2018-09-25 11:30:00+02:00,4859
2018-09-25 11:45:00+02:00,1785
2018-09-25 12:00:00+02:00,939
2018-09-25 12:15:00+02:00,2073
2018-09-25 12:30:00+02:00,3033
2018-09-25 12:45:00+02:00,1685
2018-09-25 13:00:00+02:00,2141
2018-09-25 13:15:00+02:00,4334
2018-09-25 13:30:00+02:00,78
2018-09-25 13:45:00+02:00,3644
2018-09-25 14:00:00+02:00,1318
2018-09-25 14:15:00+02:00,3554
2018-09-25 14:30:00+02:00,4381
2018-09-25 14:45:00+02:00,4153
2018-09-25 15:00:00+02:00,3770
2018-09-25 15:15:00+02:00,788
2018-09-25 15:30:00+02:00,3102
2018-09-25 15:45:00+02:00,1139
2018-09-25 16:00:00+02:00,4772
2018-09-25 16:15:00+02:00,4447
2018-09-25 16:30:00+02:00,4358
2018-09-25 16:45:00+02:00,341
2018-09-25 17:00:00+02:00,4951
2018-09-25 17:15:00+02:00,3991
2018-09-25 17:30:00+02:00,2541
2018-09-25 17:45:00+02:00,3556
2018-09-25 18:00:00+02:00,3810
2018-09-25 18:15:00+02:00,3400
2018-09-25 18:30:00+02:00,6611
2018-09-25 18:45:00+02:00,4587
2018-09-25 19:00:00+02:00,2886
2018-09-25 19:15:00+02:00,10134
2018-09-25 19:30:00+02:00,11078
2018-09-25 19:45:00+02:00,6173
2018-09-25 20:00:00+02:00,9903
2018-09-25 20:15:00+02:00,14307
2018-09-25 20:30:00+02:00,15882
2018-09-25 20:45:00+02:00,9016
2018-09-25 21:00:00+02:00,14818
2018-09-25 21:15:00+02:00,13600
2018-09-25 21:30:00+02:00,9776
2018-09-25 21:45:00+02:00,15525
2018-09-25 22:00:00+02:00,9535
2018-09-25 22:15:00+02:00,15429
2018-09-25 22:30:00+02:00,11215
2018-09-25 22:45:00+02:00,10322
2018-09-25 23:00:00+02:00,3068
2018-09-25 23:15:00+02:00,2712
2018-09-25 23:30:00+02:00,9608
2018-09-25 23:45:00+02:00,4724
2018-09-26 00:00:00+02:00,9178
2018-09-26 00:15:00+02:00,7147
2018-09-26 00:30:00+02:00,3530
2018-09-26 00:45:00+02:00,12010
2018-09-26 01:00:00+02:00,1427
2018-09-26 01:15:00+02:00,1663
2018-09-26 01:30:00+02:00,765
2018-09-26 01:45:00+02:00,1489
2018-09-26 02:00:00+02:00,1671
2018-09-26 02:15:00+02:00,955
2018-09-26 02:30:00+02:00,595
2018-09-26 02:45:00+02:00,1907
2018-09-26 03:00:00+02:00,2717
2018-09-26 03:15:00+02:00,1952
2018-09-26 03:30:00+02:00,1993
2018-09-26 03:45:00+02:00,1067
2018-09-26 04:00:00+02:00,1085
2018-09-26 04:15:00+02:00,1308
2018-09-26 04:30:00+02:00,640
2018-09-26 04:45:00+02:00,482
2018-09-26 05:00:00+02:00,395
2018-09-26 05:15:00+02:00,390
2018-09-26 05:30:00+02:00,1719
2018-09-26 05:45:00+02:00,972
2018-09-26 06:00:00+02:00,2306
2018-09-26 06:15:00+02:00,595
2018-09-26 06:30:00+02:00,1926
2018-09-26 06:45:00+02:00,624
2018-09-26 07:00:00+02:00,1163
2018-09-26 07:15:00+02:00,1832
2018-09-26 07:30:00+02:00,536
2018-09-26 07:45:00+02:00,561
2018-09-26 08:00:00+02:00,1292
2018-09-26 08:15:00+02:00,86
2018-09-26 08:30:00+02:00,989
2018-09-26 08:45:00+02:00,558
2018-09-26 09:00:00+02:00,966
2018-09-26 09:15:00+02:00,763
2018-09-26 09:30:00+02:00,787
2018-09-26 09:45:00+02:00,1087
2018-09-26 10:00:00+02:00,1309
2018-09-26 10:15:00+02:00,1060
2018-09-26 10:30:00+02:00,1276
2018-09-26 10:45:00+02:00,208
2018-09-26 11:00:00+02:00,396
2018-09-26 11:15:00+02:00,267
2018-09-26 11:30:00+02:00,921
2018-09-26 11:45:00+02:00,1537
2018-09-26 12:00:00+02:00,1499
2018-09-26 12:15:00+02:00,1188
2018-09-26 12:30:00+02:00,1173
2018-09-26 12:45:00+02:00,830
2018-09-26 13:00:00+02:00,638
2018-09-26 13:15:00+02:00,1221
2018-09-26 13:30:00+02:00,0
2018-09-26 13:45:00+02:00,778
2018-09-26 14:00:00+02:00,464
2018-09-26 14:15:00+02:00,1504
2018-09-26 14:30:00+02:00,1443
2018-09-26 14:45:00+02:00,716
2018-09-26 15:00:00+02:00,1261
2018-09-26 15:15:00+02:00,2002
2018-09-26 15:30:00+02:00,1591
2018-09-26 15:45:00+02:00,201
2018-09-26 16:00:00+02:00,0
2018-09-26 16:15:00+02:00,366
2018-09-26 16:30:00+02:00,1627
2018-09-26 16:45:00+02:00,2212
2018-09-26 17:00:00+02:00,1244
2018-09-26 17:15:00+02:00,703
2018-09-26 17:30:00+02:00,1088
2018-09-26 17:45:00+02:00,307
2018-09-26 18:00:00+02:00,766
2018-09-26 18:15:00+02:00,692
2018-09-26 18:30:00+02:00,2030
2018-09-26 18:45:00+02:00,2703
2018-09-26 19:00:00+02:00,733
2018-09-26 19:15:00+02:00,2702
2018-09-26 19:30:00+02:00,2582
2018-09-26 19:45:00+02:00,1596
2018-09-26 20:00:00+02:00,1946
2018-09-26 20:15:00+02:00,4160
2018-09-26 20:30:00+02:00,2628
2018-09-26 20:45:00+02:00,3236
2018-09-26 21:00:00+02:00,3370
2018-09-26 21:15:00+02:00,4244
2018-09-26 21:30:00+02:00,4027
2018-09-26 21:45:00+02:00,2403
2018-09-26 22:00:00+02:00,2356
2018-09-26 22:15:00+02:00,2013
2018-09-26 22:30:00+02:00,1656
2018-09-26 22:45:00+02:00,1638
2018-09-26 23:00:00+02:00,3416
2018-09-26 23:15:00+02:00,3518
2018-09-26 23:30:00+02:00,2737
2018-09-26 23:45:00+02:00,1137
2018-09-27 00:00:00+02:00,2565
2018-09-27 00:15:00+02:00,1430
2018-09-27 00:30:00+02:00,2273
2018-09-27 00:45:00+02:00,2077
2018-09-27 01:00:00+02:00,3256
2018-09-27 01:15:00+02:00,3757
2018-09-27 01:30:00+02:00,3502
2018-09-27 01:45:00+02:00,2737
2018-09-27 02:00:00+02:00,4603
2018-09-27 02:15:00+02:00,1999
2018-09-27 02:30:00+02:00,4295
2018-09-27 02:45:00+02:00,3607
2018-09-27 03:00:00+02:00,4130
2018-09-27 03:15:00+02:00,2538
2018-09-27 03:30:00+02:00,3599
2018-09-27 03:45:00+02:00,1647
2018-09-27 04:00:00+02:00,2853
2018-09-27 04:15:00+02:00,262
2018-09-27 04:30:00+02:00,2934
2018-09-27 04:45:00+02:00,2699
2018-09-27 05:00:00+02:00,1021
2018-09-27 05:15:00+02:00,1691
2018-09-27 05:30:00+02:00,1776
2018-09-27 05:45:00+02:00,2617
2018-09-27 06:00:00+02:00,3494
2018-09-27 06:15:00+02:00,3289
2018-09-27 06:30:00+02:00,2464
2018-09-27 06:45:00+02:00,1464
2018-09-27 07:00:00+02:00,2161
2018-09-27 07:15:00+02:00,3156
2018-09-27 07:30:00+02:00,914
2018-09-27 07:45:00+02:00,1681
2018-09-27 08:00:00+02:00,702
2018-09-27 08:15:00+02:00,288
2018-09-27 08:30:00+02:00,837
2018-09-27 08:45:00+02:00,1940
2018-09-27 09:00:00+02:00,2637
2018-09-27 09:15:00+02:00,2841
2018-09-27 09:30:00+02:00,1173
2018-09-27 09:45:00+02:00,625
2018-09-27 10:00:00+02:00,1248
2018-09-27 10:15:00+02:00,0
2018-09-27 10:30:00+02:00,1688
2018-09-27 10:45:00+02:00,429
2018-09-27 11:00:00+02:00,2119
2018-09-27 11:15:00+02:00,1983
2018-09-27 11:30:00+02:00,1318
2018-09-27 11:45:00+02:00,2439
2018-09-27 12:00:00+02:00,1774
2018-09-27 12:15:00+02:00,2669
2018-09-27 12:30:00+02:00,1629
2018-09-27 12:45:00+02:00,1754
2018-09-27 13:00:00+02:00,332
2018-09-27 13:15:00+02:00,3188
2018-09-27 13:30:00+02:00,1828
2018-09-27 13:45:00+02:00,3010
2018-09-27 14:00:00+02:00,772
2018-09-27 14:15:00+02:00,1389
2018-09-27 14:30:00+02:00,1486
2018-09-27 14:45:00+02:00,752
2018-09-27 15:00:00+02:00,731
2018-09-27 15:15:00+02:00,1480
2018-09-27 15:30:00+02:00,1168
2018-09-27 15:45:00+02:00,1530
2018-09-27 16:00:00+02:00,3774
2018-09-27 16:15:00+02:00,3348
2018-09-27 16:30:00+02:00,2434
2018-09-27 16:45:00+02:00,1668
2018-09-27 17:00:00+02:00,2947
2018-09-27 17:15:00+02:00,2226
2018-09-27 17:30:00+02:00,2025
2018-09-27 17:45:00+02:00,1092
2018-09-27 18:00:00+02:00,2483
2018-09-27 18:15:00+02:00,839
2018-09-27 18:30:00+02:00,2959
2018-09-27 18:45:00+02:00,3119
2018-09-27 19:00:00+02:00,2625
2018-09-27 19:15:00+02:00,3850
2018-09-27 19:30:00+02:00,5827
2018-09-27 19:45:00+02:00,4759
2018-09-27 20:00:00+02:00,4811
2018-09-27 20:15:00+02:00,5733
2018-09-27 20:30:00+02:00,6816
2018-09-27 20:45:00+02:00,5838
2018-09-27 21:00:00+02:00,6966
2018-09-27 21:15:00+02:00,4484
2018-09-27 21:30:00+02:00,5700
2018-09-27 21:45:00+02:00,5096
2018-09-27 22:00:00+02:00,6558
2018-09-27 22:15:00+02:00,6436
2018-09-27 22:30:00+02:00,5131
2018-09-27 22:45:00+02:00,2769
2018-09-27 23:00:00+02:00,5942
2018-09-27 23:15:00+02:00,4650
2018-09-27 23:30:00+02:00,4416
2018-09-27 23:45:00+02:00,3533
2018-09-28 00:00:00+02:00,4460
2018-09-28 00:15:00+02:00,4874
2018-09-28 00:30:00+02:00,2830
2018-09-28 00:45:00+02:00,4502
2018-09-28 01:00:00+02:00,4688
2018-09-28 01:15:00+02:00,1882
2018-09-28 01:30:00+02:00,5485
2018-09-28 01:45:00+02:00,2920
2018-09-28 02:00:00+02:00,2106
2018-09-28 02:15:00+02:00,2634
2018-09-28 02:30:00+02:00,3015
2018-09-28 02:45:00+02:00,2191
2018-09-28 03:00:00+02:00,3186
2018-09-28 03:15:00+02:00,701
2018-09-28 03:30:00+02:00,1786
2018-09-28 03:45:00+02:00,2776
2018-09-28 04:00:00+02:00,3225
2018-09-28 04:15:00+02:00,3541
2018-09-28 04:30:00+02:00,2721
2018-09-28 04:45:00+02:00,1773
2018-09-28 05:00:00+02:00,3016
2018-09-28 05:15:00+02:00,2325
2018-09-28 05:30:00+02:00,1839
2018-09-28 05:45:00+02:00,3977
2018-09-28 06:00:00+02:00,2659
2018-09-28 06:15:00+02:00,3231
2018-09-28 06:30:00+02:00,3232
2018-09-28 06:45:00+02:00,2067
2018-09-28 07:00:00+02:00,3403
2018-09-28 07:15:00+02:00,2215
2018-09-28 07:30:00+02:00,2790
2018-09-28 07:45:00+02:00,1390
2018-09-28 08:00:00+02:00,2483
2018-09-28 08:15:00+02:00,1175
2018-09-28 08:30:00+02:00,1490
2018-09-28 08:45:00+02:00,811
2018-09-28 09:00:00+02:00,3566
2018-09-28 09:15:00+02:00,1938
2018-09-28 09:30:00+02:00,1125
2018-09-28 09:45:00+02:00,0
2018-09-28 10:00:00+02:00,3558
2018-09-28 10:15:00+02:00,1634
2018-09-28 10:30:00+02:00,3604
2018-09-28 10:45:00+02:00,1721
2018-09-28 11:00:00+02:00,145
2018-09-28 11:15:00+02:00,1
2018-09-28 11:30:00+02:00,1485
2018-09-28 11:45:00+02:00,710
2018-09-28 12:00:00+02:00,2995
2018-09-28 12:15:00+02:00,4146
2018-09-28 12:30:00+02:00,2701
2018-09-28 12:45:00+02:00,1524
2018-09-28 13:00:00+02:00,1693
2018-09-28 13:15:00+02:00,1977
2018-09-28 13:30:00+02:00,1701
2018-09-28 13:45:00+02:00,2951
2018-09-28 14:00:00+02:00,2902
2018-09-28 14:15:00+02:00,906
2018-09-28 14:30:00+02:00,3248
2018-09-28 14:45:00+02:00,1131
2018-09-28 15:00:00+02:00,4798
2018-09-28 15:15:00+02:00,375
2018-09-28 15:30:00+02:00,2349
2018-09-28 15:45:00+02:00,1509
2018-09-28 16:00:00+02:00,3486
2018-09-28 16:15:00+02:00,674
2018-09-28 16:30:00+02:00,1782
2018-09-28 16:45:00+02:00,3883
2018-09-28 17:00:00+02:00,1799
2018-09-28 17:15:00+02:00,1044
2018-09-28 17:30:00+02:00,3242
2018-09-28 17:45:00+02:00,3443
2018-09-28 18:00:00+02:00,0
2018-09-28 18:15:00+02:00,4779
2018-09-28 18:30:00+02:00,3542
2018-09-28 18:45:00+02:00,1504
2018-09-28 19:00:00+02:00,2830
2018-09-28 19:15:00+02:00,6496
2018-09-28 19:30:00+02:00,5417
2018-09-28 19:45:00+02:00,4911
2018-09-28 20:00:00+02:00,4550
2018-09-28 20:15:00+02:00,9974
2018-09-28 20:30:00+02:00,7112
2018-09-28 20:45:00+02:00,4359
2018-09-28 21:00:00+02:00,4814
2018-09-28 21:15:00+02:00,7400
2018-09-28 21:30:00+02:00,8006
2018-09-28 21:45:00+02:00,7400
2018-09-28 22:00:00+02:00,6352
2018-09-28 22:15:00+02:00,3804
2018-09-28 22:30:00+02:00,7446
2018-09-28 22:45:00+02:00,6872
2018-09-28 23:00:00+02:00,7741
2018-09-28 23:15:00+02:00,5813
2018-09-28 23:30:00+02:00,4277
2018-09-28 23:45:00+02:00,3571
2018-09-29 00:00:00+02:00,3778
2018-09-29 00:15:00+02:00,4216
2018-09-29 00:30:00+02:00,1876
2018-09-29 00:45:00+02:00,6373
2018-09-29 01:00:00+02:00,1985
2018-09-29 01:15:00+02:00,6763
2018-09-29 01:30:00+02:00,6229
2018-09-29 01:45:00+02:00,0
2018-09-29 02:00:00+02:00,3102
2018-09-29 02:15:00+02:00,5815
2018-09-29 02:30:00+02:00,4182
2018-09-29 02:45:00+02:00,3895
2018-09-29 03:00:00+02:00,3058
2018-09-29 03:15:00+02:00,2278
2018-09-29 03:30:00+02:00,4404
2018-09-29 03:45:00+02:00,2092
2018-09-29 04:00:00+02:00,3657
2018-09-29 04:15:00+02:00,1262
2018-09-29 04:30:00+02:00,4308
2018-09-29 04:45:00+02:00,2416
2018-09-29 05:00:00+02:00,6012
2018-09-29 05:15:00+02:00,3273
2018-09-29 05:30:00+02:00,3416
2018-09-29 05:45:00+02:00,5017
2018-09-29 06:00:00+02:00,3328
2018-09-29 06:15:00+02:00,3462
2018-09-29 06:30:00+02:00,1558
2018-09-29 06:45:00+02:00,3586
2018-09-29 07:00:00+02:00,5096
2018-09-29 07:15:00+02:00,2226
2018-09-29 07:30:00+02:00,2792
2018-09-29 07:45:00+02:00,2488
2018-09-29 08:00:00+02:00,1324
2018-09-29 08:15:00+02:00,1494
2018-09-29 08:30:00+02:00,712
2018-09-29 08:45:00+02:00,2967
2018-09-29 09:00:00+02:00,1598
2018-09-29 09:15:00+02:00,3204
2018-09-29 09:30:00+02:00,1734
2018-09-29 09:45:00+02:00,1370
2018-09-29 10:00:00+02:00,918
2018-09-29 10:15:00+02:00,1679
2018-09-29 10:30:00+02:00,1173
2018-09-29 10:45:00+02:00,2713
2018-09-29 11:00:00+02:00,3835
2018-09-29 11:15:00+02:00,2178
2018-09-29 11:30:00+02:00,3426
2018-09-29 11:45:00+02:00,2065
2018-09-29 12:00:00+02:00,1066
2018-09-29 12:15:00+02:00,1908
2018-09-29 12:30:00+02:00,2859
2018-09-29 12:45:00+02:00,3971
2018-09-29 13:00:00+02:00,4013
2018-09-29 13:15:00+02:00,3659
2018-09-29 13:30:00+02:00,1738
2018-09-29 13:45:00+02:00,4231
2018-09-29 14:00:00+02:00,3083
2018-09-29 14:15:00+02:00,1413
2018-09-29 14:30:00+02:00,2623
2018-09-29 14:45:00+02:00,2380
2018-09-29 15:00:00+02:00,3279
2018-09-29 15:15:00+02:00,1752
2018-09-29 15:30:00+02:00,2205
2018-09-29 15:45:00+02:00,4251
2018-09-29 16:00:00+02:00,2536
2018-09-29 16:15:00+02:00,4568
2018-09-29 16:30:00+02:00,1669
2018-09-29 16:45:00+02:00,1892
2018-09-29 17:00:00+02:00,2944
2018-09-29 17:15:00+02:00,5171
2018-09-29 17:30:00+02:00,4551
2018-09-29 17:45:00+02:00,2435
2018-09-29 18:00:00+02:00,2111
2018-09-29 18:15:00+02:00,4409
2018-09-29 18:30:00+02:00,4036
2018-09-29 18:45:00+02:00,1086
2018-09-29 19:00:00+02:00,4626
2018-09-29 19:15:00+02:00,7193
2018-09-29 19:30:00+02:00,3149
2018-09-29 19:45:00+02:00,7924
2018-09-29 20:00:00+02:00,7657
2018-09-29 20:15:00+02:00,6257
2018-09-29 20:30:00+02:00,10523
2018-09-29 20:45:00+02:00,6732
2018-09-29 21:00:00+02:00,7255
2018-09-29 21:15:00+02:00,5705
2018-09-29 21:30:00+02:00,12817
2018-09-29 21:45:00+02:00,5482
2018-09-29 22:00:00+02:00,13903
2018-09-29 22:15:00+02:00,14719
2018-09-29 22:30:00+02:00,8185
2018-09-29 22:45:00+02:00,7026
2018-09-29 23:00:00+02:00,10354
2018-09-29 23:15:00+02:00,9355
2018-09-29 23:30:00+02:00,5992
2018-09-29 23:45:00+02:00,6424
2018-09-30 00:00:00+02:00,6763
2018-09-30 00:15:00+02:00,5306
2018-09-30 00:30:00+02:00,5042
2018-09-30 00:45:00+02:00,4965
2018-09-30 01:00:00+02:00,9458
2018-09-30 01:15:00+02:00,9603
2018-09-30 01:30:00+02:00,10202
2018-09-30 01:45:00+02:00,5019
2018-09-30 02:00:00+02:00,8772
2018-09-30 02:15:00+02:00,4048
2018-09-30 02:30:00+02:00,3484
2018-09-30 02:45:00+02:00,6557
2018-09-30 03:00:00+02:00,5483
2018-09-30 03:15:00+02:00,5885
2018-09-30 03:30:00+02:00,4901
2018-09-30 03:45:00+02:00,2908
2018-09-30 04:00:00+02:00,7847
2018-09-30 04:15:00+02:00,6989
2018-09-30 04:30:00+02:00,2537
2018-09-30 04:45:00+02:00,7396
2018-09-30 05:00:00+02:00,8629
2018-09-30 05:15:00+02:00,5425
2018-09-30 05:30:00+02:00,6759
2018-09-30 05:45:00+02:00,7983
2018-09-30 06:00:00+02:00,7875
2018-09-30 06:15:00+02:00,7773
2018-09-30 06:30:00+02:00,7830
2018-09-30 06:45:00+02:00,4050
2018-09-30 07:00:00+02:00,3699
2018-09-30 07:15:00+02:00,3272
2018-09-30 07:30:00+02:00,3231
2018-09-30 07:45:00+02:00,5082
2018-09-30 08:00:00+02:00,3260
2018-09-30 08:15:00+02:00,4215
2018-09-30 08:30:00+02:00,3846
2018-09-30 08:45:00+02:00,1505
2018-09-30 09:00:00+02:00,1982
2018-09-30 09:15:00+02:00,5803
2018-09-30 09:30:00+02:00,2301
2018-09-30 09:45:00+02:00,3908
2018-09-30 10:00:00+02:00,4537
2018-09-30 10:15:00+02:00,1590
2018-09-30 10:30:00+02:00,1
2018-09-30 10:45:00+02:00,0
2018-09-30 11:00:00+02:00,2449
2018-09-30 11:15:00+02:00,6879
2018-09-30 11:30:00+02:00,7930
2018-09-30 11:45:00+02:00,6282
2018-09-30 12:00:00+02:00,5466
2018-09-30 12:15:00+02:00,11089
2018-09-30 12:30:00+02:00,3786
2018-09-30 12:45:00+02:00,2911
2018-09-30 13:00:00+02:00,5447
2018-09-30 13:15:00+02:00,1243
2018-09-30 13:30:00+02:00,4431
2018-09-30 13:45:00+02:00,4864
2018-09-30 14:00:00+02:00,3728
2018-09-30 14:15:00+02:00,4955
2018-09-30 14:30:00+02:00,3046
2018-09-30 14:45:00+02:00,9424
2018-09-30 15:00:00+02:00,7960
2018-09-30 15:15:00+02:00,6809
2018-09-30 15:30:00+02:00,3987
2018-09-30 15:45:00+02:00,5500
2018-09-30 16:00:00+02:00,4455
2018-09-30 16:15:00+02:00,961
2018-09-30 16:30:00+02:00,7299
2018-09-30 16:45:00+02:00,3958
2018-09-30 17:00:00+02:00,0
2018-09-30 17:15:00+02:00,6318
2018-09-30 17:30:00+02:00,6067
2018-09-30 17:45:00+02:00,7081
2018-09-30 18:00:00+02:00,3680
2018-09-30 18:15:00+02:00,9959
2018-09-30 18:30:00+02:00,4910
2018-09-30 18:45:00+02:00,5474
2018-09-30 19:00:00+02:00,6560
2018-09-30 19:15:00+02:00,10119
2018-09-30 19:30:00+02:00,12347
2018-09-30 19:45:00+02:00,11781
2018-09-30 20:00:00+02:00,8851
2018-09-30 20:15:00+02:00,9797
2018-09-30 20:30:00+02:00,19313
2018-09-30 20:45:00+02:00,13861
2018-09-30 21:00:00+02:00,7340
2018-09-30 21:15:00+02:00,20192
2018-09-30 21:30:00+02:00,16298
2018-09-30 21:45:00+02:00,16401
2018-09-30 22:00:00+02:00,14171
2018-09-30 22:15:00+02:00,18142
2018-09-30 22:30:00+02:00,13501
2018-09-30 22:45:00+02:00,11698
2018-09-30 23:00:00+02:00,8322
2018-09-30 23:15:00+02:00,9679
2018-09-30 23:30:00+02:00,9118
2018-09-30 23:45:00+02:00,9719
2018-10-01 00:00:00+02:00,6218
2018-10-01 00:15:00+02:00,1978
2018-10-01 00:30:00+02:00,12047
2018-10-01 00:45:00+02:00,9843
2018-10-01 01:00:00+02:00,2574
2018-10-01 01:15:00+02:00,4184
2018-10-01 01:30:00+02:00,4276
2018-10-01 01:45:00+02:00,3189
2018-10-01 02:00:00+02:00,3787
2018-10-01 02:15:00+02:00,4527
2018-10-01 02:30:00+02:00,2411
2018-10-01 02:45:00+02:00,3568
2018-10-01 03:00:00+02:00,5741
2018-10-01 03:15:00+02:00,4982
