profile,period,day,time,power
S25,Apr,Sunday,18:15,46.336
S25,Apr,Sunday,18:30,51.46
S25,Apr,Sunday,18:45,48.872
S25,Apr,Sunday,19:00,58.944
S25,Apr,Sunday,19:15,54.384
S25,Apr,Sunday,19:30,66.888
S25,Apr,Sunday,19:45,68.836
S25,Apr,Sunday,20:00,70.852
S25,Apr,Sunday,20:15,70.224
S25,Apr,Sunday,20:30,68.964
S25,Apr,Sunday,20:45,67.348
S25,Apr,Sunday,21:00,66.036
S25,Apr,Sunday,21:15,67.216
S25,Apr,Sunday,21:30,63.892
S25,Apr,Sunday,21:45,66.136
S25,Apr,Sunday,22:00,58.848
S25,Apr,Sunday,22:15,58.348
S25,Apr,Sunday,22:30,57.016
S25,Apr,Sunday,22:45,59.628
S25,Apr,Sunday,23:00,60.2
S25,Apr,Sunday,23:15,57.868
S25,Apr,Sunday,23:30,55.772
S25,Apr,Sunday,23:45,57.652
S25,May,Workday,00:00,24.296
S25,May,Workday,00:15,22.412
S25,May,Workday,00:30,21.036
S25,May,Workday,00:45,21.904
S25,May,Workday,01:00,21.752
S25,May,Workday,01:15,22.164
S25,May,Workday,01:30,22.312
S25,May,Workday,01:45,22.716
S25,May,Workday,02:00,22.692
S25,May,Workday,02:15,23.512
S25,May,Workday,02:30,25.136
S25,May,Workday,02:45,24.724
S25,May,Workday,03:00,24.688
S25,May,Workday,03:15,25.508
S25,May,Workday,03:30,27.592
S25,May,Workday,03:45,30.048
S25,May,Workday,04:00,31.74
S25,May,Workday,04:15,32.628
S25,May,Workday,04:30,33.748
S25,May,Workday,04:45,41.104
S25,May,Workday,05:00,46.492
S25,May,Workday,05:15,47.864
S25,May,Workday,05:30,51.08
S25,May,Workday,05:45,51.38
S25,May,Workday,06:00,48.452
S25,May,Workday,06:15,48.312
S25,May,Workday,06:30,46.32
S25,May,Workday,06:45,44.504
S25,May,Workday,07:00,42.076
S25,May,Workday,07:15,38.196
S25,May,Workday,07:30,36.152
S25,May,Workday,07:45,32.432
S25,May,Workday,08:00,31.904
S25,May,Workday,08:15,29.184
S25,May,Workday,08:30,23.476
S25,May,Workday,08:45,22.404
S25,May,Workday,09:00,20.252
S25,May,Workday,09:15,20.388
S25,May,Workday,09:30,19.38
S25,May,Workday,09:45,17.92
S25,May,Workday,10:00,16.464
S25,May,Workday,10:15,14.664
S25,May,Workday,10:30,14.196
S25,May,Workday,10:45,14.42
S25,May,Workday,11:00,13.964
S25,May,Workday,11:15,11.996
S25,May,Workday,11:30,10.94
S25,May,Workday,11:45,11.608
S25,May,Workday,12:00,10.496
S25,May,Workday,12:15,9.528
S25,May,Workday,12:30,12.048
S25,May,Workday,12:45,10.54
S25,May,Workday,13:00,9.752
S25,May,Workday,13:15,7.868
S25,May,Workday,13:30,6.548
S25,May,Workday,13:45,5.592
S25,May,Workday,14:00,5.952
S25,May,Workday,14:15,7.32
S25,May,Workday,14:30,6.468
S25,May,Workday,14:45,6.548
S25,May,Workday,15:00,5.348
S25,May,Workday,15:15,5.924
S25,May,Workday,15:30,7.712
S25,May,Workday,15:45,7.244
S25,May,Workday,16:00,8.264
S25,May,Workday,16:15,8.576
S25,May,Workday,16:30,8.572
S25,May,Workday,16:45,10.028
S25,May,Workday,17:00,11.528
S25,May,Workday,17:15,13.844
S25,May,Workday,17:30,13.576
S25,May,Workday,17:45,14.98
S25,May,Workday,18:00,17.552
S25,May,Workday,18:15,19.944
S25,May,Workday,18:30,18.268
S25,May,Workday,18:45,19.852
S25,May,Workday,19:00,21.468
S25,May,Workday,19:15,24.108
S25,May,Workday,19:30,23.38
S25,May,Workday,19:45,21.924
S25,May,Workday,20:00,26.116
S25,May,Workday,20:15,28.4
S25,May,Workday,20:30,27.496
S25,May,Workday,20:45,26.824
S25,May,Workday,21:00,24.576
S25,May,Workday,21:15,24.248
S25,May,Workday,21:30,23.852
S25,May,Workday,21:45,24.844
S25,May,Workday,22:00,23.592
S25,May,Workday,22:15,23.336
S25,May,Workday,22:30,23.352
S25,May,Workday,22:45,22.472
S25,May,Workday,23:00,20.908
S25,May,Workday,23:15,20.996
S25,May,Workday,23:30,21.04
S25,May,Workday,23:45,24.348
S25,May,Saturday,00:00,22.292
S25,May,Saturday,00:15,20.212
S25,May,Saturday,00:30,18.712
S25,May,Saturday,00:45,16.8
S25,May,Saturday,01:00,18.632
S25,May,Saturday,01:15,18.232
S25,May,Saturday,01:30,19.06
S25,May,Saturday,01:45,19.596
S25,May,Saturday,02:00,18.684
S25,May,Saturday,02:15,18.856
S25,May,Saturday,02:30,20.42
S25,May,Saturday,02:45,20.12
S25,May,Saturday,03:00,22.224
S25,May,Saturday,03:15,22.964
S25,May,Saturday,03:30,22.556
S25,May,Saturday,03:45,23.44
S25,May,Saturday,04:00,25.616
S25,May,Saturday,04:15,27.504
S25,May,Saturday,04:30,33.676
S25,May,Saturday,04:45,41.56
S25,May,Saturday,05:00,40.148
S25,May,Saturday,05:15,38.92
S25,May,Saturday,05:30,43.708
S25,May,Saturday,05:45,40.648
S25,May,Saturday,06:00,43.048
S25,May,Saturday,06:15,38.252
S25,May,Saturday,06:30,33.456
S25,May,Saturday,06:45,32.032
S25,May,Saturday,07:00,33.504
S25,May,Saturday,07:15,30.68
S25,May,Saturday,07:30,29.832
S25,May,Saturday,07:45,24.04
S25,May,Saturday,08:00,27.416
S25,May,Saturday,08:15,28.332
S25,May,Saturday,08:30,32.156
S25,May,Saturday,08:45,27.344
S25,May,Saturday,09:00,23.008
S25,May,Saturday,09:15,20.448
S25,May,Saturday,09:30,17.068
S25,May,Saturday,09:45,18.832
S25,May,Saturday,10:00,22.476
S25,May,Saturday,10:15,15.936
S25,May,Saturday,10:30,15.224
S25,May,Saturday,10:45,15.956
S25,May,Saturday,11:00,11.176
S25,May,Saturday,11:15,15.764
S25,May,Saturday,11:30,14.16
S25,May,Saturday,11:45,12.864
S25,May,Saturday,12:00,13.684
S25,May,Saturday,12:15,13.516
S25,May,Saturday,12:30,9.232
S25,May,Saturday,12:45,8.608
S25,May,Saturday,13:00,7.716
S25,May,Saturday,13:15,8.652
S25,May,Saturday,13:30,7.1
S25,May,Saturday,13:45,8.372
S25,May,Saturday,14:00,7.192
S25,May,Saturday,14:15,7.156
S25,May,Saturday,14:30,4.86
S25,May,Saturday,14:45,6.604
S25,May,Saturday,15:00,6.86
S25,May,Saturday,15:15,8.048
S25,May,Saturday,15:30,7.568
S25,May,Saturday,15:45,9.736
S25,May,Saturday,16:00,9.644
S25,May,Saturday,16:15,10.992
S25,May,Saturday,16:30,10.208
S25,May,Saturday,16:45,12.26
S25,May,Saturday,17:00,15.308
S25,May,Saturday,17:15,22.244
S25,May,Saturday,17:30,24.54
S25,May,Saturday,17:45,19.412
S25,May,Saturday,18:00,19.5
S25,May,Saturday,18:15,19.568
S25,May,Saturday,18:30,22.564
S25,May,Saturday,18:45,25.544
S25,May,Saturday,19:00,26.54
S25,May,Saturday,19:15,26.996
S25,May,Saturday,19:30,34.316
S25,May,Saturday,19:45,34.144
S25,May,Saturday,20:00,28.024
S25,May,Saturday,20:15,26.276
S25,May,Saturday,20:30,30.756
S25,May,Saturday,20:45,27.512
S25,May,Saturday,21:00,25.56
S25,May,Saturday,21:15,26.884
S25,May,Saturday,21:30,24.888
S25,May,Saturday,21:45,28.948
S25,May,Saturday,22:00,25.892
S25,May,Saturday,22:15,26.1
S25,May,Saturday,22:30,27.276
S25,May,Saturday,22:45,27.412
S25,May,Saturday,23:00,25.408
S25,May,Saturday,23:15,23.536
S25,May,Saturday,23:30,23.036
S25,May,Saturday,23:45,21.76
S25,May,Sunday,00:00,19.708
S25,May,Sunday,00:15,18.288
S25,May,Sunday,00:30,18.952
S25,May,Sunday,00:45,19.908
S25,May,Sunday,01:00,19.432
S25,May,Sunday,01:15,19.332
S25,May,Sunday,01:30,21.484
S25,May,Sunday,01:45,21.964
S25,May,Sunday,02:00,22.06
S25,May,Sunday,02:15,21.904
S25,May,Sunday,02:30,23.4
S25,May,Sunday,02:45,24.708
S25,May,Sunday,03:00,27.044
S25,May,Sunday,03:15,28.948
S25,May,Sunday,03:30,29.86
S25,May,Sunday,03:45,29.6
S25,May,Sunday,04:00,32.432
S25,May,Sunday,04:15,33.524
S25,May,Sunday,04:30,34.124
S25,May,Sunday,04:45,39.528
S25,May,Sunday,05:00,42.384
S25,May,Sunday,05:15,45.168
S25,May,Sunday,05:30,43.044
S25,May,Sunday,05:45,43.444
S25,May,Sunday,06:00,38.596
S25,May,Sunday,06:15,38.664
S25,May,Sunday,06:30,38.088
S25,May,Sunday,06:45,32.064
S25,May,Sunday,07:00,26.704
S25,May,Sunday,07:15,31.48
S25,May,Sunday,07:30,28.072
S25,May,Sunday,07:45,26.252
S25,May,Sunday,08:00,34.5
S25,May,Sunday,08:15,26.996
S25,May,Sunday,08:30,23.512
S25,May,Sunday,08:45,21.064
S25,May,Sunday,09:00,19.624
S25,May,Sunday,09:15,29.34
S25,May,Sunday,09:30,30.584
S25,May,Sunday,09:45,21.14
S25,May,Sunday,10:00,14.872
S25,May,Sunday,10:15,25.9
S25,May,Sunday,10:30,29.72
S25,May,Sunday,10:45,32.044
S25,May,Sunday,11:00,36.996
S25,May,Sunday,11:15,28.96
S25,May,Sunday,11:30,22.612
S25,May,Sunday,11:45,16.188
S25,May,Sunday,12:00,14.64
S25,May,Sunday,12:15,12.556
S25,May,Sunday,12:30,9.308
S25,May,Sunday,12:45,7.564
S25,May,Sunday,13:00,6.656
S25,May,Sunday,13:15,5.912
S25,May,Sunday,13:30,6.468
S25,May,Sunday,13:45,7.576
S25,May,Sunday,14:00,5.436
S25,May,Sunday,14:15,5.644
S25,May,Sunday,14:30,6.776
S25,May,Sunday,14:45,5.316
S25,May,Sunday,15:00,8.208
S25,May,Sunday,15:15,6.028
S25,May,Sunday,15:30,5.3
S25,May,Sunday,15:45,4.476
S25,May,Sunday,16:00,6.464
S25,May,Sunday,16:15,7.028
S25,May,Sunday,16:30,6.396
S25,May,Sunday,16:45,6.872
S25,May,Sunday,17:00,10.808
S25,May,Sunday,17:15,11.744
S25,May,Sunday,17:30,13.064
S25,May,Sunday,17:45,20.784
S25,May,Sunday,18:00,16.212
S25,May,Sunday,18:15,18.204
S25,May,Sunday,18:30,15.676
S25,May,Sunday,18:45,15.024
S25,May,Sunday,19:00,17.948
S25,May,Sunday,19:15,21.472
S25,May,Sunday,19:30,24.18
S25,May,Sunday,19:45,22.268
S25,May,Sunday,20:00,24.38
S25,May,Sunday,20:15,26.388
S25,May,Sunday,20:30,26.388
S25,May,Sunday,20:45,22.296
S25,May,Sunday,21:00,22.808
S25,May,Sunday,21:15,23.652
S25,May,Sunday,21:30,21.732
S25,May,Sunday,21:45,23.364
S25,May,Sunday,22:00,21.736
S25,May,Sunday,22:15,23.564
S25,May,Sunday,22:30,20.204
S25,May,Sunday,22:45,21.612
S25,May,Sunday,23:00,21.512
S25,May,Sunday,23:15,21.724
S25,May,Sunday,23:30,21.44
S25,May,Sunday,23:45,21.188
S25,Jun,Workday,00:00,17.34
S25,Jun,Workday,00:15,15.028
S25,Jun,Workday,00:30,14.8
S25,Jun,Workday,00:45,15.508
S25,Jun,Workday,01:00,15.396
S25,Jun,Workday,01:15,15.376
S25,Jun,Workday,01:30,15.716
S25,Jun,Workday,01:45,16.392
S25,Jun,Workday,02:00,16.164
S25,Jun,Workday,02:15,16.66
S25,Jun,Workday,02:30,17.248
S25,Jun,Workday,02:45,18.06
S25,Jun,Workday,03:00,19.232
S25,Jun,Workday,03:15,19.796
S25,Jun,Workday,03:30,20.816
S25,Jun,Workday,03:45,21.968
S25,Jun,Workday,04:00,22.744
S25,Jun,Workday,04:15,26.184
S25,Jun,Workday,04:30,30.516
S25,Jun,Workday,04:45,33.936
S25,Jun,Workday,05:00,34.988
S25,Jun,Workday,05:15,34.84
S25,Jun,Workday,05:30,35.224
S25,Jun,Workday,05:45,31.152
S25,Jun,Workday,06:00,30.808
S25,Jun,Workday,06:15,33.0
S25,Jun,Workday,06:30,33.82
S25,Jun,Workday,06:45,34.248
S25,Jun,Workday,07:00,34.62
S25,Jun,Workday,07:15,33.556
S25,Jun,Workday,07:30,27.896
S25,Jun,Workday,07:45,25.984
S25,Jun,Workday,08:00,23.812
S25,Jun,Workday,08:15,23.472
S25,Jun,Workday,08:30,21.872
S25,Jun,Workday,08:45,20.716
S25,Jun,Workday,09:00,17.088
S25,Jun,Workday,09:15,14.668
S25,Jun,Workday,09:30,13.984
S25,Jun,Workday,09:45,14.652
S25,Jun,Workday,10:00,15.276
S25,Jun,Workday,10:15,15.104
S25,Jun,Workday,10:30,12.736
S25,Jun,Workday,10:45,11.352
S25,Jun,Workday,11:00,10.848
S25,Jun,Workday,11:15,9.584
S25,Jun,Workday,11:30,9.108
S25,Jun,Workday,11:45,8.08
S25,Jun,Workday,12:00,9.828
S25,Jun,Workday,12:15,11.148
S25,Jun,Workday,12:30,12.204
S25,Jun,Workday,12:45,10.308
S25,Jun,Workday,13:00,8.7
S25,Jun,Workday,13:15,7.572
S25,Jun,Workday,13:30,8.024
S25,Jun,Workday,13:45,7.976
S25,Jun,Workday,14:00,7.5
S25,Jun,Workday,14:15,7.864
S25,Jun,Workday,14:30,6.772
S25,Jun,Workday,14:45,7.176
S25,Jun,Workday,15:00,6.936
S25,Jun,Workday,15:15,7.788
S25,Jun,Workday,15:30,7.784
S25,Jun,Workday,15:45,8.284
S25,Jun,Workday,16:00,8.52
S25,Jun,Workday,16:15,10.08
S25,Jun,Workday,16:30,9.12
S25,Jun,Workday,16:45,10.576
S25,Jun,Workday,17:00,11.628
S25,Jun,Workday,17:15,11.74
S25,Jun,Workday,17:30,14.152
S25,Jun,Workday,17:45,15.664
S25,Jun,Workday,18:00,13.94
S25,Jun,Workday,18:15,15.1
S25,Jun,Workday,18:30,17.212
S25,Jun,Workday,18:45,19.076
S25,Jun,Workday,19:00,18.332
S25,Jun,Workday,19:15,17.28
S25,Jun,Workday,19:30,17.552
S25,Jun,Workday,19:45,20.424
S25,Jun,Workday,20:00,21.816
S25,Jun,Workday,20:15,23.444
S25,Jun,Workday,20:30,22.192
S25,Jun,Workday,20:45,22.52
S25,Jun,Workday,21:00,24.228
S25,Jun,Workday,21:15,22.608
S25,Jun,Workday,21:30,22.38
S25,Jun,Workday,21:45,26.148
S25,Jun,Workday,22:00,26.808
S25,Jun,Workday,22:15,23.8
S25,Jun,Workday,22:30,24.132
S25,Jun,Workday,22:45,22.376
S25,Jun,Workday,23:00,20.656
S25,Jun,Workday,23:15,19.244
S25,Jun,Workday,23:30,19.128
S25,Jun,Workday,23:45,19.336
S25,Jun,Saturday,00:00,30.192
S25,Jun,Saturday,00:15,28.936
S25,Jun,Saturday,00:30,27.66
S25,Jun,Saturday,00:45,28.48
S25,Jun,Saturday,01:00,26.656
S25,Jun,Saturday,01:15,28.672
S25,Jun,Saturday,01:30,27.192
S25,Jun,Saturday,01:45,23.532
S25,Jun,Saturday,02:00,24.62
S25,Jun,Saturday,02:15,24.216
S25,Jun,Saturday,02:30,23.604
S25,Jun,Saturday,02:45,26.748
S25,Jun,Saturday,03:00,25.86
S25,Jun,Saturday,03:15,26.244
S25,Jun,Saturday,03:30,27.332
S25,Jun,Saturday,03:45,31.284
S25,Jun,Saturday,04:00,30.28
S25,Jun,Saturday,04:15,32.848
S25,Jun,Saturday,04:30,35.772
S25,Jun,Saturday,04:45,38.14
S25,Jun,Saturday,05:00,40.164
S25,Jun,Saturday,05:15,43.32
S25,Jun,Saturday,05:30,36.556
S25,Jun,Saturday,05:45,34.292
S25,Jun,Saturday,06:00,35.604
S25,Jun,Saturday,06:15,32.192
S25,Jun,Saturday,06:30,29.524
S25,Jun,Saturday,06:45,24.636
S25,Jun,Saturday,07:00,19.88
S25,Jun,Saturday,07:15,23.68
S25,Jun,Saturday,07:30,24.704
S25,Jun,Saturday,07:45,24.304
S25,Jun,Saturday,08:00,28.06
S25,Jun,Saturday,08:15,27.988
S25,Jun,Saturday,08:30,32.148
S25,Jun,Saturday,08:45,24.764
S25,Jun,Saturday,09:00,26.184
S25,Jun,Saturday,09:15,14.272
S25,Jun,Saturday,09:30,15.72
S25,Jun,Saturday,09:45,11.556
S25,Jun,Saturday,10:00,10.488
S25,Jun,Saturday,10:15,9.612
S25,Jun,Saturday,10:30,12.672
S25,Jun,Saturday,10:45,13.952
S25,Jun,Saturday,11:00,8.492
S25,Jun,Saturday,11:15,11.24
S25,Jun,Saturday,11:30,10.304
S25,Jun,Saturday,11:45,9.528
S25,Jun,Saturday,12:00,9.48
S25,Jun,Saturday,12:15,8.412
S25,Jun,Saturday,12:30,10.812
S25,Jun,Saturday,12:45,4.952
S25,Jun,Saturday,13:00,3.256
S25,Jun,Saturday,13:15,9.784
S25,Jun,Saturday,13:30,5.276
S25,Jun,Saturday,13:45,4.192
S25,Jun,Saturday,14:00,6.284
S25,Jun,Saturday,14:15,8.008
S25,Jun,Saturday,14:30,9.944
S25,Jun,Saturday,14:45,8.88
S25,Jun,Saturday,15:00,9.872
S25,Jun,Saturday,15:15,8.668
S25,Jun,Saturday,15:30,6.88
S25,Jun,Saturday,15:45,7.06
S25,Jun,Saturday,16:00,5.02
S25,Jun,Saturday,16:15,6.464
S25,Jun,Saturday,16:30,9.12
S25,Jun,Saturday,16:45,11.072
S25,Jun,Saturday,17:00,10.348
S25,Jun,Saturday,17:15,8.368
S25,Jun,Saturday,17:30,11.156
S25,Jun,Saturday,17:45,10.796
S25,Jun,Saturday,18:00,12.576
S25,Jun,Saturday,18:15,14.72
S25,Jun,Saturday,18:30,20.06
S25,Jun,Saturday,18:45,18.432
S25,Jun,Saturday,19:00,12.764
S25,Jun,Saturday,19:15,17.768
S25,Jun,Saturday,19:30,21.388
S25,Jun,Saturday,19:45,18.868
S25,Jun,Saturday,20:00,23.056
S25,Jun,Saturday,20:15,24.644
S25,Jun,Saturday,20:30,22.836
S25,Jun,Saturday,20:45,24.8
S25,Jun,Saturday,21:00,24.04
S25,Jun,Saturday,21:15,26.1
S25,Jun,Saturday,21:30,22.5
S25,Jun,Saturday,21:45,22.728
S25,Jun,Saturday,22:00,23.476
S25,Jun,Saturday,22:15,21.612
S25,Jun,Saturday,22:30,21.408
S25,Jun,Saturday,22:45,18.716
S25,Jun,Saturday,23:00,15.184
S25,Jun,Saturday,23:15,17.268
S25,Jun,Saturday,23:30,17.676
S25,Jun,Saturday,23:45,17.916
S25,Jun,Sunday,00:00,19.764
S25,Jun,Sunday,00:15,18.884
S25,Jun,Sunday,00:30,19.996
S25,Jun,Sunday,00:45,17.8
S25,Jun,Sunday,01:00,20.08
S25,Jun,Sunday,01:15,20.968
S25,Jun,Sunday,01:30,22.376
S25,Jun,Sunday,01:45,21.688
S25,Jun,Sunday,02:00,22.38
S25,Jun,Sunday,02:15,22.66
S25,Jun,Sunday,02:30,22.92
S25,Jun,Sunday,02:45,24.052
S25,Jun,Sunday,03:00,26.496
S25,Jun,Sunday,03:15,31.232
S25,Jun,Sunday,03:30,26.576
S25,Jun,Sunday,03:45,25.936
S25,Jun,Sunday,04:00,27.036
S25,Jun,Sunday,04:15,28.716
S25,Jun,Sunday,04:30,32.904
S25,Jun,Sunday,04:45,34.852
S25,Jun,Sunday,05:00,33.444
S25,Jun,Sunday,05:15,31.872
S25,Jun,Sunday,05:30,31.86
S25,Jun,Sunday,05:45,26.512
S25,Jun,Sunday,06:00,24.172
S25,Jun,Sunday,06:15,26.212
S25,Jun,Sunday,06:30,31.92
S25,Jun,Sunday,06:45,23.952
S25,Jun,Sunday,07:00,24.8
S25,Jun,Sunday,07:15,21.312
S25,Jun,Sunday,07:30,22.832
S25,Jun,Sunday,07:45,22.068
S25,Jun,Sunday,08:00,22.288
S25,Jun,Sunday,08:15,18.916
S25,Jun,Sunday,08:30,14.824
S25,Jun,Sunday,08:45,15.904
S25,Jun,Sunday,09:00,13.652
S25,Jun,Sunday,09:15,13.416
S25,Jun,Sunday,09:30,13.26
S25,Jun,Sunday,09:45,10.616
S25,Jun,Sunday,10:00,9.14
S25,Jun,Sunday,10:15,8.544
S25,Jun,Sunday,10:30,7.864
S25,Jun,Sunday,10:45,9.512
S25,Jun,Sunday,11:00,9.38
S25,Jun,Sunday,11:15,8.252
S25,Jun,Sunday,11:30,10.244
S25,Jun,Sunday,11:45,9.86
S25,Jun,Sunday,12:00,11.752
S25,Jun,Sunday,12:15,15.456
S25,Jun,Sunday,12:30,10.256
S25,Jun,Sunday,12:45,7.58
S25,Jun,Sunday,13:00,4.964
S25,Jun,Sunday,13:15,4.804
S25,Jun,Sunday,13:30,5.756
S25,Jun,Sunday,13:45,3.92
S25,Jun,Sunday,14:00,6.264
S25,Jun,Sunday,14:15,5.716
S25,Jun,Sunday,14:30,5.66
S25,Jun,Sunday,14:45,6.336
S25,Jun,Sunday,15:00,5.148
S25,Jun,Sunday,15:15,6.108
S25,Jun,Sunday,15:30,9.296
S25,Jun,Sunday,15:45,7.304
S25,Jun,Sunday,16:00,9.208
S25,Jun,Sunday,16:15,10.452
S25,Jun,Sunday,16:30,9.048
S25,Jun,Sunday,16:45,7.968
S25,Jun,Sunday,17:00,7.292
S25,Jun,Sunday,17:15,8.336
S25,Jun,Sunday,17:30,8.608
S25,Jun,Sunday,17:45,10.04
S25,Jun,Sunday,18:00,12.036
S25,Jun,Sunday,18:15,13.348
S25,Jun,Sunday,18:30,18.896
S25,Jun,Sunday,18:45,14.824
S25,Jun,Sunday,19:00,11.828
S25,Jun,Sunday,19:15,16.2
S25,Jun,Sunday,19:30,15.98
S25,Jun,Sunday,19:45,18.028
S25,Jun,Sunday,20:00,22.4
S25,Jun,Sunday,20:15,22.888
S25,Jun,Sunday,20:30,19.348
S25,Jun,Sunday,20:45,20.748
S25,Jun,Sunday,21:00,18.94
S25,Jun,Sunday,21:15,19.204
S25,Jun,Sunday,21:30,19.124
S25,Jun,Sunday,21:45,24.744
S25,Jun,Sunday,22:00,22.044
S25,Jun,Sunday,22:15,21.144
S25,Jun,Sunday,22:30,17.572
S25,Jun,Sunday,22:45,14.848
S25,Jun,Sunday,23:00,13.176
S25,Jun,Sunday,23:15,14.324
S25,Jun,Sunday,23:30,14.26
S25,Jun,Sunday,23:45,14.852
S25,Jul,Workday,00:00,22.048
S25,Jul,Workday,00:15,21.456
S25,Jul,Workday,00:30,19.768
S25,Jul,Workday,00:45,20.448
S25,Jul,Workday,01:00,20.288
S25,Jul,Workday,01:15,19.66
S25,Jul,Workday,01:30,20.788
S25,Jul,Workday,01:45,21.264
S25,Jul,Workday,02:00,22.176
S25,Jul,Workday,02:15,22.508
S25,Jul,Workday,02:30,22.912
S25,Jul,Workday,02:45,22.72
S25,Jul,Workday,03:00,23.58
S25,Jul,Workday,03:15,24.768
S25,Jul,Workday,03:30,26.324
S25,Jul,Workday,03:45,26.628
S25,Jul,Workday,04:00,27.592
S25,Jul,Workday,04:15,29.048
S25,Jul,Workday,04:30,32.992
S25,Jul,Workday,04:45,35.64
S25,Jul,Workday,05:00,40.26
S25,Jul,Workday,05:15,40.672
S25,Jul,Workday,05:30,40.22
S25,Jul,Workday,05:45,42.976
S25,Jul,Workday,06:00,40.7
S25,Jul,Workday,06:15,41.608
S25,Jul,Workday,06:30,36.584
S25,Jul,Workday,06:45,35.916
S25,Jul,Workday,07:00,34.716
S25,Jul,Workday,07:15,31.44
S25,Jul,Workday,07:30,32.636
S25,Jul,Workday,07:45,31.892
S25,Jul,Workday,08:00,28.848
S25,Jul,Workday,08:15,29.352
S25,Jul,Workday,08:30,26.188
S25,Jul,Workday,08:45,24.792
S25,Jul,Workday,09:00,24.432
S25,Jul,Workday,09:15,22.24
S25,Jul,Workday,09:30,23.636
S25,Jul,Workday,09:45,23.468
S25,Jul,Workday,10:00,21.944
S25,Jul,Workday,10:15,21.476
S25,Jul,Workday,10:30,20.996
S25,Jul,Workday,10:45,21.372
S25,Jul,Workday,11:00,20.82
S25,Jul,Workday,11:15,18.52
S25,Jul,Workday,11:30,17.752
S25,Jul,Workday,11:45,16.076
S25,Jul,Workday,12:00,17.28
S25,Jul,Workday,12:15,17.18
S25,Jul,Workday,12:30,15.48
S25,Jul,Workday,12:45,14.684
S25,Jul,Workday,13:00,12.248
S25,Jul,Workday,13:15,11.036
S25,Jul,Workday,13:30,10.252
S25,Jul,Workday,13:45,9.244
S25,Jul,Workday,14:00,9.692
S25,Jul,Workday,14:15,11.26
S25,Jul,Workday,14:30,9.952
S25,Jul,Workday,14:45,9.516
S25,Jul,Workday,15:00,9.708
S25,Jul,Workday,15:15,10.64
S25,Jul,Workday,15:30,9.792
S25,Jul,Workday,15:45,9.8
S25,Jul,Workday,16:00,11.664
S25,Jul,Workday,16:15,12.816
S25,Jul,Workday,16:30,11.064
S25,Jul,Workday,16:45,12.68
S25,Jul,Workday,17:00,14.112
S25,Jul,Workday,17:15,15.796
S25,Jul,Workday,17:30,18.736
S25,Jul,Workday,17:45,20.684
S25,Jul,Workday,18:00,19.332
S25,Jul,Workday,18:15,20.704
S25,Jul,Workday,18:30,21.144
S25,Jul,Workday,18:45,23.072
S25,Jul,Workday,19:00,21.868
S25,Jul,Workday,19:15,21.864
S25,Jul,Workday,19:30,24.204
S25,Jul,Workday,19:45,23.58
S25,Jul,Workday,20:00,23.584
S25,Jul,Workday,20:15,24.324
S25,Jul,Workday,20:30,26.012
S25,Jul,Workday,20:45,27.732
S25,Jul,Workday,21:00,27.696
S25,Jul,Workday,21:15,29.4
S25,Jul,Workday,21:30,29.356
S25,Jul,Workday,21:45,31.496
S25,Jul,Workday,22:00,30.644
S25,Jul,Workday,22:15,27.512
S25,Jul,Workday,22:30,26.68
S25,Jul,Workday,22:45,24.968
S25,Jul,Workday,23:00,23.648
S25,Jul,Workday,23:15,23.44
S25,Jul,Workday,23:30,23.588
S25,Jul,Workday,23:45,24.008
S25,Jul,Saturday,00:00,27.832
S25,Jul,Saturday,00:15,25.24
S25,Jul,Saturday,00:30,26.408
S25,Jul,Saturday,00:45,25.924
S25,Jul,Saturday,01:00,26.528
S25,Jul,Saturday,01:15,26.732
S25,Jul,Saturday,01:30,28.712
S25,Jul,Saturday,01:45,27.48
S25,Jul,Saturday,02:00,30.824
S25,Jul,Saturday,02:15,31.892
S25,Jul,Saturday,02:30,30.36
S25,Jul,Saturday,02:45,31.584
S25,Jul,Saturday,03:00,31.168
S25,Jul,Saturday,03:15,31.524
S25,Jul,Saturday,03:30,33.764
S25,Jul,Saturday,03:45,34.324
S25,Jul,Saturday,04:00,35.26
S25,Jul,Saturday,04:15,35.792
S25,Jul,Saturday,04:30,39.112
S25,Jul,Saturday,04:45,43.148
S25,Jul,Saturday,05:00,45.64
S25,Jul,Saturday,05:15,47.188
S25,Jul,Saturday,05:30,44.876
S25,Jul,Saturday,05:45,42.616
S25,Jul,Saturday,06:00,50.52
S25,Jul,Saturday,06:15,43.088
S25,Jul,Saturday,06:30,36.588
S25,Jul,Saturday,06:45,33.996
S25,Jul,Saturday,07:00,35.08
S25,Jul,Saturday,07:15,38.46
S25,Jul,Saturday,07:30,35.636
S25,Jul,Saturday,07:45,29.38
S25,Jul,Saturday,08:00,30.992
S25,Jul,Saturday,08:15,29.192
S25,Jul,Saturday,08:30,24.356
S25,Jul,Saturday,08:45,26.016
S25,Jul,Saturday,09:00,23.352
S25,Jul,Saturday,09:15,22.048
S25,Jul,Saturday,09:30,18.588
S25,Jul,Saturday,09:45,17.128
S25,Jul,Saturday,10:00,29.676
S25,Jul,Saturday,10:15,23.296
S25,Jul,Saturday,10:30,27.688
S25,Jul,Saturday,10:45,28.836
S25,Jul,Saturday,11:00,30.916
S25,Jul,Saturday,11:15,21.496
S25,Jul,Saturday,11:30,28.02
