timestep;demand;pv_radiation;wind_speed;wind_energy
7176;43000;0;6.874872;0.322906
7177;41000;0;6.874989;0.32291575
7178;41000;0;6.46158;0.288465
7179;41000;0;9.959288;0.579940667
7180;51000;0;10.83323;0.652769167
7181;61000;0;8.249898;0.4374915
7182;76000;0;9.466739;0.538894917
7183;62400;0;10.21718;0.601431667
7184;62400;0.04826794;9.816786;0.5680655
7185;114100;0.1314025;9.033903;0.50282525
7186;118800;0.269592;6.803088;0.316924
7187;123800;0.5095964;8.485034;0.457086167
7188;120800;0.5775138;9.538363;0.544863583
7189;115800;0.3321506;8.004376;0.417031333
7190;116800;0.7962556;9.798329;0.566527417
7191;95800;0.4221526;10.48746;0.623955
7192;94800;0.1505606;9.646754;0.553896167
7193;91000;0.04104242;6.082225;0.256852083
7194;61000;0.04798076;5.301147;0.19176225
7195;77500;0;4.536452;0.128037667
7196;99000;0;6.046804;0.253900333
7197;112000;0;4.687402;0.140616833
7198;84000;0;3.314618;0.026218167
7199;56000;0;3.444263;0.037021917
7200;43000;0;2.767897;0
7201;41000;0;3.417221;0.034768417
7202;41000;0;3.310731;0.02589425
7203;41000;0;2.143521;0
7204;51000;0;3.820462;0.068371833
7205;61000;0;2.471478;0
7206;76000;0;5.163597;0.18029975
7207;62400;0;6.152018;0.262668167
7208;62400;0.1169028;7.495464;0.374622
7209;114100;0.1940531;7.552957;0.379413083
7210;118800;0.321995;5.957395;0.246449583
7211;123800;0.4127409;6.212344;0.267695333
7212;120800;0.5187426;5.617921;0.218160083
7213;115800;0.4325733;4.329387;0.11078225
7214;116800;0.3321848;2.593609;0
7215;95800;0.2846551;2.983669;0
7216;94800;0.2601609;5.48223;0.2068525
7217;91000;0.1285335;5.148041;0.179003417
7218;61000;0.1167617;4.327684;0.110640333
7219;77500;0;4.025892;0.085491
7220;99000;0;1.872795;0
7221;112000;0;1.495947;0
7222;84000;0;0.7227809;0
7223;56000;0;1.930332;0
7224;43000;0;2.963091;0
7225;41000;0;2.187839;0
7226;41000;0;3.493782;0.0411485
7227;41000;0;2.661372;0
7228;51000;0;2.309203;0
7229;61000;0;3.54707;0.045589167
7230;76000;0;5.734193;0.227849417
7231;62400;0;6.551646;0.2959705
7232;62400;0.01159994;6.310974;0.2759145
7233;114100;0.02430243;8.8919;0.490991667
7234;118800;0.111064;7.044588;0.337049
7235;123800;0.2163052;8.985432;0.498786
7236;120800;0.1586486;10.14378;0.595315
7237;115800;0.1480217;10.21721;0.601434167
7238;116800;0.09258983;11.85301;0.737750833
7239;95800;0.1803279;13.10838;0.842365
7240;94800;0.09668488;9.455219;0.537934917
7241;91000;0.01139562;9.269719;0.522476583
7242;61000;0.01952112;5.277742;0.189811833
7243;77500;0;3.871682;0.072640167
7244;99000;0;2.701022;0
7245;112000;0;3.89286;0.074405
7246;84000;0;4.505275;0.125439583
7247;56000;0;4.610837;0.134236417
7248;43000;0;4.0923;0.091025
7249;41000;0;4.314501;0.10954175
7250;41000;0;4.861665;0.15513875
7251;41000;0;4.447891;0.120657583
7252;51000;0;3.372849;0.03107075
7253;61000;0;4.807092;0.150591
7254;76000;0;7.149416;0.345784667
7255;62400;0;7.049401;0.337450083
7256;62400;0.03899274;6.84961;0.320800833
7257;114100;0.1321407;5.003139;0.16692825
7258;118800;0.2943894;4.08654;0.090545
7259;123800;0.2318489;5.450193;0.20418275
7260;120800;0.2919568;4.918133;0.159844417
7261;115800;0.297223;4.261632;0.105136
7262;116800;0.170133;2.499232;0
7263;95800;0.09922654;4.871294;0.155941167
7264;94800;0.1938734;4.355441;0.112953417
7265;91000;0.06057332;6.381997;0.281833083
7266;61000;0.01723233;5.160839;0.180069917
7267;77500;0;3.594604;0.049550333
7268;99000;0;1.988467;0
7269;112000;0;1.518473;0
7270;84000;0;1.200684;0
7271;56000;0;1.010134;0
7272;43000;0;2.374436;0
7273;41000;0;3.5786;0.048216667
7274;41000;0;3.24764;0.020636667
7275;41000;0;4.084026;0.0903355
7276;51000;0;3.957467;0.079788917
7277;61000;0;2.661468;0
7278;76000;0;2.875826;0
7279;62400;0;3.163379;0.013614917
7280;62400;0.01252025;1.808044;0
7281;114100;0.1183541;4.182295;0.098524583
7282;118800;0.10286;3.525968;0.043830667
7283;123800;0.1137839;5.113718;0.176143167
7284;120800;0.03872985;2.838338;0
7285;115800;0.1284428;4.1964;0.0997
7286;116800;0.1562724;5.359972;0.196664333
7287;95800;0.07032937;7.248574;0.354047833
7288;94800;0.04748411;9.235118;0.519593167
7289;91000;0.07162784;7.745553;0.39546275
7290;61000;0.02239713;6.487823;0.290651917
7291;77500;0;7.171168;0.347597333
7292;99000;0;8.647701;0.47064175
7293;112000;0;8.857573;0.488131083
7294;84000;0;8.907635;0.492302917
7295;56000;0;7.707634;0.392302833
7296;43000;0;6.34621;0.278850833
7297;41000;0;4.384737;0.11539475
7298;41000;0;2.864541;0
7299;41000;0;1.636072;0
7300;51000;0;1.118608;0
7301;61000;0;2.646937;0
7302;76000;0;1.932229;0
7303;62400;0;3.230446;0.019203833
7304;62400;0.1241511;2.764032;0
7305;114100;0.1851147;3.485977;0.040498083
7306;118800;0.5116739;7.016884;0.334740333
7307;123800;0.4626037;7.530999;0.37758325
7308;120800;0.1707024;9.359618;0.529968167
7309;115800;0.2440699;11.23361;0.686134167
7310;116800;0.2118723;10.06655;0.588879167
7311;95800;0.2465533;8.956959;0.49641325
7312;94800;0.200265;9.626976;0.552248
7313;91000;0.1218175;9.379226;0.531602167
7314;61000;0.1186942;10.00555;0.583795833
7315;77500;0;8.52098;0.460081667
7316;99000;0;8.264614;0.438717833
7317;112000;0;8.388704;0.449058667
7318;84000;0;6.265407;0.27211725
7319;56000;0;4.0599;0.088325
7320;43000;0;4.345778;0.112148167
7321;41000;0;3.896816;0.074734667
7322;41000;0;5.211638;0.184303167
7323;41000;0;6.400281;0.28335675
7324;51000;0;5.099202;0.1749335
7325;61000;0;4.332206;0.111017167
7326;76000;0;6.113408;0.259450667
7327;62400;0;4.26939;0.1057825
7328;62400;0.0484943;4.992498;0.1660415
7329;114100;0.1479431;2.958395;0
7330;118800;0.2411189;6.107336;0.258944667
7331;123800;0.440419;7.706426;0.392202167
7332;120800;0.2195538;8.12552;0.427126667
7333;115800;0.1261313;10.58142;0.631785
7334;116800;0.2410158;12.07886;0.756571667
7335;95800;0.6166196;14.2466;0.937216667
7336;94800;0.5166068;16.01937;1
7337;91000;0.214204;13.0676;0.838966667
7338;61000;0.1297538;12.11545;0.759620833
7339;77500;0;9.882643;0.573553583
7340;99000;0;7.935454;0.411287833
7341;112000;0;5.831896;0.235991333
7342;84000;0;4.117151;0.093095917
7343;56000;0;5.04867;0.1707225
7344;43000;0;4.992287;0.166023917
7345;41000;0;5.075903;0.172991917
7346;41000;0;3.520338;0.0433615
7347;41000;0;1.901263;0
7348;51000;0;3.738276;0.061523
7349;61000;0;4.247166;0.1039305
7350;76000;0;3.637519;0.053126583
7351;62400;0;4.922689;0.160224083
7352;62400;0.1119584;8.152862;0.429405167
7353;114100;0.4195075;10.89646;0.658038333
7354;118800;0.6000386;6.560862;0.2967385
7355;123800;0.8934997;6.888945;0.32407875
7356;120800;0.8262709;5.901779;0.241814917
7357;115800;0.9087225;5.083149;0.17359575
7358;116800;1.011277;6.481059;0.29008825
7359;95800;0.6934006;7.011336;0.334278
7360;94800;0.6236706;7.141812;0.345151
7361;91000;0.4519352;7.843485;0.40362375
7362;61000;0.1925188;7.55749;0.379790833
7363;77500;0;7.036823;0.336401917
7364;99000;0;3.614776;0.051231333
7365;112000;0;2.672427;0
7366;84000;0;1.668614;0
7367;56000;0;1.520868;0
7368;43000;0;1.857965;0
7369;41000;0;2.059092;0
7370;41000;0;3.023424;0.001952
7371;41000;0;1.918712;0
7372;51000;0;3.89922;0.074935
7373;61000;0;6.862673;0.321889417
7374;76000;0;7.591715;0.382642917
7375;62400;0;7.620558;0.3850465
7376;62400;0.05345091;8.553011;0.462750917
7377;114100;0.07113428;8.31374;0.442811667
7378;118800;0.1896983;7.361487;0.36345725
7379;123800;0.265734;5.98963;0.249135833
7380;120800;0.103489;8.262884;0.438573667
7381;115800;0.4169463;8.477707;0.456475583
7382;116800;0.2281637;6.102108;0.258509
7383;95800;0.3823175;6.529797;0.29414975
7384;94800;0.2956821;6.132778;0.261064833
7385;91000;0.2125875;6.8389;0.319908333
7386;61000;0.0245626;7.687695;0.39064125
7387;77500;0;9.552435;0.54603625
7388;99000;0;8.661543;0.47179525
7389;112000;0;9.489321;0.54077675
7390;84000;0;8.760866;0.480072167
7391;56000;0;10.56769;0.630640833
7392;43000;0;6.540377;0.295031417
7393;41000;0;2.18529;0
7394;41000;0;3.244185;0.02034875
7395;41000;0;2.327564;0
7396;51000;0;0.7081783;0
7397;61000;0;2.062794;0
7398;76000;0;3.126901;0.010575083
7399;62400;0;3.874351;0.072862583
7400;62400;0.04619649;3.390035;0.032502917
7401;114100;0.005028999;3.902989;0.075249083
7402;118800;0.02363676;5.514401;0.209533417
7403;123800;0.0904276;7.142777;0.345231417
7404;120800;0.006263662;4.738808;0.144900667
7405;115800;0.09176672;2.872625;0
7406;116800;0.1008769;5.355023;0.196251917
7407;95800;0.2978247;6.474476;0.289539667
7408;94800;0.09190103;6.625611;0.30213425
7409;91000;0.07052481;8.893946;0.491162167
7410;61000;0.1093046;9.301023;0.52508525
7411;77500;0;7.520715;0.37672625
7412;99000;0;7.492036;0.374336333
7413;112000;0;7.793322;0.3994435
7414;84000;0;7.218321;0.35152675
7415;56000;0;2.59033;0
7416;43000;0;3.625721;0.052143417
7417;41000;0;2.265001;0
7418;41000;0;3.046216;0.003851333
7419;41000;0;5.670127;0.222510583
7420;51000;0;6.805294;0.317107833
7421;61000;0;8.745146;0.478762167
7422;76000;0;7.115596;0.342966333
7423;62400;0;8.076652;0.423054333
7424;62400;0.03273745;9.097069;0.508089083
7425;114100;0.04688608;11.06787;0.6723225
7426;118800;0.04608127;11.84921;0.737434167
7427;123800;0.212449;10.22727;0.6022725
7428;120800;0.275299;12.28655;0.773879167
7429;115800;0.3685845;11.65592;0.721326667
7430;116800;0.3903511;11.94274;0.745228333
7431;95800;0.09705077;8.294974;0.441247833
7432;94800;0.1439577;7.968894;0.4140745
7433;91000;0.1445562;9.599504;0.549958667
7434;61000;0.05047379;5.769686;0.230807167
7435;77500;0;5.980003;0.248333583
7436;99000;0;5.530797;0.21089975
7437;112000;0;2.267203;0
7438;84000;0;2.424261;0
7439;56000;0;1.547753;0
7440;43000;0;4.064556;0.088713
7441;41000;0;3.954596;0.079549667
7442;41000;0;4.718944;0.143245333
7443;41000;0;1.963289;0
7444;51000;0;1.2902;0
7445;61000;0;2.532293;0
7446;76000;0;2.952011;0
7447;62400;0;2.38635;0
7448;62400;0.01993334;2.664158;0
7449;114100;0.03404059;4.240565;0.103380417
7450;118800;0.07599868;3.828791;0.069065917
7451;123800;0.1928273;6.989624;0.332468667
7452;120800;0.2832885;7.057343;0.338111917
7453;115800;0.1105898;6.846095;0.320507917
7454;116800;0.06872878;8.333944;0.444495333
7455;95800;0.1259097;8.548487;0.462373917
7456;94800;0.127447;10.74962;0.645801667
7457;91000;0.08008788;11.35551;0.6962925
7458;61000;0.02011509;8.404792;0.450399333
7459;77500;0;8.813234;0.484436167
7460;99000;0;8.263745;0.438645417
7461;112000;0;9.898118;0.574843167
7462;84000;0;8.661523;0.471793583
7463;56000;0;7.37794;0.364828333
7464;43000;0;6.310224;0.275852
7465;41000;0;5.844136;0.237011333
7466;41000;0;4.243051;0.103587583
7467;41000;0;3.04295;0.003579167
7468;51000;0;3.857438;0.071453167
7469;61000;0;5.722189;0.226849083
7470;76000;0;4.932967;0.161080583
7471;62400;0;5.976252;0.248021
7472;62400;0.02496461;3.37851;0.0315425
7473;114100;0.07004838;3.467137;0.038928083
7474;118800;0.04314481;3.115173;0.00959775
7475;123800;0.02362339;4.159369;0.096614083
7476;120800;0.01627286;4.174742;0.097895167
7477;115800;0.05164725;3.649498;0.054124833
7478;116800;0.1130164;6.01406;0.251171667
7479;95800;0.04285873;6.227859;0.26898825
7480;94800;0.002144084;6.078567;0.25654725
7481;91000;0.000952047;6.135648;0.261304
7482;61000;0.01223268;6.477021;0.28975175
7483;77500;0;6.007302;0.2506085
7484;99000;0;3.982118;0.081843167
7485;112000;0;5.399767;0.199980583
7486;84000;0;4.688315;0.140692917
7487;56000;0;5.759148;0.229929
7488;43000;0;5.71296;0.22608
7489;41000;0;5.775443;0.231286917
7490;41000;0;7.971409;0.414284083
7491;41000;0;5.732723;0.227726917
7492;51000;0;3.157325;0.013110417
7493;61000;0;1.834647;0
7494;76000;0;2.965545;0
7495;62400;0;2.756755;0
7496;62400;0.02788872;2.11496;0
7497;114100;0.07779082;5.058619;0.171551583
7498;118800;0.06807347;6.700914;0.3084095
7499;123800;0.09945414;6.474487;0.289540583
7500;120800;0.1185285;7.985575;0.415464583
7501;115800;0.0823105;11.52117;0.7100975
7502;116800;0.06109123;10.24492;0.603743333
7503;95800;0.01508325;7.857813;0.40481775
7504;94800;0.02574818;7.888825;0.407402083
7505;91000;0.04778619;9.527235;0.54393625
7506;61000;0.02440448;8.380562;0.448380167
7507;77500;0;7.290852;0.357571
7508;99000;0;6.283954;0.273662833
7509;112000;0;7.507589;0.375632417
7510;84000;0;7.429792;0.369149333
7511;56000;0;6.256234;0.271352833
7512;43000;0;5.405778;0.2004815
7513;41000;0;3.367103;0.030591917
7514;41000;0;3.883437;0.07361975
7515;41000;0;4.218028;0.101502333
7516;51000;0;5.38869;0.1990575
7517;61000;0;3.052593;0.00438275
7518;76000;0;2.290701;0
7519;62400;0;2.083914;0
7520;62400;0.05798057;1.787596;0
7521;114100;0.1844342;0.462394;0
7522;118800;0.2616749;0.3618912;0
7523;123800;0.4747397;1.499261;0
7524;120800;0.9391843;3.037061;0.003088417
7525;115800;1.076151;5.218923;0.18491025
7526;116800;0.6864704;4.265958;0.1054965
7527;95800;0.6463948;4.933546;0.161128833
7528;94800;0.4936785;3.215521;0.017960083
7529;91000;0.2134827;2.941262;0
7530;61000;0.1934887;5.338223;0.194851917
7531;77500;0;5.721583;0.226798583
7532;99000;0;3.192586;0.016048833
7533;112000;0;5.913714;0.2428095
7534;84000;0;5.864671;0.238722583
7535;56000;0;4.509588;0.125799
7536;43000;0;3.912639;0.07605325
7537;41000;0;5.287092;0.190591
7538;41000;0;4.775551;0.147962583
7539;41000;0;5.350455;0.19587125
7540;51000;0;5.622324;0.218527
7541;61000;0;4.121734;0.093477833
7542;76000;0;5.92946;0.244121667
7543;62400;0;5.675468;0.222955667
7544;62400;0.1153262;2.381775;0
7545;114100;0.3551499;1.950162;0
7546;118800;0.2936112;2.810589;0
7547;123800;0.3609066;3.752284;0.062690333
7548;120800;0.6416071;3.583517;0.048626417
7549;115800;0.3211843;3.145976;0.012164667
7550;116800;0.2363337;4.662024;0.138502
7551;95800;0.3379857;4.455804;0.121317
7552;94800;0.3981777;6.041588;0.253465667
7553;91000;0.1510485;4.22711;0.102259167
7554;61000;0.07372045;4.536348;0.128029
7555;77500;0;5.534791;0.211232583
7556;99000;0;6.365096;0.280424667
7557;112000;0;5.108042;0.175670167
7558;84000;0;5.245383;0.18711525
7559;56000;0;4.043395;0.086949583
7560;43000;0;4.600675;0.133389583
7561;41000;0;2.639289;0
7562;41000;0;3.319504;0.026625333
7563;41000;0;3.127219;0.010601583
7564;51000;0;5.019332;0.168277667
7565;61000;0;5.256434;0.188036167
7566;76000;0;5.269782;0.1891485
7567;62400;0;5.623574;0.218631167
7568;62400;0.02103479;6.716396;0.309699667
7569;114100;0.04527372;6.052549;0.254379083
7570;118800;0.01105505;7.899923;0.408326917
7571;123800;0.00937425;5.807862;0.2339885
7572;120800;0.06962724;7.305863;0.358821917
7573;115800;0.1853988;7.660427;0.388368917
7574;116800;0.211526;9.078906;0.5065755
7575;95800;0.1315932;8.488356;0.457363
7576;94800;0.1215891;9.063425;0.505285417
7577;91000;0.1391525;10.00413;0.5836775
7578;61000;0.03333087;11.42899;0.702415833
7579;77500;0;12.30483;0.7754025
7580;99000;0;10.50546;0.625455
7581;112000;0;6.323935;0.276994583
7582;84000;0;8.277603;0.43980025
7583;56000;0;5.726453;0.227204417
7584;43000;0;4.984554;0.1653795
7585;41000;0;4.566282;0.1305235
7586;41000;0;4.197382;0.099781833
7587;41000;0;6.015831;0.25131925
7588;51000;0;7.579633;0.381636083
7589;61000;0;8.394414;0.4495345
7590;76000;0;7.940114;0.411676167
7591;62400;0;6.902506;0.325208833
7592;62400;0.1675531;8.103127;0.425260583
7593;114100;0.3958167;8.674782;0.4728985
7594;118800;0.4893175;11.82054;0.735045
7595;123800;0.7735552;8.734417;0.477868083
7596;120800;1.035648;8.014597;0.417883083
7597;115800;0.9011688;7.86894;0.405745
7598;116800;1.111046;6.771433;0.314286083
7599;95800;0.916703;6.84393;0.3203275
7600;94800;0.6882608;5.307215;0.192267917
7601;91000;0.407204;4.610281;0.134190083
7602;61000;0.1091173;5.0639;0.171991667
7603;77500;0;5.541991;0.211832583
7604;99000;0;6.233159;0.269429917
7605;112000;0;5.098899;0.17490825
7606;84000;0;3.693528;0.057794
7607;56000;0;3.117659;0.009804917
7608;43000;0;4.869231;0.15576925
7609;41000;0;5.868646;0.239053833
7610;41000;0;5.923128;0.243594
7611;41000;0;7.625408;0.385450667
7612;51000;0;6.556478;0.296373167
7613;61000;0;5.229407;0.185783917
7614;76000;0;4.44422;0.120351667
7615;62400;0;1.685468;0
7616;62400;0.1502382;1.537815;0
7617;114100;0.4287316;2.417129;0
7618;118800;0.6703953;2.197925;0
7619;123800;0.5414028;2.873508;0
7620;120800;1.06263;3.390342;0.0325285
7621;115800;1.147324;4.368662;0.114055167
7622;116800;1.10494;5.163289;0.180274083
7623;95800;0.9361516;4.06795;0.088995833
7624;94800;0.6013367;4.607395;0.133949583
7625;91000;0.3660762;5.412203;0.201016917
7626;61000;0.1339443;8.222859;0.43523825
7627;77500;0;8.873163;0.48943025
7628;99000;0;8.506031;0.458835917
7629;112000;0;7.100106;0.3416755
7630;84000;0;6.814632;0.317886
7631;56000;0;6.574093;0.297841083
7632;43000;0;7.689278;0.390773167
7633;41000;0;5.932397;0.244366417
7634;41000;0;5.258613;0.18821775
7635;41000;0;5.171149;0.180929083
7636;51000;0;4.513571;0.126130917
7637;61000;0;3.462445;0.038537083
7638;76000;0;3.723557;0.060296417
7639;62400;0;1.253357;0
7640;62400;0.160181;3.816696;0.068058
7641;114100;0.3874302;4.991221;0.165935083
7642;118800;0.3714207;5.964599;0.247049917
7643;123800;0.4877273;7.055406;0.3379505
7644;120800;0.517637;4.636153;0.136346083
7645;115800;0.5752367;6.414049;0.284504083
7646;116800;0.3960804;9.149483;0.512456917
7647;95800;0.4510462;8.765264;0.480438667
7648;94800;0.3420743;8.828032;0.485669333
7649;91000;0.3257045;8.82373;0.485310833
7650;61000;0.1967918;8.715926;0.476327167
7651;77500;0;9.070137;0.50584475
7652;99000;0;7.29743;0.358119167
7653;112000;0;7.389002;0.365750167
7654;84000;0;5.522342;0.210195167
7655;56000;0;7.381044;0.365087
7656;43000;0;6.448329;0.28736075
7657;41000;0;5.873958;0.2394965
7658;41000;0;3.55601;0.046334167
7659;41000;0;2.144263;0
7660;51000;0;4.860212;0.155017667
7661;61000;0;5.177393;0.181449417
7662;76000;0;7.00663;0.333885833
7663;62400;0;4.093903;0.091158583
7664;62400;0.06275743;4.239986;0.103332167
7665;114100;0.08219439;6.803926;0.316993833
7666;118800;0.07121693;7.671278;0.389273167
7667;123800;0.09184278;6.684464;0.307038667
7668;120800;0.2599511;6.730603;0.310883583
7669;115800;0.2658844;6.695363;0.307946917
7670;116800;0.1545545;7.21555;0.351295833
7671;95800;0.1344739;7.181717;0.348476417
7672;94800;0.1733582;8.847117;0.48725975
7673;91000;0.1556022;4.928108;0.160675667
7674;61000;0.06975358;7.47665;0.373054167
7675;77500;0;6.119218;0.259934833
7676;99000;0;4.420435;0.118369583
7677;112000;0;6.551619;0.29596825
7678;84000;0;5.45374;0.204478333
7679;56000;0;3.576041;0.048003417
7680;43000;0;3.453362;0.037780167
7681;41000;0;3.288887;0.024073917
7682;41000;0;2.24685;0
7683;41000;0;3.611161;0.050930083
7684;51000;0;2.808494;0
7685;61000;0;2.89552;0
7686;76000;0;4.831759;0.152646583
7687;62400;0;5.87675;0.239729167
7688;62400;0.06165611;4.199879;0.099989917
7689;114100;0.08224729;7.021197;0.33509975
7690;118800;0.2173262;6.057125;0.254760417
7691;123800;0.2847068;6.258906;0.2715755
7692;120800;0.2570556;8.108761;0.425730083
7693;115800;0.2178943;9.184744;0.515395333
7694;116800;0.1181349;9.165646;0.513803833
7695;95800;0.1458571;8.370934;0.447577833
7696;94800;0.1672751;6.055932;0.254661
7697;91000;0.1139458;7.220857;0.351738083
7698;61000;0.04047263;8.059583;0.421631917
7699;77500;0;9.252575;0.521047917
7700;99000;0;7.245465;0.35378875
7701;112000;0;7.218225;0.35151875
7702;84000;0;10.92137;0.660114167
7703;56000;0;9.174828;0.514569
7704;43000;0;9.02176;0.501813333
7705;41000;0;10.37079;0.6142325
7706;41000;0;12.64366;0.803638333
7707;41000;0;13.43851;0.869875833
7708;51000;0;11.96492;0.747076667
7709;61000;0;10.83338;0.652781667
7710;76000;0;11.41062;0.700885
7711;62400;0;10.23451;0.602875833
7712;62400;0.03395592;7.670228;0.389185667
7713;114100;0.03075481;8.502971;0.458580917
7714;118800;0.08273295;6.876995;0.323082917
7715;123800;0.09071123;8.87564;0.489636667
7716;120800;0.008375809;8.872623;0.48938525
7717;115800;0.1393245;9.913513;0.576126083
7718;116800;0.07411756;10.54414;0.628678333
7719;95800;0.07023747;10.80358;0.650298333
7720;94800;0.01375918;12.40413;0.7836775
7721;91000;0.02194133;10.16838;0.597365
7722;61000;0.003339952;8.684017;0.473668083
7723;77500;0;7.459349;0.371612417
7724;99000;0;5.731281;0.22760675
7725;112000;0;5.451585;0.20429875
7726;84000;0;6.913042;0.326086833
7727;56000;0;7.130604;0.344217
7728;43000;0;6.682565;0.306880417
7729;41000;0;4.614134;0.134511167
7730;41000;0;6.54213;0.2951775
7731;41000;0;5.190669;0.18255575
7732;51000;0;3.245891;0.020490917
7733;61000;0;5.05838;0.171531667
7734;76000;0;2.923151;0
7735;62400;0;5.20948;0.184123333
7736;62400;0.01524405;7.435599;0.36963325
7737;114100;0.01820076;7.055586;0.3379655
7738;118800;0.05123893;8.110433;0.425869417
7739;123800;0.1136749;9.801273;0.56677275
7740;120800;0.1114698;10.82671;0.652225833
7741;115800;0.122186;15.65255;1
7742;116800;0.1516319;14.25858;0.938215
7743;95800;0.2410098;13.80141;0.9001175
7744;94800;0.2049088;13.29884;0.858236667
7745;91000;0.06384698;11.00318;0.666931667
7746;61000;0.04515847;9.180043;0.515003583
7747;77500;0;10.46399;0.621999167
7748;99000;0;11.15486;0.679571667
7749;112000;0;11.10617;0.675514167
7750;84000;0;10.19434;0.599528333
7751;56000;0;7.903764;0.408647
7752;43000;0;5.84173;0.236810833
7753;41000;0;5.256236;0.188019667
7754;41000;0;5.588338;0.215694833
7755;41000;0;4.345863;0.11215525
7756;51000;0;4.822262;0.151855167
7757;61000;0;4.520467;0.126705583
7758;76000;0;4.32469;0.110390833
7759;62400;0;2.478601;0
7760;62400;0.02048983;2.743071;0
7761;114100;0.0326059;3.919431;0.07661925
7762;118800;0.04022259;3.835519;0.069626583
7763;123800;0.004505837;4.230947;0.102578917
7764;120800;0.09083173;6.187628;0.265635667
7765;115800;0.05240114;7.131715;0.344309583
7766;116800;0.035476;7.30838;0.359031667
7767;95800;0.1085645;7.286708;0.357225667
7768;94800;0.09352054;6.328988;0.277415667
7769;91000;0.04786554;6.909639;0.32580325
7770;61000;0.0123952;6.547863;0.29565525
7771;77500;0;7.887287;0.407273917
7772;99000;0;7.731564;0.394297
7773;112000;0;7.7535;0.396125
7774;84000;0;4.887981;0.15733175
7775;56000;0;4.578511;0.131542583
7776;43000;0;4.748511;0.14570925
7777;41000;0;4.1016;0.0918
7778;41000;0;6.297439;0.274786583
7779;41000;0;7.3297;0.360808333
7780;51000;0;5.74577;0.228814167
7781;61000;0;5.139931;0.178327583
7782;76000;0;4.347127;0.112260583
7783;62400;0;2.165973;0
7784;62400;0.02185949;3.800515;0.066709583
7785;114100;0.0535619;4.833279;0.15277325
7786;118800;0.04388258;9.346376;0.528864667
7787;123800;0.08014417;7.187222;0.348935167
7788;120800;0.1301027;9.550972;0.545914333
7789;115800;0.182515;8.453244;0.454437
7790;116800;0.1530482;8.512392;0.459366
7791;95800;0.1141916;6.248793;0.27073275
7792;94800;0.1260653;6.143151;0.26192925
7793;91000;0.0429434;6.017949;0.25149575
7794;61000;0.02777893;4.960372;0.163364333
7795;77500;0;6.402071;0.283505917
7796;99000;0;6.806106;0.3171755
7797;112000;0;4.631375;0.135947917
7798;84000;0;3.871815;0.07265125
7799;56000;0;4.53561;0.1279675
7800;43000;0;3.435347;0.036278917
7801;41000;0;3.265874;0.022156167
7802;41000;0;3.574072;0.047839333
7803;41000;0;2.466856;0
7804;51000;0;2.211143;0
7805;61000;0;2.069131;0
7806;76000;0;4.29484;0.107903333
7807;62400;0;5.378981;0.198248417
7808;62400;0.1368154;7.854257;0.404521417
7809;114100;0.337685;6.833088;0.319424
7810;118800;0.4667705;4.049922;0.0874935
7811;123800;0.3858379;3.833815;0.069484583
7812;120800;0.1605859;3.487961;0.040663417
7813;115800;0.1639765;4.544255;0.128687917
7814;116800;0.2512774;5.643575;0.220297917
7815;95800;0.07728406;5.891861;0.240988417
7816;94800;0.152741;5.519781;0.20998175
7817;91000;0.06005487;6.935705;0.327975417
7818;61000;0.1181527;6.355116;0.279593
7819;77500;0;4.982888;0.165240667
7820;99000;0;3.269775;0.02248125
7821;112000;0;4.745548;0.145462333
7822;84000;0;3.861834;0.0718195
7823;56000;0;2.494204;0
7824;43000;0;2.695608;0
7825;41000;0;5.653217;0.221101417
7826;41000;0;3.409503;0.03412525
7827;41000;0;3.342417;0.02853475
7828;51000;0;1.544516;0
7829;61000;0;3.244999;0.020416583
7830;76000;0;2.797653;0
7831;62400;0;4.300348;0.108362333
7832;62400;0.1007771;6.738569;0.311547417
7833;114100;0.4713684;6.245742;0.2704785
7834;118800;0.5753245;7.096793;0.341399417
7835;123800;0.5037384;8.563088;0.463590667
7836;120800;0.7503012;7.973587;0.414465583
7837;115800;0.969045;7.744376;0.395364667
7838;116800;0.965435;9.399939;0.53332825
7839;95800;0.7679315;9.182608;0.515217333
7840;94800;0.5774134;9.648462;0.5540385
7841;91000;0.301525;7.565829;0.38048575
7842;61000;0.1067054;7.324975;0.360414583
7843;77500;0;7.504453;0.375371083
7844;99000;0;5.253092;0.187757667
7845;112000;0;6.703808;0.308650667
7846;84000;0;6.276824;0.273068667
7847;56000;0;3.568177;0.047348083
7848;43000;0;5.721717;0.22680975
7849;41000;0;4.038594;0.0865495
7850;41000;0;4.81238;0.151031667
7851;41000;0;4.159215;0.09660125
7852;51000;0;2.443835;0
7853;61000;0;2.546455;0
7854;76000;0;1.602525;0
7855;62400;0;3.737157;0.06142975
7856;62400;0.2524374;2.849051;0
7857;114100;0.5567964;3.44188;0.036823333
7858;118800;0.7084033;3.855921;0.07132675
7859;123800;0.9253932;5.538927;0.21157725
7860;120800;0.960754;3.551088;0.045924
7861;115800;0.7928387;3.75099;0.0625825
7862;116800;0.6584276;1.696602;0
7863;95800;0.5441632;2.564129;0
7864;94800;0.3329054;2.646636;0
7865;91000;0.07060199;2.661212;0
7866;61000;0.05682603;2.694675;0
7867;77500;0;4.15698;0.096415
7868;99000;0;2.14472;0
7869;112000;0;0.9138461;0
7870;84000;0;1.693807;0
